event_id,Datetime,Station,WY,WYClass,Inundation,WeatherCode,Tide,MicrocystisVisualRank,WaterTemperature,Secchi,Conductivity,SpCnd,pH,DO,Turbidity,ConditionCode,FieldComments,MeterSetTime,FlowMeterSpeed,FlowMeterStart,FlowMeterEnd,Flowdiff,FlowdiffAdj,Volume,VolumeAdj,LabComments,SpeciesCode,CommonName,ScientificName,LifeStage,Count,CPUE,CPUEAdj,FlagPhys,CommentPhys,FlagSamp,CommentSamp,FlagLab,CommentLab,FlagFM,CommentFM,FlagCPUE,CommentCPUE,QCFlags,QCComments
SHR_2003-06-11 08:38:00,6/11/2003 8:38,SHR,2003,A,FALSE,CLD,NA,NA,19,0.7,127,NA,NA,NA,NA,NA,NA,10,Regular,838208,839736,1528,1528,4.693384893,4.693384893,NA,TFS,Threadfin Shad,Dorosoma petenense,NA,1,0.213,0.213,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
SHR_2003-06-11 08:38:00,6/11/2003 8:38,SHR,2003,A,FALSE,CLD,NA,NA,19,0.7,127,NA,NA,NA,NA,NA,NA,10,Regular,838208,839736,1528,1528,4.693384893,4.693384893,NA,STB,Striped Bass,Morone saxatilis,NA,15,3.196,3.196,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
SHR_2003-06-11 08:38:00,6/11/2003 8:38,SHR,2003,A,FALSE,CLD,NA,NA,19,0.7,127,NA,NA,NA,NA,NA,NA,10,Regular,838208,839736,1528,1528,4.693384893,4.693384893,NA,CO,Clupeidae Eggs,NA,NA,4,0.852,0.852,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
SHR_2003-06-11 08:38:00,6/11/2003 8:38,SHR,2003,A,FALSE,CLD,NA,NA,19,0.7,127,NA,NA,NA,NA,NA,NA,10,Regular,838208,839736,1528,1528,4.693384893,4.693384893,NA,PE,Percichthyidae eggs,NA,NA,22,4.687,4.687,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2003-06-11 10:00:00,6/11/2003 10:00,STTD,2003,A,FALSE,CLR,NA,NA,21,0.13,839,NA,NA,NA,NA,NA,meter reading from zoop,10,Regular,839731,839748,17,5812,0.052216979,17.85206348,NA,TFS,Threadfin Shad,Dorosoma petenense,NA,60,1149.052,3.361,NA,NA,2,SAMP,0,NA,3,FM,NA,NA,2   0   3   NA,SAMP   NA   FM   NA
STTD_2003-06-11 10:00:00,6/11/2003 10:00,STTD,2003,A,FALSE,CLR,NA,NA,21,0.13,839,NA,NA,NA,NA,NA,meter reading from zoop,10,Regular,839731,839748,17,5812,0.052216979,17.85206348,NA,SPLT,Sacramento Splittail,Pogonichthys macrolepidotus,NA,5,95.754,0.28,NA,NA,2,SAMP,0,NA,3,FM,NA,NA,2   0   3   NA,SAMP   NA   FM   NA
STTD_2003-06-11 10:00:00,6/11/2003 10:00,STTD,2003,A,FALSE,CLR,NA,NA,21,0.13,839,NA,NA,NA,NA,NA,meter reading from zoop,10,Regular,839731,839748,17,5812,0.052216979,17.85206348,NA,MSS,Inland Silverside,Menidia beryllina,NA,17,325.565,0.952,NA,NA,2,SAMP,0,NA,3,FM,NA,NA,2   0   3   NA,SAMP   NA   FM   NA
STTD_2003-06-11 10:00:00,6/11/2003 10:00,STTD,2003,A,FALSE,CLR,NA,NA,21,0.13,839,NA,NA,NA,NA,NA,meter reading from zoop,10,Regular,839731,839748,17,5812,0.052216979,17.85206348,NA,SNF,Unid Juvenile non-Micropterus Sunfish,Centrarchidae,NA,3,57.453,0.168,NA,NA,2,SAMP,0,NA,3,FM,NA,NA,2   0   3   NA,SAMP   NA   FM   NA
STTD_2003-06-11 10:00:00,6/11/2003 10:00,STTD,2003,A,FALSE,CLR,NA,NA,21,0.13,839,NA,NA,NA,NA,NA,meter reading from zoop,10,Regular,839731,839748,17,5812,0.052216979,17.85206348,NA,MIN,Unid Juvenile Minnow,Cyprinidae,NA,3,57.453,0.168,NA,NA,2,SAMP,0,NA,3,FM,NA,NA,2   0   3   NA,SAMP   NA   FM   NA
SHR_2003-06-25 09:00:00,6/25/2003 9:00,SHR,2003,A,FALSE,CLR,NA,NA,21,0.7,137,NA,NA,NA,NA,NA,NA,10,Regular,839755,839797,42,3616,0.129006653,11.10685849,NA,PE,Percichthyidae eggs,NA,NA,12,93.018,1.08,NA,NA,0,NA,0,NA,3,FM,NA,NA,0   0   3   NA,NA   NA   FM   NA
SHR_2003-06-25 09:00:00,6/25/2003 9:00,SHR,2003,A,FALSE,CLR,NA,NA,21,0.7,137,NA,NA,NA,NA,NA,NA,10,Regular,839755,839797,42,3616,0.129006653,11.10685849,NA,STB,Striped Bass,Morone saxatilis,NA,29,224.795,2.611,NA,NA,0,NA,0,NA,3,FM,NA,NA,0   0   3   NA,NA   NA   FM   NA
STTD_2003-06-25 10:13:00,6/25/2003 10:13,STTD,2003,A,FALSE,CLR,NA,NA,23,0.09,384,NA,NA,NA,NA,NA,meter reading from zoop,10,Regular,839807,845908,6101,6101,18.73975211,18.73975211,NA,AMS,American Shad,Alosa sapidissima,NA,24,1.281,1.281,NA,NA,2,SAMP,0,NA,NA,NA,NA,NA,2   0   NA   NA,SAMP   NA   NA   NA
STTD_2003-06-25 10:13:00,6/25/2003 10:13,STTD,2003,A,FALSE,CLR,NA,NA,23,0.09,384,NA,NA,NA,NA,NA,meter reading from zoop,10,Regular,839807,845908,6101,6101,18.73975211,18.73975211,NA,TFS,Threadfin Shad,Dorosoma petenense,NA,15,0.8,0.8,NA,NA,2,SAMP,0,NA,NA,NA,NA,NA,2   0   NA   NA,SAMP   NA   NA   NA
STTD_2003-06-25 10:13:00,6/25/2003 10:13,STTD,2003,A,FALSE,CLR,NA,NA,23,0.09,384,NA,NA,NA,NA,NA,meter reading from zoop,10,Regular,839807,845908,6101,6101,18.73975211,18.73975211,NA,MSS,Inland Silverside,Menidia beryllina,NA,4,0.213,0.213,NA,NA,2,SAMP,0,NA,NA,NA,NA,NA,2   0   NA   NA,SAMP   NA   NA   NA
STTD_2003-06-25 10:13:00,6/25/2003 10:13,STTD,2003,A,FALSE,CLR,NA,NA,23,0.09,384,NA,NA,NA,NA,NA,meter reading from zoop,10,Regular,839807,845908,6101,6101,18.73975211,18.73975211,NA,STB,Striped Bass,Morone saxatilis,NA,6,0.32,0.32,NA,NA,2,SAMP,0,NA,NA,NA,NA,NA,2   0   NA   NA,SAMP   NA   NA   NA
SHR_2004-01-08 10:50:00,1/8/2004 10:50,SHR,2004,A,TRUE,CLD,NA,NA,8.3,0.4,148,NA,NA,NA,NA,1,"NEW NET 29"" inside Diam.  (Install TEMP Logger)",10,Regular,150,8414,8264,8264,25.38359473,25.38359473,NA,NODATA,NA,NA,NA,NA,NA,NA,NA,NA,1,SAMP,0,NA,NA,NA,NA,NA,1   0   NA   NA,SAMP   NA   NA   NA
STTD_2004-01-08 12:45:00,1/8/2004 12:45,STTD,2004,A,TRUE,CLD,NA,NA,8.2,0.19,353,NA,NA,NA,NA,1,NA,10,Regular,8485,36145,27660,27660,84.96009563,84.96009563,NA,None,No Catch,No Catch,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
SHR_2004-01-23 09:38:00,1/23/2004 9:38,SHR,2004,A,FALSE,FOG,NA,NA,9.4,0.61,195,NA,NA,NA,NA,1,NA,10,Regular,37704,91731,54027,3616,165.9486293,11.10685849,NA,None,No Catch,No Catch,NA,NA,NA,NA,NA,NA,0,NA,0,NA,3,FM,NA,NA,0   0   3   NA,NA   NA   FM   NA
STTD_2004-01-23 13:25:00,1/23/2004 13:25,STTD,2004,A,FALSE,FOG,NA,NA,9.4,0.22,565,NA,NA,NA,NA,1,NA,10,Regular,42084,58045,15961,15961,49.02559965,49.02559965,NA,NODATA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
SHR_2004-02-13 09:30:00,2/13/2004 9:30,SHR,2004,A,FALSE,CLD,NA,NA,9.7,0.54,142,NA,NA,NA,NA,1,NA,10,Regular,58048,60668,2620,2620,8.047557866,8.047557866,NA,PRS,Prickly Sculpin,Cottus asper,NA,1,0.124,0.124,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2004-02-13 11:40:00,2/13/2004 11:40,STTD,2004,A,FALSE,CLD,NA,NA,10.4,0.26,640,NA,NA,NA,NA,1,NA,10,Regular,60689,69101,8412,8412,25.8381896,25.8381896,NA,PRS,Prickly Sculpin,Cottus asper,NA,1,0.039,0.039,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2004-02-13 11:40:00,2/13/2004 11:40,STTD,2004,A,FALSE,CLD,NA,NA,10.4,0.26,640,NA,NA,NA,NA,1,NA,10,Regular,60689,69101,8412,8412,25.8381896,25.8381896,NA,PRS,Prickly Sculpin,Cottus asper,NA,1,0.039,0.039,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2004-02-13 11:40:00,2/13/2004 11:40,STTD,2004,A,FALSE,CLD,NA,NA,10.4,0.26,640,NA,NA,NA,NA,1,NA,10,Regular,60689,69101,8412,8412,25.8381896,25.8381896,NA,PRS,Prickly Sculpin,Cottus asper,NA,1,0.039,0.039,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2004-02-13 11:40:00,2/13/2004 11:40,STTD,2004,A,FALSE,CLD,NA,NA,10.4,0.26,640,NA,NA,NA,NA,1,NA,10,Regular,60689,69101,8412,8412,25.8381896,25.8381896,NA,PRS,Prickly Sculpin,Cottus asper,NA,1,0.039,0.039,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2004-02-13 11:40:00,2/13/2004 11:40,STTD,2004,A,FALSE,CLD,NA,NA,10.4,0.26,640,NA,NA,NA,NA,1,NA,10,Regular,60689,69101,8412,8412,25.8381896,25.8381896,NA,PRS,Prickly Sculpin,Cottus asper,NA,1,0.039,0.039,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2004-02-13 11:40:00,2/13/2004 11:40,STTD,2004,A,FALSE,CLD,NA,NA,10.4,0.26,640,NA,NA,NA,NA,1,NA,10,Regular,60689,69101,8412,8412,25.8381896,25.8381896,NA,PRS,Prickly Sculpin,Cottus asper,NA,1,0.039,0.039,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2004-02-13 11:40:00,2/13/2004 11:40,STTD,2004,A,FALSE,CLD,NA,NA,10.4,0.26,640,NA,NA,NA,NA,1,NA,10,Regular,60689,69101,8412,8412,25.8381896,25.8381896,NA,PRS,Prickly Sculpin,Cottus asper,NA,1,0.039,0.039,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2004-02-13 11:40:00,2/13/2004 11:40,STTD,2004,A,FALSE,CLD,NA,NA,10.4,0.26,640,NA,NA,NA,NA,1,NA,10,Regular,60689,69101,8412,8412,25.8381896,25.8381896,NA,PRS,Prickly Sculpin,Cottus asper,NA,1,0.039,0.039,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2004-02-13 11:40:00,2/13/2004 11:40,STTD,2004,A,FALSE,CLD,NA,NA,10.4,0.26,640,NA,NA,NA,NA,1,NA,10,Regular,60689,69101,8412,8412,25.8381896,25.8381896,NA,PRS,Prickly Sculpin,Cottus asper,NA,1,0.039,0.039,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2004-02-13 11:40:00,2/13/2004 11:40,STTD,2004,A,FALSE,CLD,NA,NA,10.4,0.26,640,NA,NA,NA,NA,1,NA,10,Regular,60689,69101,8412,8412,25.8381896,25.8381896,NA,PRS,Prickly Sculpin,Cottus asper,NA,1,0.039,0.039,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2004-02-13 11:40:00,2/13/2004 11:40,STTD,2004,A,FALSE,CLD,NA,NA,10.4,0.26,640,NA,NA,NA,NA,1,NA,10,Regular,60689,69101,8412,8412,25.8381896,25.8381896,NA,PRS,Prickly Sculpin,Cottus asper,NA,1,0.039,0.039,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2004-02-13 11:40:00,2/13/2004 11:40,STTD,2004,A,FALSE,CLD,NA,NA,10.4,0.26,640,NA,NA,NA,NA,1,NA,10,Regular,60689,69101,8412,8412,25.8381896,25.8381896,NA,PRS,Prickly Sculpin,Cottus asper,NA,1,0.039,0.039,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2004-02-13 11:40:00,2/13/2004 11:40,STTD,2004,A,FALSE,CLD,NA,NA,10.4,0.26,640,NA,NA,NA,NA,1,NA,10,Regular,60689,69101,8412,8412,25.8381896,25.8381896,NA,PRS,Prickly Sculpin,Cottus asper,NA,1,0.039,0.039,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2004-02-13 11:40:00,2/13/2004 11:40,STTD,2004,A,FALSE,CLD,NA,NA,10.4,0.26,640,NA,NA,NA,NA,1,NA,10,Regular,60689,69101,8412,8412,25.8381896,25.8381896,NA,PRS,Prickly Sculpin,Cottus asper,NA,1,0.039,0.039,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2004-02-13 11:40:00,2/13/2004 11:40,STTD,2004,A,FALSE,CLD,NA,NA,10.4,0.26,640,NA,NA,NA,NA,1,NA,10,Regular,60689,69101,8412,8412,25.8381896,25.8381896,NA,PRS,Prickly Sculpin,Cottus asper,NA,1,0.039,0.039,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2004-02-13 11:40:00,2/13/2004 11:40,STTD,2004,A,FALSE,CLD,NA,NA,10.4,0.26,640,NA,NA,NA,NA,1,NA,10,Regular,60689,69101,8412,8412,25.8381896,25.8381896,NA,PRS,Prickly Sculpin,Cottus asper,NA,1,0.039,0.039,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2004-02-13 11:40:00,2/13/2004 11:40,STTD,2004,A,FALSE,CLD,NA,NA,10.4,0.26,640,NA,NA,NA,NA,1,NA,10,Regular,60689,69101,8412,8412,25.8381896,25.8381896,NA,PRS,Prickly Sculpin,Cottus asper,NA,1,0.039,0.039,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2004-02-13 11:40:00,2/13/2004 11:40,STTD,2004,A,FALSE,CLD,NA,NA,10.4,0.26,640,NA,NA,NA,NA,1,NA,10,Regular,60689,69101,8412,8412,25.8381896,25.8381896,NA,PRS,Prickly Sculpin,Cottus asper,NA,1,0.039,0.039,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2004-02-13 11:40:00,2/13/2004 11:40,STTD,2004,A,FALSE,CLD,NA,NA,10.4,0.26,640,NA,NA,NA,NA,1,NA,10,Regular,60689,69101,8412,8412,25.8381896,25.8381896,NA,PRS,Prickly Sculpin,Cottus asper,NA,1,0.039,0.039,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2004-02-13 11:40:00,2/13/2004 11:40,STTD,2004,A,FALSE,CLD,NA,NA,10.4,0.26,640,NA,NA,NA,NA,1,NA,10,Regular,60689,69101,8412,8412,25.8381896,25.8381896,NA,PRS,Prickly Sculpin,Cottus asper,NA,1,0.039,0.039,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2004-02-13 11:40:00,2/13/2004 11:40,STTD,2004,A,FALSE,CLD,NA,NA,10.4,0.26,640,NA,NA,NA,NA,1,NA,10,Regular,60689,69101,8412,8412,25.8381896,25.8381896,NA,PRS,Prickly Sculpin,Cottus asper,NA,1,0.039,0.039,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2004-02-13 11:40:00,2/13/2004 11:40,STTD,2004,A,FALSE,CLD,NA,NA,10.4,0.26,640,NA,NA,NA,NA,1,NA,10,Regular,60689,69101,8412,8412,25.8381896,25.8381896,NA,PRS,Prickly Sculpin,Cottus asper,NA,1,0.039,0.039,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2004-02-13 11:40:00,2/13/2004 11:40,STTD,2004,A,FALSE,CLD,NA,NA,10.4,0.26,640,NA,NA,NA,NA,1,NA,10,Regular,60689,69101,8412,8412,25.8381896,25.8381896,NA,PRS,Prickly Sculpin,Cottus asper,NA,1,0.039,0.039,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2004-02-13 11:40:00,2/13/2004 11:40,STTD,2004,A,FALSE,CLD,NA,NA,10.4,0.26,640,NA,NA,NA,NA,1,NA,10,Regular,60689,69101,8412,8412,25.8381896,25.8381896,NA,PRS,Prickly Sculpin,Cottus asper,NA,1,0.039,0.039,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2004-02-13 11:40:00,2/13/2004 11:40,STTD,2004,A,FALSE,CLD,NA,NA,10.4,0.26,640,NA,NA,NA,NA,1,NA,10,Regular,60689,69101,8412,8412,25.8381896,25.8381896,NA,PRS,Prickly Sculpin,Cottus asper,NA,1,0.039,0.039,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2004-02-13 11:40:00,2/13/2004 11:40,STTD,2004,A,FALSE,CLD,NA,NA,10.4,0.26,640,NA,NA,NA,NA,1,NA,10,Regular,60689,69101,8412,8412,25.8381896,25.8381896,NA,PRS,Prickly Sculpin,Cottus asper,NA,7,0.271,0.271,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
SHR_2004-02-25 10:00:00,2/25/2004 10:00,SHR,2004,A,TRUE,RAN,NA,NA,11.1,0.24,125,NA,NA,NA,NA,1,2 juvenile wild chinook around 30mm caught in sample & released,10,Regular,69130,78291,9161,9161,28.13880825,28.13880825,NA,CHN,"Chinook Salmon, Unknown Race",Oncorhynchus tshawytscha,NA,1,0.036,0.036,NA,NA,1,SAMP,0,NA,NA,NA,NA,NA,1   0   NA   NA,SAMP   NA   NA   NA
SHR_2004-02-25 10:00:00,2/25/2004 10:00,SHR,2004,A,TRUE,RAN,NA,NA,11.1,0.24,125,NA,NA,NA,NA,1,2 juvenile wild chinook around 30mm caught in sample & released,10,Regular,69130,78291,9161,9161,28.13880825,28.13880825,NA,CHN,"Chinook Salmon, Unknown Race",Oncorhynchus tshawytscha,NA,1,0.036,0.036,NA,NA,1,SAMP,0,NA,NA,NA,NA,NA,1   0   NA   NA,SAMP   NA   NA   NA
SHR_2004-02-25 10:00:00,2/25/2004 10:00,SHR,2004,A,TRUE,RAN,NA,NA,11.1,0.24,125,NA,NA,NA,NA,1,2 juvenile wild chinook around 30mm caught in sample & released,10,Regular,69130,78291,9161,9161,28.13880825,28.13880825,NA,PRS,Prickly Sculpin,Cottus asper,NA,1,0.036,0.036,NA,NA,1,SAMP,0,NA,NA,NA,NA,NA,1   0   NA   NA,SAMP   NA   NA   NA
SHR_2004-02-25 10:00:00,2/25/2004 10:00,SHR,2004,A,TRUE,RAN,NA,NA,11.1,0.24,125,NA,NA,NA,NA,1,2 juvenile wild chinook around 30mm caught in sample & released,10,Regular,69130,78291,9161,9161,28.13880825,28.13880825,NA,PRS,Prickly Sculpin,Cottus asper,NA,1,0.036,0.036,NA,NA,1,SAMP,0,NA,NA,NA,NA,NA,1   0   NA   NA,SAMP   NA   NA   NA
SHR_2004-02-25 10:00:00,2/25/2004 10:00,SHR,2004,A,TRUE,RAN,NA,NA,11.1,0.24,125,NA,NA,NA,NA,1,2 juvenile wild chinook around 30mm caught in sample & released,10,Regular,69130,78291,9161,9161,28.13880825,28.13880825,NA,PRS,Prickly Sculpin,Cottus asper,NA,1,0.036,0.036,NA,NA,1,SAMP,0,NA,NA,NA,NA,NA,1   0   NA   NA,SAMP   NA   NA   NA
SHR_2004-02-25 10:00:00,2/25/2004 10:00,SHR,2004,A,TRUE,RAN,NA,NA,11.1,0.24,125,NA,NA,NA,NA,1,2 juvenile wild chinook around 30mm caught in sample & released,10,Regular,69130,78291,9161,9161,28.13880825,28.13880825,NA,PRS,Prickly Sculpin,Cottus asper,NA,1,0.036,0.036,NA,NA,1,SAMP,0,NA,NA,NA,NA,NA,1   0   NA   NA,SAMP   NA   NA   NA
SHR_2004-02-25 10:00:00,2/25/2004 10:00,SHR,2004,A,TRUE,RAN,NA,NA,11.1,0.24,125,NA,NA,NA,NA,1,2 juvenile wild chinook around 30mm caught in sample & released,10,Regular,69130,78291,9161,9161,28.13880825,28.13880825,NA,PRS,Prickly Sculpin,Cottus asper,NA,1,0.036,0.036,NA,NA,1,SAMP,0,NA,NA,NA,NA,NA,1   0   NA   NA,SAMP   NA   NA   NA
SHR_2004-02-25 10:00:00,2/25/2004 10:00,SHR,2004,A,TRUE,RAN,NA,NA,11.1,0.24,125,NA,NA,NA,NA,1,2 juvenile wild chinook around 30mm caught in sample & released,10,Regular,69130,78291,9161,9161,28.13880825,28.13880825,NA,PRS,Prickly Sculpin,Cottus asper,NA,1,0.036,0.036,NA,NA,1,SAMP,0,NA,NA,NA,NA,NA,1   0   NA   NA,SAMP   NA   NA   NA
STTD_2004-02-25 13:00:00,2/25/2004 13:00,STTD,2004,A,TRUE,RAN,NA,NA,11.3,0.18,154,NA,NA,NA,NA,1,NA,10,Regular,78295,95312,17017,17017,52.2691955,52.2691955,NA,PRS,Prickly Sculpin,Cottus asper,NA,1,0.019,0.019,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2004-02-25 13:00:00,2/25/2004 13:00,STTD,2004,A,TRUE,RAN,NA,NA,11.3,0.18,154,NA,NA,NA,NA,1,NA,10,Regular,78295,95312,17017,17017,52.2691955,52.2691955,NA,PRS,Prickly Sculpin,Cottus asper,NA,1,0.019,0.019,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2004-02-25 13:00:00,2/25/2004 13:00,STTD,2004,A,TRUE,RAN,NA,NA,11.3,0.18,154,NA,NA,NA,NA,1,NA,10,Regular,78295,95312,17017,17017,52.2691955,52.2691955,NA,PRS,Prickly Sculpin,Cottus asper,NA,1,0.019,0.019,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2004-02-25 13:00:00,2/25/2004 13:00,STTD,2004,A,TRUE,RAN,NA,NA,11.3,0.18,154,NA,NA,NA,NA,1,NA,10,Regular,78295,95312,17017,17017,52.2691955,52.2691955,NA,PRS,Prickly Sculpin,Cottus asper,NA,1,0.019,0.019,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2004-02-25 13:00:00,2/25/2004 13:00,STTD,2004,A,TRUE,RAN,NA,NA,11.3,0.18,154,NA,NA,NA,NA,1,NA,10,Regular,78295,95312,17017,17017,52.2691955,52.2691955,NA,PRS,Prickly Sculpin,Cottus asper,NA,1,0.019,0.019,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2004-02-25 13:00:00,2/25/2004 13:00,STTD,2004,A,TRUE,RAN,NA,NA,11.3,0.18,154,NA,NA,NA,NA,1,NA,10,Regular,78295,95312,17017,17017,52.2691955,52.2691955,NA,PRS,Prickly Sculpin,Cottus asper,NA,1,0.019,0.019,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2004-02-25 13:00:00,2/25/2004 13:00,STTD,2004,A,TRUE,RAN,NA,NA,11.3,0.18,154,NA,NA,NA,NA,1,NA,10,Regular,78295,95312,17017,17017,52.2691955,52.2691955,NA,PRS,Prickly Sculpin,Cottus asper,NA,1,0.019,0.019,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2004-02-25 13:00:00,2/25/2004 13:00,STTD,2004,A,TRUE,RAN,NA,NA,11.3,0.18,154,NA,NA,NA,NA,1,NA,10,Regular,78295,95312,17017,17017,52.2691955,52.2691955,NA,PRS,Prickly Sculpin,Cottus asper,NA,1,0.019,0.019,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2004-02-25 13:00:00,2/25/2004 13:00,STTD,2004,A,TRUE,RAN,NA,NA,11.3,0.18,154,NA,NA,NA,NA,1,NA,10,Regular,78295,95312,17017,17017,52.2691955,52.2691955,NA,PRS,Prickly Sculpin,Cottus asper,NA,1,0.019,0.019,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2004-02-25 13:00:00,2/25/2004 13:00,STTD,2004,A,TRUE,RAN,NA,NA,11.3,0.18,154,NA,NA,NA,NA,1,NA,10,Regular,78295,95312,17017,17017,52.2691955,52.2691955,NA,PRS,Prickly Sculpin,Cottus asper,NA,1,0.019,0.019,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2004-02-25 13:00:00,2/25/2004 13:00,STTD,2004,A,TRUE,RAN,NA,NA,11.3,0.18,154,NA,NA,NA,NA,1,NA,10,Regular,78295,95312,17017,17017,52.2691955,52.2691955,NA,PRS,Prickly Sculpin,Cottus asper,NA,1,0.019,0.019,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2004-02-25 13:00:00,2/25/2004 13:00,STTD,2004,A,TRUE,RAN,NA,NA,11.3,0.18,154,NA,NA,NA,NA,1,NA,10,Regular,78295,95312,17017,17017,52.2691955,52.2691955,NA,PRS,Prickly Sculpin,Cottus asper,NA,1,0.019,0.019,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
STTD_2004-02-25 13:00:00,2/25/2004 13:00,STTD,2004,A,TRUE,RAN,NA,NA,11.3,0.18,154,NA,NA,NA,NA,1,NA,10,Regular,78295,95312,17017,17017,52.2691955,52.2691955,NA,OE,Other Eggs,NA,NA,1,0.019,0.019,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0   0   NA   NA,NA   NA   NA   NA
SHR_2004-03-10 12:41:00,3/10/2004 12:41,SHR,2004,A,TRUE,CLR,NA,NA,NA,0.32,NA,NA,NA,NA,NA,1,Used zoop flowmeter,10,Regular,71291,71827,536,536,1.646370617,1.646370617,NA,SPLT,Sacramento Splittail,Pogonichthys macrolepidotus,NA,1,0.607,0.607,NA,NA,2,SAMP,0,NA,2,FM,NA,NA,2   0   2   NA,SAMP   NA   FM   NA
