Station,Time,Sampling number,Observable,Value,Count,Category,Life Stage
STTD,1/9/2004 12:10,45762/1/1,Cyprididae,11,11,Aquatic Non-Insects,N/A
STTD,1/9/2004 12:10,45762/1/1,Culicidae,16,16,Aquatic Insects,N/A
STTD,1/9/2004 12:10,45762/1/1,Physidae,129,129,Aquatic Non-Insects,N/A
STTD,1/9/2004 12:10,45762/1/1,Araneida,3,3,Terrestrial Non-Insects,N/A
STTD,1/9/2004 12:10,45762/1/1,Hymenoptera,2,2,Terrestrial Insects,N/A
STTD,1/9/2004 12:10,45762/1/1,Dytiscidae,12,12,Aquatic Insects,N/A
STTD,1/9/2004 12:10,45762/1/1,Hydrophilidae,1,1,Aquatic Insects,N/A
STTD,1/9/2004 12:10,45762/1/1,Diptera,8,8,Terrestrial Insects,N/A
STTD,1/9/2004 12:10,45762/1/1,Naididae,4,4,Aquatic Non-Insects,N/A
STTD,1/9/2004 12:10,45762/1/1,Collembola,2,2,Terrestrial Non-Insects,N/A
STTD,1/9/2004 12:10,45762/1/1,Chironomidae,38,38,Aquatic Insects,N/A
STTD,1/9/2004 12:10,45762/1/1,Coleoptera,14,14,Terrestrial Insects,N/A
STTD,1/9/2004 12:10,45762/1/1,Coenagrionidae,5,5,Aquatic Insects,N/A
STTD,1/9/2004 12:10,45762/1/1,Corixidae,9,9,Aquatic Insects,N/A
STTD,1/9/2004 12:10,45762/1/1,Crangonyctidae,7,7,Aquatic Non-Insects,N/A
STTD,1/9/2004 12:10,45762/1/1,Dixidae,1,1,Aquatic Insects,N/A
STTD,1/9/2004 12:10,45762/1/1,Hemiptera,2,1,Terrestrial Insects,N/A
STTD,1/9/2004 12:10,45762/1/1,Hemiptera,2,1,Terrestrial Insects,N/A
STTD,1/23/2004 13:25,45765/1/1,Psocoptera,1,1,Terrestrial Insects,N/A
STTD,1/23/2004 13:25,45765/1/1,Cyprididae,1,1,Aquatic Non-Insects,N/A
STTD,1/23/2004 13:25,45765/1/1,Chironomidae,25,25,Aquatic Insects,N/A
STTD,1/23/2004 13:25,45765/1/1,Dytiscidae,1,1,Aquatic Insects,N/A
STTD,1/23/2004 13:25,45765/1/1,Coenagrionidae,2,2,Aquatic Insects,N/A
STTD,1/23/2004 13:25,45765/1/1,Diptera,12,12,Terrestrial Insects,N/A
STTD,1/23/2004 13:25,45765/1/1,Hyalellidae,2,2,Aquatic Non-Insects,N/A
STTD,1/23/2004 13:25,45765/1/1,Baetidae,2,2,Aquatic Insects,N/A
STTD,1/23/2004 13:25,45765/1/1,Coleoptera,1,1,Terrestrial Insects,N/A
STTD,1/23/2004 13:25,45765/1/1,Enchytraeidae,1,1,Aquatic Non-Insects,N/A
STTD,1/23/2004 13:25,45765/1/1,Culicidae,1,1,Aquatic Insects,N/A
STTD,1/23/2004 13:25,45765/1/1,Corixidae,17,17,Aquatic Insects,N/A
STTD,1/23/2004 13:25,45765/1/1,Hymenoptera,1,1,Terrestrial Insects,N/A
STTD,1/23/2004 13:25,45765/1/1,Physidae,49,49,Aquatic Non-Insects,N/A
STTD,2/13/2004 11:40,45771/1/1,Hymenoptera,2,2,Terrestrial Insects,N/A
STTD,2/13/2004 11:40,45771/1/1,Hydrophilidae,10,10,Aquatic Insects,N/A
STTD,2/13/2004 11:40,45771/1/1,Coleoptera,5,5,Terrestrial Insects,N/A
STTD,2/13/2004 11:40,45771/1/1,Araneida,2,2,Terrestrial Non-Insects,N/A
STTD,2/13/2004 11:40,45771/1/1,Coenagrionidae,3,3,Aquatic Insects,N/A
STTD,2/13/2004 11:40,45771/1/1,Lepidoptera,2,2,Terrestrial Insects,N/A
STTD,2/13/2004 11:40,45771/1/1,Diptera,3,3,Terrestrial Insects,N/A
STTD,2/13/2004 11:40,45771/1/1,Corixidae,6,6,Aquatic Insects,N/A
STTD,2/13/2004 11:40,45771/1/1,Cyprididae,2,2,Aquatic Non-Insects,N/A
STTD,2/13/2004 11:40,45771/1/1,Chironomidae,7,7,Aquatic Insects,N/A
STTD,2/13/2004 11:40,45771/1/1,Hyalellidae,18,18,Aquatic Non-Insects,N/A
STTD,2/13/2004 11:40,45771/1/1,Physidae,9,9,Aquatic Non-Insects,N/A
STTD,2/13/2004 11:40,45771/1/1,Baetidae,1,1,Aquatic Insects,N/A
STTD,2/13/2004 11:40,45771/1/1,Capniidae,1,1,Aquatic Insects,N/A
STTD,2/13/2004 11:40,45771/1/1,Hemiptera,2,2,Terrestrial Insects,N/A
STTD,2/13/2004 11:40,45771/1/1,Dytiscidae,7,7,Aquatic Insects,N/A
STTD,2/13/2004 11:40,45771/1/1,Collembola,3,3,Terrestrial Non-Insects,N/A
STTD,2/13/2004 11:40,45771/1/1,Ephydridae,1,1,Aquatic Insects,N/A
STTD,2/25/2004 13:01,45780/1/1,Hymenoptera,1,1,Terrestrial Insects,N/A
STTD,2/25/2004 13:01,45780/1/1,Enchytraeidae,11,11,Aquatic Non-Insects,N/A
STTD,2/25/2004 13:01,45780/1/1,Cyprididae,7,7,Aquatic Non-Insects,N/A
STTD,2/25/2004 13:01,45780/1/1,Dytiscidae,1,1,Aquatic Insects,N/A
STTD,2/25/2004 13:01,45780/1/1,Corophiidae,1,1,Aquatic Non-Insects,N/A
STTD,2/25/2004 13:01,45780/1/1,Araneida,1,1,Terrestrial Non-Insects,N/A
STTD,2/25/2004 13:01,45780/1/1,Hydrophilidae,2,2,Aquatic Insects,N/A
STTD,2/25/2004 13:01,45780/1/1,Chironomidae,3,3,Aquatic Insects,N/A
STTD,2/25/2004 13:01,45780/1/1,Diptera,1,1,Terrestrial Insects,N/A
STTD,2/25/2004 13:01,45780/1/1,Hydridae,2,2,Aquatic Non-Insects,N/A
STTD,3/24/2004 12:28,45795/1/1,Diptera,22,22,Terrestrial Insects,N/A
STTD,3/24/2004 12:28,45795/1/1,Coenagrionidae,4,4,Aquatic Insects,N/A
STTD,3/24/2004 12:28,45795/1/1,Corophiidae,6,6,Aquatic Non-Insects,N/A
STTD,3/24/2004 12:28,45795/1/1,Vertebrata,8,8,Aquatic Non-Insects,N/A
STTD,3/24/2004 12:28,45795/1/1,Chironomidae,17,17,Aquatic Insects,N/A
STTD,3/24/2004 12:28,45795/1/1,Hemiptera,3,3,Terrestrial Insects,N/A
STTD,3/24/2004 12:28,45795/1/1,Corixidae,704,704,Aquatic Insects,N/A
STTD,3/24/2004 12:28,45795/1/1,Physidae,6,6,Aquatic Non-Insects,N/A
STTD,3/24/2004 12:28,45795/1/1,Lepidoptera,1,1,Terrestrial Insects,N/A
STTD,3/24/2004 12:28,45795/1/1,Araneida,2,2,Terrestrial Non-Insects,N/A
STTD,3/24/2004 12:28,45795/1/1,Hymenoptera,2,2,Terrestrial Insects,N/A
STTD,3/24/2004 12:28,45795/1/1,Hydridae,19,19,Aquatic Non-Insects,N/A
STTD,3/24/2004 12:28,45795/1/1,Naididae,2,1,Aquatic Non-Insects,N/A
STTD,3/24/2004 12:28,45795/1/1,Naididae,2,1,Aquatic Non-Insects,N/A
STTD,3/24/2004 12:28,45795/1/1,Crangonyctidae,1,1,Aquatic Non-Insects,N/A
STTD,3/24/2004 12:28,45795/1/1,Limnesiidae,1,1,Aquatic Non-Insects,N/A
STTD,3/24/2004 12:28,45795/1/1,Notonectidae,1,1,Aquatic Insects,N/A
STTD,4/9/2004 14:55,45798/1/1,Corophiidae,4,4,Aquatic Non-Insects,N/A
STTD,4/9/2004 14:55,45798/1/1,Coenagrionidae,1,1,Aquatic Insects,N/A
STTD,4/9/2004 14:55,45798/1/1,Chironomidae,26,26,Aquatic Insects,N/A
STTD,4/9/2004 14:55,45798/1/1,Coleoptera,1,1,Terrestrial Insects,N/A
STTD,4/9/2004 14:55,45798/1/1,Collembola,1,1,Terrestrial Non-Insects,N/A
STTD,4/9/2004 14:55,45798/1/1,Araneida,1,1,Terrestrial Non-Insects,N/A
STTD,4/9/2004 14:55,45798/1/1,Naididae,2,2,Aquatic Non-Insects,N/A
STTD,4/9/2004 14:55,45798/1/1,Hemiptera,22,22,Terrestrial Insects,N/A
STTD,4/9/2004 14:55,45798/1/1,Hydridae,6,6,Aquatic Non-Insects,N/A
STTD,4/9/2004 14:55,45798/1/1,Dytiscidae,2,2,Aquatic Insects,N/A
STTD,4/9/2004 14:55,45798/1/1,Diptera,21,21,Terrestrial Insects,N/A
STTD,4/9/2004 14:55,45798/1/1,Hymenoptera,2,2,Terrestrial Insects,N/A
STTD,4/23/2004 12:35,45804/1/1,Hemiptera,11,11,Terrestrial Insects,N/A
STTD,4/23/2004 12:35,45804/1/1,Chironomidae,10,10,Aquatic Insects,N/A
STTD,4/23/2004 12:35,45804/1/1,Araneida,1,1,Terrestrial Non-Insects,N/A
STTD,4/23/2004 12:35,45804/1/1,Thysanoptera,1,1,Terrestrial Insects,N/A
STTD,4/23/2004 12:35,45804/1/1,Vertebrata,1,1,Aquatic Non-Insects,N/A
STTD,4/23/2004 12:35,45804/1/1,Corixidae,1,1,Aquatic Insects,N/A
STTD,4/23/2004 12:35,45804/1/1,Naididae,1,1,Aquatic Non-Insects,N/A
STTD,4/23/2004 12:35,45804/1/1,Hydridae,2,2,Aquatic Non-Insects,N/A
STTD,4/23/2004 12:35,45804/1/1,Diptera,9,9,Terrestrial Insects,N/A
STTD,5/21/2004 13:40,45813/1/1,Hydridae,1,1,Aquatic Non-Insects,N/A
STTD,5/21/2004 13:40,45813/1/1,Diptera,1,1,Terrestrial Insects,N/A
STTD,5/21/2004 13:40,45813/1/1,Coleoptera,1,1,Terrestrial Insects,N/A
STTD,5/21/2004 13:40,45813/1/1,Hymenoptera,1,1,Terrestrial Insects,N/A
STTD,5/21/2004 13:40,45813/1/1,Vertebrata,10,10,Aquatic Non-Insects,N/A
STTD,5/21/2004 13:40,45813/1/1,Naididae,1,1,Aquatic Non-Insects,N/A
STTD,5/21/2004 13:40,45813/1/1,Hemiptera,1,1,Terrestrial Insects,N/A
STTD,5/21/2004 13:40,45813/1/1,Thysanoptera,1,1,Terrestrial Insects,N/A
STTD,5/21/2004 13:40,45813/1/1,Mysidae,1,1,Aquatic Non-Insects,N/A
STTD,6/18/2004 11:55,45816/1/1,Hemiptera,1,1,Terrestrial Insects,N/A
STTD,6/18/2004 11:55,45816/1/1,Diptera,2,2,Terrestrial Insects,N/A
STTD,6/18/2004 11:55,45816/1/1,Corophiidae,1,1,Aquatic Non-Insects,N/A
STTD,6/18/2004 11:55,45816/1/1,Hymenoptera,1,1,Terrestrial Insects,N/A
STTD,6/18/2004 11:55,45816/1/1,Chironomidae,2,2,Aquatic Insects,N/A
STTD,6/18/2004 11:55,45816/1/1,Vertebrata,9,9,Aquatic Non-Insects,N/A
STTD,6/18/2004 11:55,45816/1/1,Hydraenidae,1,1,Aquatic Insects,N/A
STTD,6/18/2004 11:55,45816/1/1,Veliidae,9,9,Aquatic Insects,N/A
STTD,6/18/2004 11:55,45816/1/1,Coleoptera,2,2,Terrestrial Insects,N/A
STTD,6/18/2004 11:55,45816/1/1,Psocoptera,2,2,Terrestrial Insects,N/A
STTD,6/18/2004 11:55,45816/1/1,Thysanoptera,1,1,Terrestrial Insects,N/A
STTD,12/29/2004 12:38,45825/1/1,Hemiptera,1,1,Terrestrial Insects,N/A
STTD,12/29/2004 12:38,45825/1/1,Naididae,1,1,Aquatic Non-Insects,N/A
STTD,12/29/2004 12:38,45825/1/1,Diptera,34,34,Terrestrial Insects,N/A
STTD,1/5/2005 12:20,45831/1/1,Lepidoptera,6,6,Terrestrial Insects,N/A
STTD,1/5/2005 12:20,45831/1/1,Hemiptera,14,5,Terrestrial Insects,N/A
STTD,1/5/2005 12:20,45831/1/1,Hemiptera,14,9,Terrestrial Insects,N/A
STTD,1/5/2005 12:20,45831/1/1,Physidae,181,181,Aquatic Non-Insects,N/A
STTD,1/5/2005 12:20,45831/1/1,Notonectidae,1,1,Aquatic Insects,N/A
STTD,1/5/2005 12:20,45831/1/1,Lumbricina,1,1,Aquatic Non-Insects,N/A
STTD,1/5/2005 12:20,45831/1/1,Enchytraeidae,22,22,Aquatic Non-Insects,N/A
STTD,1/5/2005 12:20,45831/1/1,Dytiscidae,54,54,Aquatic Insects,N/A
STTD,1/5/2005 12:20,45831/1/1,Diptera,13,13,Terrestrial Insects,N/A
STTD,1/5/2005 12:20,45831/1/1,Psocoptera,2,2,Terrestrial Insects,N/A
STTD,1/5/2005 12:20,45831/1/1,Acari,5,5,Terrestrial Non-Insects,N/A
STTD,1/5/2005 12:20,45831/1/1,Hymenoptera,13,13,Terrestrial Insects,N/A
STTD,1/5/2005 12:20,45831/1/1,Ephydridae,32,32,Aquatic Insects,N/A
STTD,1/5/2005 12:20,45831/1/1,Geophilomorpha,1,1,Terrestrial Non-Insects,N/A
STTD,1/5/2005 12:20,45831/1/1,Opiliones,2,2,Terrestrial Non-Insects,N/A
STTD,1/5/2005 12:20,45831/1/1,Hydraenidae,12,12,Aquatic Insects,N/A
STTD,1/5/2005 12:20,45831/1/1,Culicidae,1,1,Aquatic Insects,N/A
STTD,1/5/2005 12:20,45831/1/1,Naididae,11,11,Aquatic Non-Insects,N/A
STTD,1/5/2005 12:20,45831/1/1,Mermithidae,1,1,Aquatic Non-Insects,N/A
STTD,1/5/2005 12:20,45831/1/1,Collembola,392,392,Terrestrial Non-Insects,N/A
STTD,1/5/2005 12:20,45831/1/1,Ostracoda,9,9,Aquatic Non-Insects,N/A
STTD,1/5/2005 12:20,45831/1/1,Orthoptera,1,1,Terrestrial Insects,N/A
STTD,1/5/2005 12:20,45831/1/1,Tipulidae,1,1,Aquatic Insects,N/A
STTD,1/5/2005 12:20,45831/1/1,Helophoridae,1,1,Aquatic Insects,N/A
STTD,1/5/2005 12:20,45831/1/1,Dermaptera,2,2,Terrestrial Insects,N/A
STTD,1/5/2005 12:20,45831/1/1,Coleoptera,367,367,Terrestrial Insects,N/A
STTD,1/5/2005 12:20,45831/1/1,Corixidae,11,11,Aquatic Insects,N/A
STTD,1/5/2005 12:20,45831/1/1,Hydrophilidae,4,4,Aquatic Insects,N/A
STTD,1/5/2005 12:20,45831/1/1,Chironomidae,20,20,Aquatic Insects,N/A
STTD,1/5/2005 12:20,45831/1/1,Psychodidae,3,3,Aquatic Insects,N/A
STTD,1/5/2005 12:20,45831/1/1,Araneida,21,21,Terrestrial Non-Insects,N/A
STTD,1/5/2005 12:20,45831/1/1,Corophiidae,6,6,Aquatic Non-Insects,N/A
STTD,1/12/2005 13:48,45837/1/1,Coleoptera,6,6,Terrestrial Insects,N/A
STTD,1/12/2005 13:48,45837/1/1,Sabellidae,1,1,Aquatic Non-Insects,N/A
STTD,1/12/2005 13:48,45837/1/1,Culicidae,3,3,Aquatic Insects,N/A
STTD,1/12/2005 13:48,45837/1/1,Hemiptera,2,2,Terrestrial Insects,N/A
STTD,1/12/2005 13:48,45837/1/1,Corixidae,9,9,Aquatic Insects,N/A
STTD,1/12/2005 13:48,45837/1/1,Ostracoda,1,1,Aquatic Non-Insects,N/A
STTD,1/12/2005 13:48,45837/1/1,Enchytraeidae,2,2,Aquatic Non-Insects,N/A
STTD,1/12/2005 13:48,45837/1/1,Naididae,9,3,Aquatic Non-Insects,N/A
STTD,1/12/2005 13:48,45837/1/1,Naididae,9,6,Aquatic Non-Insects,N/A
STTD,1/12/2005 13:48,45837/1/1,Diptera,7,7,Terrestrial Insects,N/A
STTD,1/12/2005 13:48,45837/1/1,Araneida,3,3,Terrestrial Non-Insects,N/A
STTD,1/12/2005 13:48,45837/1/1,Chironomidae,20,20,Aquatic Insects,N/A
STTD,1/12/2005 13:48,45837/1/1,Collembola,2,2,Terrestrial Non-Insects,N/A
STTD,1/14/2005 13:10,45840/1/1,Ostracoda,8,8,Aquatic Non-Insects,N/A
STTD,1/14/2005 13:10,45840/1/1,Sabellidae,2,2,Aquatic Non-Insects,N/A
STTD,1/14/2005 13:10,45840/1/1,Naididae,17,11,Aquatic Non-Insects,N/A
STTD,1/14/2005 13:10,45840/1/1,Naididae,17,6,Aquatic Non-Insects,N/A
STTD,1/14/2005 13:10,45840/1/1,Physidae,50,50,Aquatic Non-Insects,N/A
STTD,1/14/2005 13:10,45840/1/1,Enchytraeidae,2,2,Aquatic Non-Insects,N/A
STTD,1/14/2005 13:10,45840/1/1,Corophiidae,11,11,Aquatic Non-Insects,N/A
STTD,1/14/2005 13:10,45840/1/1,Chironomidae,51,51,Aquatic Insects,N/A
STTD,1/14/2005 13:10,45840/1/1,Collembola,25,25,Terrestrial Non-Insects,N/A
STTD,1/14/2005 13:10,45840/1/1,Araneida,3,3,Terrestrial Non-Insects,N/A
STTD,1/14/2005 13:10,45840/1/1,Hymenoptera,1,1,Terrestrial Insects,N/A
STTD,1/14/2005 13:10,45840/1/1,Hydrophilidae,2,2,Aquatic Insects,N/A
STTD,1/14/2005 13:10,45840/1/1,Culicidae,1,1,Aquatic Insects,N/A
STTD,1/14/2005 13:10,45840/1/1,Corixidae,11,11,Aquatic Insects,N/A
STTD,1/14/2005 13:10,45840/1/1,Geophilomorpha,1,1,Terrestrial Non-Insects,N/A
STTD,1/14/2005 13:10,45840/1/1,Crangonyctidae,2,2,Aquatic Non-Insects,N/A
STTD,1/14/2005 13:10,45840/1/1,Diptera,4,4,Terrestrial Insects,N/A
STTD,1/14/2005 13:10,45840/1/1,Dytiscidae,8,8,Aquatic Insects,N/A
STTD,1/14/2005 13:10,45840/1/1,Hydraenidae,1,1,Aquatic Insects,N/A
STTD,1/14/2005 13:10,45840/1/1,Ephydridae,1,1,Aquatic Insects,N/A
STTD,1/14/2005 13:10,45840/1/1,Coleoptera,19,19,Terrestrial Insects,N/A
STTD,1/14/2005 13:10,45840/1/1,Gammaridae,2,2,Aquatic Non-Insects,N/A
STTD,1/18/2005 13:15,45849/1/1,Naididae,16,2,Aquatic Non-Insects,N/A
STTD,1/18/2005 13:15,45849/1/1,Naididae,16,14,Aquatic Non-Insects,N/A
STTD,1/18/2005 13:15,45849/1/1,Coleoptera,2,2,Terrestrial Insects,N/A
STTD,1/18/2005 13:15,45849/1/1,Physidae,8,8,Aquatic Non-Insects,N/A
STTD,1/18/2005 13:15,45849/1/1,Diptera,23,23,Terrestrial Insects,N/A
STTD,1/18/2005 13:15,45849/1/1,Culicidae,1,1,Aquatic Insects,N/A
STTD,1/18/2005 13:15,45849/1/1,Hydridae,1,1,Aquatic Non-Insects,N/A
STTD,1/18/2005 13:15,45849/1/1,Corixidae,11,11,Aquatic Insects,N/A
STTD,1/18/2005 13:15,45849/1/1,Chironomidae,43,43,Aquatic Insects,N/A
STTD,1/18/2005 13:15,45849/1/1,Corophiidae,5,5,Aquatic Non-Insects,N/A
STTD,1/18/2005 13:15,45849/1/1,Hyalellidae,1,1,Aquatic Non-Insects,N/A
STTD,1/18/2005 13:15,45849/1/1,Dytiscidae,3,3,Aquatic Insects,N/A
STTD,1/18/2005 13:15,45849/1/1,Lepidoptera,1,1,Terrestrial Insects,N/A
STTD,1/18/2005 13:15,45849/1/1,Sciomyzidae,1,1,Aquatic Insects,N/A
STTD,1/18/2005 13:15,45849/1/1,Collembola,4,4,Terrestrial Non-Insects,N/A
STTD,1/18/2005 13:15,45849/1/1,Hymenoptera,3,3,Terrestrial Insects,N/A
STTD,1/18/2005 13:15,45849/1/1,Ostracoda,2,2,Aquatic Non-Insects,N/A
STTD,1/26/2005 13:40,45855/1/1,Ephydridae,1,1,Aquatic Insects,N/A
STTD,1/26/2005 13:40,45855/1/1,Ostracoda,3,3,Aquatic Non-Insects,N/A
STTD,1/26/2005 13:40,45855/1/1,Lymnaeidae,1,1,Aquatic Non-Insects,N/A
STTD,1/26/2005 13:40,45855/1/1,Vertebrata,3,3,Aquatic Non-Insects,N/A
STTD,1/26/2005 13:40,45855/1/1,Physidae,4,4,Aquatic Non-Insects,N/A
STTD,1/26/2005 13:40,45855/1/1,Dytiscidae,4,4,Aquatic Insects,N/A
STTD,1/26/2005 13:40,45855/1/1,Coenagrionidae,3,3,Aquatic Insects,N/A
STTD,1/26/2005 13:40,45855/1/1,Erpobdellidae,1,1,Aquatic Non-Insects,N/A
STTD,1/26/2005 13:40,45855/1/1,Corophiidae,2,2,Aquatic Non-Insects,N/A
STTD,1/26/2005 13:40,45855/1/1,Diptera,56,56,Terrestrial Insects,N/A
STTD,1/26/2005 13:40,45855/1/1,Hydrophilidae,1,1,Aquatic Insects,N/A
STTD,1/26/2005 13:40,45855/1/1,Chironomidae,46,46,Aquatic Insects,N/A
STTD,1/26/2005 13:40,45855/1/1,Naididae,2,2,Aquatic Non-Insects,N/A
STTD,1/26/2005 13:40,45855/1/1,Coleoptera,3,3,Terrestrial Insects,N/A
STTD,1/26/2005 13:40,45855/1/1,Culicidae,3,3,Aquatic Insects,N/A
STTD,1/26/2005 13:40,45855/1/1,Hydraenidae,2,2,Aquatic Insects,N/A
STTD,1/26/2005 13:40,45855/1/1,Corixidae,39,39,Aquatic Insects,N/A
STTD,1/26/2005 13:40,45855/1/1,Hymenoptera,1,1,Terrestrial Insects,N/A
STTD,1/26/2005 13:40,45855/1/1,Collembola,2,2,Terrestrial Non-Insects,N/A
STTD,1/26/2005 13:40,45855/1/1,Hemiptera,2,1,Terrestrial Insects,N/A
STTD,1/26/2005 13:40,45855/1/1,Hemiptera,2,1,Terrestrial Insects,N/A
STTD,1/26/2005 13:40,45855/1/1,Hydridae,1,1,Aquatic Non-Insects,N/A
STTD,2/2/2005 13:45,45861/1/1,Geophilomorpha,1,1,Terrestrial Non-Insects,N/A
STTD,2/2/2005 13:45,45861/1/1,Lymnaeidae,1,1,Aquatic Non-Insects,N/A
STTD,2/2/2005 13:45,45861/1/1,Araneida,18,18,Terrestrial Non-Insects,N/A
STTD,2/2/2005 13:45,45861/1/1,Hemiptera,12,12,Terrestrial Insects,Adults
STTD,2/2/2005 13:45,45861/1/1,Corophiidae,10,10,Aquatic Non-Insects,N/A
STTD,2/2/2005 13:45,45861/1/1,Isopoda,1,1,Terrestrial Non-Insects,N/A
STTD,2/2/2005 13:45,45861/1/1,Hyalellidae,6,6,Aquatic Non-Insects,N/A
STTD,2/2/2005 13:45,45861/1/1,Hydraenidae,2,2,Aquatic Insects,Adults
STTD,2/2/2005 13:45,45861/1/1,Physidae,49,49,Aquatic Non-Insects,N/A
STTD,2/2/2005 13:45,45861/1/1,Diptera,9,1,Terrestrial Insects,Larvae
STTD,2/2/2005 13:45,45861/1/1,Diptera,9,7,Terrestrial Insects,Pupae
STTD,2/2/2005 13:45,45861/1/1,Diptera,9,1,Terrestrial Insects,Adults
STTD,2/2/2005 13:45,45861/1/1,Coenagrionidae,3,3,Aquatic Insects,Larvae
STTD,2/2/2005 13:45,45861/1/1,Dytiscidae,36,36,Aquatic Insects,Adults
STTD,2/2/2005 13:45,45861/1/1,Corixidae,60,7,Aquatic Insects,Larvae
STTD,2/2/2005 13:45,45861/1/1,Corixidae,60,53,Aquatic Insects,Adults
STTD,2/2/2005 13:45,45861/1/1,Coleoptera,78,1,Terrestrial Insects,Larvae
STTD,2/2/2005 13:45,45861/1/1,Coleoptera,78,77,Terrestrial Insects,Adults
STTD,2/2/2005 13:45,45861/1/1,Chironomidae,15,8,Aquatic Insects,Pupae
STTD,2/2/2005 13:45,45861/1/1,Chironomidae,15,1,Aquatic Insects,Adults
STTD,2/2/2005 13:45,45861/1/1,Chironomidae,15,6,Aquatic Insects,Larvae
STTD,2/2/2005 13:45,45861/1/1,Enchytraeidae,4,4,Aquatic Non-Insects,N/A
STTD,2/2/2005 13:45,45861/1/1,Hydrophilidae,9,9,Aquatic Insects,Larvae
STTD,2/2/2005 13:45,45861/1/1,Notonectidae,1,1,Aquatic Insects,Adults
STTD,2/2/2005 13:45,45861/1/1,Hymenoptera,6,1,Terrestrial Insects,Pupae
STTD,2/2/2005 13:45,45861/1/1,Hymenoptera,6,5,Terrestrial Insects,Adults
STTD,2/9/2005 13:15,45867/1/1,Arrenuridae,1,1,Aquatic Non-Insects,N/A
STTD,2/9/2005 13:15,45867/1/1,Chironomidae,3,2,Aquatic Insects,Adults
STTD,2/9/2005 13:15,45867/1/1,Chironomidae,3,1,Aquatic Insects,Larvae
STTD,2/9/2005 13:15,45867/1/1,Coenagrionidae,1,1,Aquatic Insects,Larvae
STTD,2/9/2005 13:15,45867/1/1,Corixidae,3,2,Aquatic Insects,Adults
STTD,2/9/2005 13:15,45867/1/1,Corixidae,3,1,Aquatic Insects,Larvae
STTD,2/25/2005 14:20,45873/1/1,Chironomidae,17,1,Aquatic Insects,Adults
STTD,2/25/2005 14:20,45873/1/1,Chironomidae,17,4,Aquatic Insects,Pupae
STTD,2/25/2005 14:20,45873/1/1,Chironomidae,17,12,Aquatic Insects,Larvae
STTD,2/25/2005 14:20,45873/1/1,Ephydridae,5,5,Aquatic Insects,Pupae
STTD,2/25/2005 14:20,45873/1/1,Hymenoptera,1,1,Terrestrial Insects,Adults
STTD,2/25/2005 14:20,45873/1/1,Physidae,5,5,Aquatic Non-Insects,N/A
STTD,2/25/2005 14:20,45873/1/1,Naididae,6,6,Aquatic Non-Insects,N/A
STTD,2/25/2005 14:20,45873/1/1,Dytiscidae,6,6,Aquatic Insects,Adults
STTD,2/25/2005 14:20,45873/1/1,Crangonyctidae,2,2,Aquatic Non-Insects,N/A
STTD,2/25/2005 14:20,45873/1/1,Diptera,5,3,Terrestrial Insects,Adults
STTD,2/25/2005 14:20,45873/1/1,Diptera,5,2,Terrestrial Insects,Larvae
STTD,2/25/2005 14:20,45873/1/1,Ostracoda,58,58,Aquatic Non-Insects,N/A
STTD,2/25/2005 14:20,45873/1/1,Limnesiidae,1,1,Aquatic Non-Insects,N/A
STTD,2/25/2005 14:20,45873/1/1,Hemiptera,6,6,Terrestrial Insects,Adults
STTD,2/25/2005 14:20,45873/1/1,Hydridae,7,7,Aquatic Non-Insects,N/A
STTD,2/25/2005 14:20,45873/1/1,Collembola,12,12,Terrestrial Non-Insects,N/A
STTD,2/25/2005 14:20,45873/1/1,Caenidae,1,1,Aquatic Insects,Larvae
STTD,2/25/2005 14:20,45873/1/1,Corixidae,33,3,Aquatic Insects,Adults
STTD,2/25/2005 14:20,45873/1/1,Corixidae,33,30,Aquatic Insects,Larvae
STTD,2/25/2005 14:20,45873/1/1,Enchytraeidae,2,2,Aquatic Non-Insects,N/A
STTD,2/25/2005 14:20,45873/1/1,Corophiidae,11,11,Aquatic Non-Insects,N/A
STTD,2/25/2005 14:20,45873/1/1,Psychodidae,1,1,Aquatic Insects,Pupae
STTD,2/25/2005 14:20,45873/1/1,Ceratopogonidae,1,1,Aquatic Insects,Pupae
STTD,2/25/2005 14:20,45873/1/1,Coleoptera,7,1,Terrestrial Insects,Larvae
STTD,2/25/2005 14:20,45873/1/1,Coleoptera,7,6,Terrestrial Insects,Adults
STTD,2/25/2005 14:20,45873/1/1,Coenagrionidae,11,11,Aquatic Insects,Larvae
STTD,3/4/2005 13:41,45879/1/1,Ostracoda,2,2,Aquatic Non-Insects,N/A
STTD,3/4/2005 13:41,45879/1/1,Collembola,5,5,Terrestrial Non-Insects,N/A
STTD,3/4/2005 13:41,45879/1/1,Arrenuridae,1,1,Aquatic Non-Insects,N/A
STTD,3/4/2005 13:41,45879/1/1,Diptera,14,13,Terrestrial Insects,Adults
STTD,3/4/2005 13:41,45879/1/1,Diptera,14,1,Terrestrial Insects,Larvae
STTD,3/4/2005 13:41,45879/1/1,Acari,3,3,Terrestrial Non-Insects,N/A
STTD,3/4/2005 13:41,45879/1/1,Corophiidae,20,20,Aquatic Non-Insects,N/A
STTD,3/4/2005 13:41,45879/1/1,Hydridae,56,56,Aquatic Non-Insects,N/A
STTD,3/4/2005 13:41,45879/1/1,Crangonyctidae,2,2,Aquatic Non-Insects,N/A
