InvertCatchID,InvertDataID,OrganismID,Count,InvertCode,Classification,Order,Family,Larvae,Pupae,Nymphs,Emergents,Adults,NA
1862,235,4,3,,,,,,,,,,
1863,235,79,2,,,,,,,,,,
1864,235,41,1,,,,,,,,,,
1865,235,44,1,,,,,,,,,,
1866,235,34,1,,,,,,,,,,
1867,235,68,1,,,,,,,,,,
1868,235,85,1,,,,,,,,,,
1869,235,64,1,,,,,,,,,,
1870,235,66,1,,,,,,,,,,
1871,236,18,1,,,,,,,,,,
1872,236,13,1,,,,,,,,,,
1873,236,79,22,,,,,,,,,,
1874,236,44,1,,,,,,,,,,
1875,236,34,4,,,,,,,,,,
1876,236,57,1,,,,,,,,,,
1877,236,58,2,,,,,,,,,,
1878,236,85,5,,,,,,,,,,
1879,236,65,27,,,,,,,,,,
1880,236,63,1,,,,,,,,,,
1881,236,64,6,,,,,,,,,,
1882,236,66,4,,,,,,,,,,
1883,237,79,10,,,,,,,,,,
1884,237,30,1,,,,,,,,,,
1885,238,18,1,,,,,,,,,,
1886,238,4,3,,,,,,,,,,
1887,238,9,1,,,,,,,,,,
1888,238,79,102,,,,,,,,,,
1889,238,44,1,,,,,,,,,,
1890,238,34,3,,,,,,,,,,
1891,238,58,6,,,,,,,,,,
1892,238,68,1,,,,,,,,,,
1893,238,85,5,,,,,,,,,,
1894,238,71,1,,,,,,,,,,
1895,238,65,11,,,,,,,,,,
1896,238,63,3,,,,,,,,,,
1897,238,64,9,,,,,,,,,,
1898,238,66,2,,,,,,,,,,
1899,239,18,1,,,,,,,,,,
1900,239,79,2,,,,,,,,,,
1901,239,34,1,,,,,,,,,,
1902,240,79,4,,,,,,,,,,
1903,240,58,2,,,,,,,,,,
1905,240,64,1,,,,,,,,,,
1906,241,79,2,,,,,,,,,,
1907,241,44,1,,,,,,,,,,
1908,241,58,1,,,,,,,,,,
1909,241,65,2,,,,,,,,,,
1910,241,63,1,,,,,,,,,,
1911,242,79,15,,,,,,,,,,
1912,242,44,1,,,,,,,,,,
1913,242,52,2,,,,,,,,,,
1914,242,34,2,,,,,,,,,,
1915,242,58,8,,,,,,,,,,
1916,242,67,1,,,,,,,,,,
1917,242,71,2,,,,,,,,,,
1918,242,65,9,,,,,,,,,,
1919,242,63,15,,,,,,,,,,
1920,242,64,2,,,,,,,,,,
1921,242,66,23,,,,,,,,,,
1922,216,24,1,,,,,,,,,,
1923,216,4,1,,,,,,,,,,
1924,216,5,1,,,,,,,,,,
1925,216,34,1,,,,,,,,,,
1926,216,35,1,,,,,,,,,,
1927,243,44,3,,,,,,,,,,
1928,243,34,1,,,,,,,,,,
1930,244,24,1,,,,,,,,,,
1931,244,46,1,,,,,,,,,,
1932,244,34,4,,,,,,,,,,
1933,244,68,4,,,,,,,,,,
1934,244,63,2,,,,,,,,,,
1935,245,2,2,,,,,,,,,,
1936,245,4,11,,,,,,,,,,
1937,245,5,2,,,,,,,,,,
1938,245,8,1,,,,,,,,,,
1939,245,9,3,,,,,,,,,,
1940,245,10,1,,,,,,,,,,
1941,245,46,1,,,,,,,,,,
1942,245,44,4,,,,,,,,,,
1943,245,30,14,,,,,,,,,,
1944,245,49,2,,,,,,,,,,
1945,245,37,7,,,,,,,,,,
1946,245,34,52,,,,,,,,,,
1947,245,57,5,,,,,,,,,,
1948,245,58,15,,,,,,,,,,
1949,245,68,196,,,,,,,,,,
1950,245,108,1,,,,,,,,,,
1951,245,69,1,,,,,,,,,,
1952,245,63,243,,,,,,,,,,
1953,245,64,21,,,,,,,,,,
1954,245,66,1,,,,,,,,,,
1955,246,34,1,,,,,,,,,,
1956,246,36,1,,,,,,,,,,
1957,246,63,1,,,,,,,,,,
1958,247,14,10,,,,,,,,,,
1959,247,20,1,,,,,,,,,,
1960,247,44,2,,,,,,,,,,
1961,247,30,2,,,,,,,,,,
1962,247,49,1,,,,,,,,,,
1963,247,34,54,,,,,,,,,,
1964,247,68,9,,,,,,,,,,
1965,247,67,2,,,,,,,,,,
1966,247,71,1,,,,,,,,,,
1967,247,65,1,,,,,,,,,,
1968,247,63,3,,,,,,,,,,
1969,247,64,26,,,,,,,,,,
1970,247,66,2,,,,,,,,,,
1971,215,18,3,,,,,,,,,,
1972,215,14,996,,,,,,,,,,
1973,215,10,1,,,,,,,,,,
1974,215,15,17,,,,,,,,,,
1975,215,20,210,,,,,,,,,,
1976,215,79,4,,,,,,,,,,
1977,215,40,1,,,,,,,,,,
1978,215,46,16,,,,,,,,,,
1979,215,44,39,,,,,,,,,,
1980,215,30,14,,,,,,,,,,
1981,215,52,1,,,,,,,,,,
1982,215,81,1,,,,,,,,,,
1983,215,32,2,,,,,,,,,,
1984,215,37,2,,,,,,,,,,
1985,215,34,341,,,,,,,,,,
1986,215,109,1,,,,,,,,,,
1987,215,36,12,,,,,,,,,,
1988,215,59,3,,,,,,,,,,
1989,215,75,1,,,,,,,,,,
1990,215,57,3,,,,,,,,,,
1991,215,58,22,,,,,,,,,,
1992,215,68,151,,,,,,,,,,
1993,215,105,1,,,,,,,,,,
1994,215,108,1,,,,,,,,,,
1995,215,71,4,,,,,,,,,,
1996,215,65,16,,,,,,,,,,
1997,215,63,57,,,,,,,,,,
1998,215,64,26,,,,,,,,,,
1999,215,66,10,,,,,,,,,,
2000,217,34,2,,,,,,,,,,
2001,217,66,1,,,,,,,,,,
2002,219,18,44,,,,,,,,,,
2003,219,44,21,,,,,,,,,,
2004,219,34,12,,,,,,,,,,
2005,219,68,2,,,,,,,,,,
2006,219,71,1,,,,,,,,,,
2007,219,64,12,,,,,,,,,,
2008,219,66,2,,,,,,,,,,
2009,249,9,1,,,,,,,,,,
2010,249,34,1,,,,,,,,,,
2011,250,18,30,,,,,,,,,,
2012,250,19,4,,,,,,,,,,
2013,250,44,7,,,,,,,,,,
2014,250,34,8,,,,,,,,,,
2015,250,68,1,,,,,,,,,,
2016,250,65,11,,,,,,,,,,
2017,250,63,2,,,,,,,,,,
2018,250,64,1,,,,,,,,,,
2019,250,66,1,,,,,,,,,,
2020,251,34,1,,,,,,,,,,
2021,252,18,9,,,,,,,,,,
2022,252,4,8,,,,,,,,,,
2023,252,13,1,,,,,,,,,,
2024,252,10,1,,,,,,,,,,
2025,252,19,8,,,,,,,,,,
2026,252,79,16,,,,,,,,,,
2027,252,44,29,,,,,,,,,,
2028,252,30,1,,,,,,,,,,
2029,252,32,1,,,,,,,,,,
2030,252,34,24,,,,,,,,,,
2031,252,71,1,,,,,,,,,,
2032,252,65,70,,,,,,,,,,
2033,252,63,1,,,,,,,,,,
2034,252,64,2,,,,,,,,,,
2035,252,66,4,,,,,,,,,,
2036,253,9,1,,,,,,,,,,
2037,253,79,1,,,,,,,,,,
2038,253,32,4,,,,,,,,,,
2039,253,34,8,,,,,,,,,,
2040,253,65,2,,,,,,,,,,
2041,253,66,1,,,,,,,,,,
2042,254,14,1,,,,,,,,,,
2043,254,79,1,,,,,,,,,,
2044,254,44,4,,,,,,,,,,
2045,254,32,1,,,,,,,,,,
2046,254,34,1,,,,,,,,,,
2047,254,58,2,,,,,,,,,,
2048,254,71,1,,,,,,,,,,
2049,254,65,11,,,,,,,,,,
2050,254,63,1,,,,,,,,,,
2051,254,64,3,,,,,,,,,,
2052,254,66,2,,,,,,,,,,
2053,255,9,1,,,,,,,,,,
2054,255,44,1,,,,,,,,,,
2055,255,32,1,,,,,,,,,,
2056,255,34,11,,,,,,,,,,
2057,255,58,1,,,,,,,,,,
2058,255,67,1,,,,,,,,,,
2059,255,65,2,,,,,,,,,,
2060,255,64,2,,,,,,,,,,
2061,256,18,1,,,,,,,,,,
2062,256,13,1,,,,,,,,,,
2063,256,79,2,,,,,,,,,,
2064,256,44,1,,,,,,,,,,
2065,256,34,1,,,,,,,,,,
2066,256,58,6,,,,,,,,,,
2067,256,85,1,,,,,,,,,,
2068,256,65,34,,,,,,,,,,
2069,256,63,5,,,,,,,,,,
2070,256,64,5,,,,,,,,,,
2071,256,66,9,,,,,,,,,,
2072,257,79,6,,,,,,,,,,
2073,257,32,1,,,,,,,,,,
2074,257,34,1,,,,,,,,,,
2075,257,71,2,,,,,,,,,,
2076,257,65,3,,,,,,,,,,
2077,257,64,1,,,,,,,,,,
2078,257,66,1,,,,,,,,,,
2079,258,79,2,,,,,,,,,,
2080,258,63,1,,,,,,,,,,
2081,258,64,1,,,,,,,,,,
2082,258,66,1,,,,,,,,,,
2083,259,13,1,,,,,,,,,,
2084,259,79,3,,,,,,,,,,
2085,260,4,1,,,,,,,,,,
2086,260,13,1,,,,,,,,,,
2087,260,9,2,,,,,,,,,,
2088,260,19,1,,,,,,,,,,
2089,260,79,4,,,,,,,,,,
2090,260,44,3,,,,,,,,,,
2091,260,95,1,,,,,,,,,,
2092,260,38,1,,,,,,,,,,
2093,260,58,3,,,,,,,,,,
2094,260,85,4,,,,,,,,,,
2095,260,71,2,,,,,,,,,,
2096,260,65,4,,,,,,,,,,
2097,260,63,2,,,,,,,,,,
2098,260,64,4,,,,,,,,,,
2099,260,66,2,,,,,,,,,,
2100,262,9,2,,,,,,,,,,
2101,262,79,4,,,,,,,,,,
2102,262,44,1,,,,,,,,,,
2103,262,34,1,,,,,,,,,,
2104,262,71,2,,,,,,,,,,
2105,262,65,1,,,,,,,,,,
2106,262,66,3,,,,,,,,,,
2107,264,9,1,,,,,,,,,,
2108,264,20,1,,,,,,,,,,
2109,264,21,1,,,,,,,,,,
2110,264,19,1,,,,,,,,,,
2111,264,79,1,,,,,,,,,,
2112,264,44,3,,,,,,,,,,
2113,264,34,4,,,,,,,,,,
2114,264,57,4,,,,,,,,,,
2115,264,63,1,,,,,,,,,,
2116,264,68,6,,,,,,,,,,
2117,264,64,43,,,,,,,,,,
2118,264,66,3,,,,,,,,,,
2119,265,18,1,,,,,,,,,,
2120,265,66,1,,,,,,,,,,
2121,266,11,1,,,,,,,,,,
2122,268,18,9,,,,,,,,,,
2123,268,24,2,,,,,,,,,,
2124,268,2,2,,,,,,,,,,
2125,268,4,22,,,,,,,,,,
2126,268,5,9,,,,,,,,,,
2127,268,9,1,,,,,,,,,,
2129,268,77,3,,,,,,,,,,
2130,268,79,1,,,,,,,,,,
2131,268,102,1,,,,,,,,,,
2132,268,46,1,,,,,,,,,,
2133,268,34,6,,,,,,,,,,
2134,268,65,1,,,,,,,,,,
2135,267,18,23,,,,,,,,,,
2136,267,4,8,,,,,,,,,,
2137,267,46,12,,,,,,,,,,
2138,267,44,5,,,,,,,,,,
2139,267,34,10,,,,,,,,,,
2140,267,68,6,,,,,,,,,,
2141,267,65,1,,,,,,,,,,
2142,269,18,1,,,,,,,,,,
2143,269,10,1,,,,,,,,,,
2144,269,34,2,,,,,,,,,,
2145,269,66,1,,,,,,,,,,
2146,270,18,1,,,,,,,,,,
2147,270,2,3,,,,,,,,,,
2148,270,4,8,,,,,,,,,,
2149,270,5,1,,,,,,,,,,
2150,270,8,1,,,,,,,,,,
2151,270,14,2,,,,,,,,,,
2152,270,20,1,,,,,,,,,,
2153,270,107,1,,,,,,,,,,
2154,270,46,2,,,,,,,,,,
2156,270,44,12,,,,,,,,,,
2157,270,30,8,,,,,,,,,,
2158,270,52,2,,,,,,,,,,
2159,270,37,2,,,,,,,,,,
2160,270,34,48,,,,,,,,,,
2161,270,36,4,,,,,,,,,,
2162,270,57,10,,,,,,,,,,
2163,270,58,4,,,,,,,,,,
2164,270,68,31,,,,,,,,,,
2165,270,67,1,,,,,,,,,,
2166,270,71,2,,,,,,,,,,
2167,270,65,2,,,,,,,,,,
2168,270,63,36,,,,,,,,,,
2169,270,73,1,,,,,,,,,,
2170,270,64,11,,,,,,,,,,
2171,270,66,8,,,,,,,,,,
2172,272,18,1,,,,,,,,,,
2173,272,15,1,,,,,,,,,,
2174,272,46,1,,,,,,,,,,
2175,271,18,1,,,,,,,,,,
2176,271,2,41,,,,,,,,,,
2177,271,10,1,,,,,,,,,,
2178,271,20,38,,,,,,,,,,
2179,271,44,7,,,,,,,,,,
2180,271,30,3,,,,,,,,,,
2181,271,52,1,,,,,,,,,,
2182,271,49,1,,,,,,,,,,
2183,271,34,17,,,,,,,,,,
2184,271,36,2,,,,,,,,,,
2185,271,57,2,,,,,,,,,,
2186,271,68,6,,,,,,,,,,
2187,271,71,1,,,,,,,,,,
2188,271,65,3,,,,,,,,,,
2189,271,63,5,,,,,,,,,,
2190,271,64,43,,,,,,,,,,
2191,271,66,1,,,,,,,,,,
2192,273,18,2,,,,,,,,,,
2193,273,41,1,,,,,,,,,,
2194,273,102,1,,,,,,,,,,
2195,273,44,3,,,,,,,,,,
2196,273,34,15,,,,,,,,,,
2197,273,65,2,,,,,,,,,,
2198,273,64,2,,,,,,,,,,
2199,274,18,2,,,,,,,,,,
2200,274,2,6,,,,,,,,,,
2201,274,4,4,,,,,,,,,,
2202,274,14,5,,,,,,,,,,
2203,274,9,1,,,,,,,,,,
2204,274,20,62,,,,,,,,,,
2205,274,44,49,,,,,,,,,,
2206,274,30,5,,,,,,,,,,
2207,274,52,2,,,,,,,,,,
2208,274,34,52,,,,,,,,,,
2209,274,36,7,,,,,,,,,,
2210,274,57,2,,,,,,,,,,
2211,274,58,5,,,,,,,,,,
2212,274,68,1,,,,,,,,,,
2213,274,65,3,,,,,,,,,,
2214,274,63,1,,,,,,,,,,
2215,274,64,90,,,,,,,,,,
2216,275,41,1,,,,,,,,,,
2217,275,34,2,,,,,,,,,,
2218,276,18,25,,,,,,,,,,
2219,276,2,5,,,,,,,,,,
2220,276,4,1,,,,,,,,,,
2221,276,14,15,,,,,,,,,,
2222,276,20,6,,,,,,,,,,
2223,276,19,1,,,,,,,,,,
2224,276,79,2,,,,,,,,,,
2225,276,44,10,,,,,,,,,,
2226,276,34,14,,,,,,,,,,
2227,276,36,1,,,,,,,,,,
2228,276,58,1,,,,,,,,,,
2229,276,64,29,,,,,,,,,,
2230,277,18,7,,,,,,,,,,
2231,277,2,3,,,,,,,,,,
2232,277,10,1,,,,,,,,,,
2233,277,79,7,,,,,,,,,,
2234,277,30,1,,,,,,,,,,
2235,277,34,5,,,,,,,,,,
2236,277,64,1,,,,,,,,,,
2237,298,44,1,,,,,,,,,,
2238,298,34,12,,,,,,,,,,
2239,298,64,8,,,,,,,,,,
2240,279,18,5,,,,,,,,,,
2241,279,5,1,,,,,,,,,,
2242,279,44,1,,,,,,,,,,
2243,279,34,6,,,,,,,,,,
2244,279,64,1,,,,,,,,,,
2245,282,46,1,,,,,,,,,,
2246,282,64,1,,,,,,,,,,
2247,282,66,1,,,,,,,,,,
2248,281,18,105,,,,,,,,,,
2249,281,9,2,,,,,,,,,,
2250,281,44,3,,,,,,,,,,
2251,281,30,1,,,,,,,,,,
2252,281,38,1,,,,,,,,,,
2253,281,34,10,,,,,,,,,,
2254,281,58,1,,,,,,,,,,
2255,281,68,2,,,,,,,,,,
2256,281,65,2,,,,,,,,,,
2257,281,64,34,,,,,,,,,,
2258,284,9,1,,,,,,,,,,
2259,284,95,1,,,,,,,,,,
2260,284,34,4,,,,,,,,,,
2261,284,65,1,,,,,,,,,,
2262,283,18,23,,,,,,,,,,
2263,283,4,5,,,,,,,,,,
2264,283,44,2,,,,,,,,,,
2265,283,34,1,,,,,,,,,,
2266,283,57,1,,,,,,,,,,
2267,283,68,5,,,,,,,,,,
2268,283,65,1,,,,,,,,,,
2269,283,73,1,,,,,,,,,,
2270,283,64,5,,,,,,,,,,
2271,283,66,1,,,,,,,,,,
2275,286,34,3,,,,,,,,,,
2276,286,64,1,,,,,,,,,,
2277,285,18,2,,,,,,,,,,
2278,285,79,7,,,,,,,,,,
2279,285,44,4,,,,,,,,,,
2280,285,34,3,,,,,,,,,,
2281,285,68,15,,,,,,,,,,
2282,285,67,3,,,,,,,,,,
2283,285,71,1,,,,,,,,,,
2284,285,65,5,,,,,,,,,,
2285,285,64,4,,,,,,,,,,
2286,285,66,1,,,,,,,,,,
2287,288,4,5,,,,,,,,,,
2288,288,79,14,,,,,,,,,,
2289,287,18,8,,,,,,,,,,
2290,287,2,1,,,,,,,,,,
2291,287,9,1,,,,,,,,,,
2292,287,20,3,,,,,,,,,,
2293,287,21,1,,,,,,,,,,
2294,287,79,6,,,,,,,,,,
2295,287,46,1,,,,,,,,,,
2296,287,44,6,,,,,,,,,,
2297,287,34,14,,,,,,,,,,
2298,287,58,3,,,,,,,,,,
2299,287,68,5,,,,,,,,,,
2300,287,67,5,,,,,,,,,,
2301,287,71,3,,,,,,,,,,
2302,287,65,13,,,,,,,,,,
2303,287,64,18,,,,,,,,,,
2304,287,66,2,,,,,,,,,,
2305,289,18,1,,,,,,,,,,
2306,289,24,1,,,,,,,,,,
2307,289,4,2,,,,,,,,,,
2308,289,79,7,,,,,,,,,,
2309,289,32,2,,,,,,,,,,
2310,289,34,2,,,,,,,,,,
2311,290,18,1,,,,,,,,,,
2312,290,4,4,,,,,,,,,,
2313,290,103,1,,,,,,,,,,
2314,290,79,1,,,,,,,,,,
2315,290,44,16,,,,,,,,,,
2316,290,30,2,,,,,,,,,,
2317,290,52,4,,,,,,,,,,
2318,290,39,1,,,,,,,,,,
2319,290,34,41,,,,,,,,,,
2320,290,57,2,,,,,,,,,,
2321,290,58,15,,,,,,,,,,
2322,290,68,13,,,,,,,,,,
2323,290,67,2,,,,,,,,,,
2324,290,85,10,,,,,,,,,,
2325,290,71,3,,,,,,,,,,
2326,290,65,140,,,,,,,,,,
2327,290,63,24,,,,,,,,,,
2328,290,64,182,,,,,,,,,,
2329,290,66,27,,,,,,,,,,
2330,291,20,1,,,,,,,,,,
2331,291,19,1,,,,,,,,,,
2332,291,79,3,,,,,,,,,,
2333,291,34,3,,,,,,,,,,
2334,291,58,5,,,,,,,,,,
2335,291,68,1,,,,,,,,,,
2336,291,85,1,,,,,,,,,,
2337,291,64,4,,,,,,,,,,
2338,291,66,4,,,,,,,,,,
2339,292,13,2,,,,,,,,,,
2340,292,20,1,,,,,,,,,,
2341,292,79,10,,,,,,,,,,
2342,292,44,1,,,,,,,,,,
2343,292,39,1,,,,,,,,,,
2344,292,34,5,,,,,,,,,,
2345,292,57,1,,,,,,,,,,
2346,292,58,1,,,,,,,,,,
2347,292,68,4,,,,,,,,,,
2348,292,85,3,,,,,,,,,,
2349,292,65,7,,,,,,,,,,
2350,292,73,2,,,,,,,,,,
2351,292,64,1,,,,,,,,,,
2352,292,66,3,,,,,,,,,,
2353,300,9,1,,,,,,,,,,
2354,300,44,1,,,,,,,,,,
2355,300,34,2,,,,,,,,,,
2356,300,71,1,,,,,,,,,,
2357,300,85,1,,,,,,,,,,
2358,300,63,1,,,,,,,,,,
2359,300,64,5,,,,,,,,,,
2360,302,9,1,,,,,,,,,,
2361,302,34,4,,,,,,,,,,
2362,302,65,59,,,,,,,,,,
2363,302,67,2,,,,,,,,,,
2364,302,64,12,,,,,,,,,,
2365,304,44,1,,,,,,,,,,
2366,304,52,1,,,,,,,,,,
2367,304,34,4,,,,,,,,,,
2368,304,58,2,,,,,,,,,,
2369,304,68,5,,,,,,,,,,
2370,304,71,3,,,,,,,,,,
2371,304,65,37,,,,,,,,,,
2372,304,67,1,,,,,,,,,,
2373,304,63,2,,,,,,,,,,
2374,304,64,10,,,,,,,,,,
2375,304,66,4,,,,,,,,,,
2376,306,34,1,,,,,,,,,,
2377,306,85,3,,,,,,,,,,
2378,306,65,6,,,,,,,,,,
2379,306,64,1,,,,,,,,,,
2380,306,66,4,,,,,,,,,,
2381,307,34,1,,,,,,,,,,
2382,307,57,2,,,,,,,,,,
2383,307,68,1,,,,,,,,,,
2384,307,65,9,,,,,,,,,,
2385,307,63,1,,,,,,,,,,
2386,307,64,1,,,,,,,,,,
2387,307,66,1,,,,,,,,,,
2388,309,79,3,,,,,,,,,,
2389,309,44,1,,,,,,,,,,
2390,309,58,3,,,,,,,,,,
2391,309,85,3,,,,,,,,,,
2392,309,71,1,,,,,,,,,,
2393,309,65,3,,,,,,,,,,
2394,309,67,2,,,,,,,,,,
2395,309,63,2,,,,,,,,,,
2396,309,64,2,,,,,,,,,,
2397,309,66,4,,,,,,,,,,
2399,311,79,20,,,,,,,,,,
2400,311,44,2,,,,,,,,,,
2401,311,34,2,,,,,,,,,,
2403,311,58,8,,,,,,,,,,
2404,311,68,14,,,,,,,,,,
2405,311,85,5,,,,,,,,,,
2406,311,71,3,,,,,,,,,,
2407,311,65,5,,,,,,,,,,
2408,311,67,13,,,,,,,,,,
2409,311,63,36,,,,,,,,,,
2410,311,64,19,,,,,,,,,,
2411,311,66,19,,,,,,,,,,
2412,313,79,13,,,,,,,,,,
2413,313,63,1,,,,,,,,,,
2414,297,18,5,,,,,,,,,,
2415,297,4,3,,,,,,,,,,
2416,297,9,1,,,,,,,,,,
2417,297,33,1,,,,,,,,,,
2418,297,34,2,,,,,,,,,,
2419,299,18,4,,,,,,,,,,
2420,299,4,1,,,,,,,,,,
2421,299,34,3,,,,,,,,,,
2422,301,9,1,,,,,,,,,,
2423,301,81,1,,,,,,,,,,
2424,301,34,2,,,,,,,,,,
2425,303,18,1,,,,,,,,,,
2426,303,4,1,,,,,,,,,,
2427,303,19,1,,,,,,,,,,
2428,303,79,9,,,,,,,,,,
2432,308,4,1,,,,,,,,,,
2433,308,9,1,,,,,,,,,,
2434,308,79,7,,,,,,,,,,
2435,308,44,1,,,,,,,,,,
2436,308,95,4,,,,,,,,,,
2437,308,30,1,,,,,,,,,,
2438,308,32,1,,,,,,,,,,
2439,308,34,5,,,,,,,,,,
2440,,79,1,,,,,,,,,,
2441,310,79,1,,,,,,,,,,
2442,312,4,3,,,,,,,,,,
2443,312,9,1,,,,,,,,,,
2444,312,79,1,,,,,,,,,,
2445,312,34,1,,,,,,,,,,
2446,299,64,1,,,,,,,,,,
2447,308,65,3,,,,,,,,,,
2448,308,67,1,,,,,,,,,,
2449,308,64,1,,,,,,,,,,
2450,308,66,1,,,,,,,,,,
2451,310,64,1,,,,,,,,,,
2452,312,65,1,,,,,,,,,,
2453,312,63,1,,,,,,,,,,
2454,280,18,189,,,,,,,,,,
2455,280,2,3,,,,,,,,,,
2456,280,4,6,,,,,,,,,,
2457,280,10,1,,,,,,,,,,
2458,280,20,5,,,,,,,,,,
2459,280,79,4,,,,,,,,,,
2460,280,46,2,,,,,,,,,,
2461,280,44,22,,,,,,,,,,
2462,280,30,1,,,,,,,,,,
2463,280,34,10,,,,,,,,,,
2464,280,57,1,,,,,,,,,,
2465,280,58,2,,,,,,,,,,
2466,280,68,3,,,,,,,,,,
2467,280,85,1,,,,,,,,,,
2468,280,65,6,,,,,,,,,,
2469,280,73,2,,,,,,,,,,
2470,280,64,25,,,,,,,,,,
2471,280,66,3,,,,,,,,,,
2472,,16,,,,,,,,,,,
2473,215,119,3,,,,,,,,,,
2474,215,121,3,,,,,,,,,,
2475,219,119,2,,,,,,,,,,
2476,252,120,1,,,,,,,,,,
2477,228,120,1,,,,,,,,,,
2479,227,119,1,,,,,,,,,,
2480,279,119,1,,,,,,,,,,
2481,259,44,1,,,,,,,,,,
2482,215,119,3,,,,,,,,,,
2483,215,121,3,,,,,,,,,,
2484,297,29,1,,,,,,,,,,
2485,437,18,1,,,,,,,,,,
2486,437,4,4,,,,,,,,,,
2487,437,79,3,,,,,,,,,,
2488,437,34,3,,,,,,,,,,
2489,437,66,1,,,,,,,,,,
2490,317,4,1,,,,,,,,,,
2491,317,79,8,,,,,,,,,,
2492,317,34,1,,,,,,,,,,
2493,317,65,2,,,,,,,,,,
2494,317,64,1,,,,,,,,,,
2495,345,24,3,,,,,,,,,,
2496,345,4,5,,,,,,,,,,
2497,345,5,3,,,,,,,,,,
2498,345,9,2,,,,,,,,,,
2499,345,15,1,,,,,,,,,,
2500,345,41,5,,,,,,,,,,
2501,345,42,1,,,,,,,,,,
2502,345,46,1,,,,,,,,,,
2503,345,44,1,,,,,,,,,,
2504,345,48,2,,,,,,,,,,
2505,345,30,1,,,,,,,,,,
2506,345,34,9,,,,,,,,,,
2507,345,96,1,,,,,,,,,,
2508,345,60,1,,,,,,,,,,
2509,345,58,1,,,,,,,,,,
2510,345,68,1,,,,,,,,,,
2511,345,66,2,,,,,,,,,,
2512,342,4,1,,,,,,,,,,
2513,342,5,1,,,,,,,,,,
2514,342,9,2,,,,,,,,,,
2515,342,120,1,,,,,,,,,,
2516,342,41,2,,,,,,,,,,
2517,342,40,1,,,,,,,,,,
2518,342,44,1,,,,,,,,,,
2519,342,34,3,,,,,,,,,,
2520,342,38,1,,,,,,,,,,
2521,342,36,1,,,,,,,,,,
2522,340,18,2,,,,,,,,,,
2523,340,4,3,,,,,,,,,,
2524,340,5,2,,,,,,,,,,
2525,340,14,1,,,,,,,,,,
2526,340,9,1,,,,,,,,,,
2527,340,10,1,,,,,,,,,,
2528,340,120,1,,,,,,,,,,
2529,340,41,1,,,,,,,,,,
2530,340,34,6,,,,,,,,,,
2531,340,38,2,,,,,,,,,,
2532,340,35,1,,,,,,,,,,
2533,345,14,5,,,,,,,,,,
2534,339,18,1,,,,,,,,,,
2535,339,4,3,,,,,,,,,,
2536,339,5,1,,,,,,,,,,
2537,339,9,1,,,,,,,,,,
2538,339,34,1,,,,,,,,,,
2539,335,18,15,,,,,,,,,,
2540,335,23,1,,,,,,,,,,
2541,335,2,1,,,,,,,,,,
2542,335,4,6,,,,,,,,,,
2543,335,5,7,,,,,,,,,,
2544,335,9,2,,,,,,,,,,
2545,335,10,2,,,,,,,,,,
2546,335,120,1,,,,,,,,,,
2547,335,41,2,,,,,,,,,,
2548,335,43,1,,,,,,,,,,
2549,335,107,1,,,,,,,,,,
2550,335,34,5,,,,,,,,,,
2551,335,58,1,,,,,,,,,,
2552,335,68,1,,,,,,,,,,
2553,335,64,1,,,,,,,,,,
2554,334,4,6,,,,,,,,,,
2555,334,5,3,,,,,,,,,,
2556,334,9,1,,,,,,,,,,
2557,334,10,1,,,,,,,,,,
2558,334,56,1,,,,,,,,,,
2559,334,32,1,,,,,,,,,,
2560,334,34,6,,,,,,,,,,
2561,334,68,2,,,,,,,,,,
2562,334,66,1,,,,,,,,,,
2563,332,4,6,,,,,,,,,,
2564,332,9,3,,,,,,,,,,
2565,332,77,3,,,,,,,,,,
2566,332,120,1,,,,,,,,,,
2567,332,79,2,,,,,,,,,,
2568,332,44,1,,,,,,,,,,
2569,332,48,1,,,,,,,,,,
2570,332,32,1,,,,,,,,,,
2571,332,34,8,,,,,,,,,,
2572,332,68,1,,,,,,,,,,
2573,332,64,1,,,,,,,,,,
2574,330,18,2,,,,,,,,,,
2575,330,4,5,,,,,,,,,,
2576,330,9,2,,,,,,,,,,
2577,330,10,1,,,,,,,,,,
2578,330,41,1,,,,,,,,,,
2579,330,107,1,,,,,,,,,,
2580,330,34,5,,,,,,,,,,
2581,330,63,1,,,,,,,,,,
2582,330,66,1,,,,,,,,,,
2583,328,18,1,,,,,,,,,,
2584,328,4,6,,,,,,,,,,
2585,328,9,2,,,,,,,,,,
2586,328,10,1,,,,,,,,,,
2587,328,77,1,,,,,,,,,,
2588,328,41,1,,,,,,,,,,
2589,328,44,1,,,,,,,,,,
2590,328,48,1,,,,,,,,,,
2591,328,32,1,,,,,,,,,,
2592,328,34,2,,,,,,,,,,
2593,326,4,4,,,,,,,,,,
2594,326,5,1,,,,,,,,,,
2595,326,8,1,,,,,,,,,,
2596,326,9,1,,,,,,,,,,
2597,326,10,1,,,,,,,,,,
2598,326,32,1,,,,,,,,,,
2599,326,34,13,,,,,,,,,,
2600,326,68,1,,,,,,,,,,
2601,326,64,3,,,,,,,,,,
2602,324,18,3,,,,,,,,,,
2603,324,4,7,,,,,,,,,,
2604,324,5,1,,,,,,,,,,
2605,324,8,1,,,,,,,,,,
2606,324,10,1,,,,,,,,,,
2607,324,79,1,,,,,,,,,,
