LarvalCatchID,LarvalDataID,ChannelLocation,SpeciesCode,Stage,TL,FL,Count,Comments,LarvalCode
2242,277,,PRS,Y/L,,5.199999809,1,,
2243,277,,PRS,Y/L,,5.5,1,,
2244,276,,LP,Y,,5.699999809,1,,
2245,276,,PRS,Y/L,,5.300000191,1,,
2246,276,,PRS,Y/L,,5.900000095,1,,
2247,276,,PRS,Y/L,,5.400000095,1,,
2248,276,,PRS,Y/L,,5.5,1,,
2249,276,,PRS,Y/L,,5.5,1,,
2250,276,,PRS,Y/L,,6.300000191,1,,
2251,276,,PRS,Y/L,,6.699999809,1,,
2252,276,,PRS,Y/L,,6,1,,
2253,276,,PRS,Y/L,,6,1,,
2254,276,,PRS,Y/L,,5.300000191,1,,
2255,276,,PRS,Y/L,,5.199999809,1,,
2256,276,,PRS,Y/L,,5.900000095,1,,
2257,276,,PRS,Y/L,,5.199999809,1,,
2258,276,,PRS,Y/L,,5.5,1,,
2259,276,,PRS,Y/L,,5.400000095,1,,
2260,276,,PRS,Y/L,,5.199999809,1,,
2261,276,,PRS,Y/L,,5.5,1,,
2262,276,,PRS,Y/L,,5.300000191,1,,
2263,276,,PRS,Y/L,,6.300000191,1,,
2264,276,,PRS,Y/L,,5.300000191,1,,
2265,276,,PRS,Y/L,,5.199999809,1,,
2266,276,,PRS,Y/L,,5.699999809,1,,
2267,276,,PRS,Y/L,,5.699999809,1,,
2268,276,,PRS,Y/L,,8.5,1,,
2269,276,,PRS,Y/L,,5.699999809,1,,
2270,276,,PRS,Y/L,,,11,,
2271,272,,LP,L,,6.199999809,1,,
2272,272,,PRS,Y/L,,5.5,1,,
2273,272,,PRS,Y/L,,5.300000191,1,,
2274,272,,PRS,Y/L,,5.099999905,1,,
2275,272,,PRS,Y/L,,5.699999809,1,,
2276,272,,PRS,Y/L,,5.400000095,1,,
2277,272,,PRS,Y/L,,5.099999905,1,,
2278,272,,PRS,Y/L,,6.599999905,1,,
2279,272,,PRS,Y/L,,5.300000191,1,,
2280,270,,PRS,Y/L,,5.5,1,,
2281,270,,PRS,Y/L,,5.800000191,1,,
2282,270,,PRS,Y/L,,5.599999905,1,,
2283,270,,PRS,Y/L,,4.699999809,1,,
2284,270,,PRS,Y/L,,5,1,,
2285,270,,PRS,Y/L,,4.900000095,1,,
2286,270,,PRS,Y/L,,5.199999809,1,,
2287,270,,PRS,Y/L,,6,1,,
2288,270,,PRS,Y/L,,5.099999905,1,,
2289,270,,PRS,Y/L,,5.400000095,1,,
2290,270,,PRS,Y/L,,6.099999905,1,,
2291,270,,LFS,L,,5,1,,
2292,268,,WST,Y,,11.39999962,1,,
2293,268,,PRS,Y/L,,7.099999905,1,,
2294,268,,PRS,Y/L,,5.800000191,1,,
2295,268,,PRS,Y/L,,5.5,1,,
2296,268,,PRS,Y/L,,5.699999809,1,,
2297,268,,PRS,Y/L,,5.099999905,1,,
2298,268,,PRS,Y/L,,5.900000095,1,,
2299,268,,PRS,Y/L,,6.599999905,1,,
2300,268,,PRS,Y/L,,5.300000191,1,,
2301,268,,PRS,Y/L,,5.400000095,1,,
2302,303,,C,Y/L,6.900000095,,1,,
2303,303,,C,Y/L,6.199999809,,1,,
2304,303,,C,Y/L,6.800000191,,1,,
2305,264,,SASU,Y,,14,1,,
2306,264,,LP,Y,,5.400000095,1,,
2307,264,,LP,Y,,6,1,,
2308,264,,LP,Y,,6,1,,
2309,264,,PRS,Y/L,,5.400000095,1,,
2310,264,,PRS,Y/L,,5.800000191,1,,
2311,264,,PRS,Y/L,,6,1,,
2312,264,,PRS,Y/L,,6.400000095,1,,
2313,264,,PRS,Y/L,,4.199999809,1,,
2314,264,,PRS,Y/L,,5.400000095,1,,
2315,264,,PRS,Y/L,,5.599999905,1,,
2316,264,,PRS,Y/L,,5.199999809,1,,
2317,264,,PRS,Y/L,,5.199999809,1,,
2318,264,,PRS,Y/L,,4.900000095,1,,
2319,264,,PRS,Y/L,,5,1,,
2320,264,,PRS,Y/L,,7.099999905,1,,
2321,264,,PRS,Y/L,,5.5,1,,
2322,264,,PRS,Y/L,,5.400000095,1,,
2323,264,,PRS,Y/L,,4.099999905,1,,
2324,264,,PRS,Y/L,,5,1,,
2325,264,,PRS,Y/L,,5.900000095,1,,
2326,264,,PRS,E,,,1,late embryo,
2329,262,,PRS,Y/L,,5.699999809,1,,
2330,262,,PRS,Y/L,,5.300000191,1,,
2331,262,,PRS,Y/L,,5.5,1,,
2332,262,,PRS,Y/L,,5.300000191,1,,
2333,262,,PRS,Y/L,,5.900000095,1,,
2334,262,,PRS,Y/L,,5.5,1,,
2335,262,,PRS,Y/L,,5.400000095,1,,
2336,262,,PRS,Y/L,,5.300000191,1,,
2337,262,,PRS,Y/L,,6.199999809,1,,
2338,262,,PRS,Y/L,,5.300000191,1,,
2339,262,,PRS,Y/L,,6,1,,
2340,262,,PRS,Y/L,,5.5,1,,
2341,262,,PRS,Y/L,,5.800000191,1,,
2342,262,,PRS,Y/L,,5.400000095,1,,
2343,262,,PRS,Y/L,,5.300000191,1,,
2344,262,,PRS,Y/L,,5.5,1,,
2345,262,,PRS,Y/L,,5.400000095,1,,
2346,262,,PRS,Y/L,,5,1,,
2347,262,,PRS,Y/L,,4.900000095,1,,
2348,262,,PRS,Y/L,,5.699999809,1,,
2349,262,,PRS,Y/L,,5.699999809,1,,
2350,262,,PRS,Y/L,,5.300000191,1,,
2351,262,,PRS,Y/L,,5.199999809,1,,
2352,262,,PRS,Y/L,,5.800000191,1,,
2353,262,,LP,Y,,6.5,1,,
2354,262,,LP,Y,,6.199999809,1,,
2355,262,,LP,Y,,5.699999809,1,,
2356,262,,LP,Y,,5.699999809,1,,
2357,262,,LP,Y,,6.099999905,1,,
2358,262,,LP,Y,,5.800000191,1,,
2359,262,,LP,Y,,6,1,,
2360,262,,LP,Y,,6.699999809,1,,
2361,262,,LP,Y,,5.099999905,1,,
2362,262,,LP,Y,,5.699999809,1,,
2363,262,,LP,Y,,5.699999809,1,,
2364,262,,LP,Y,,6,1,,
2365,262,,LP,Y,,5.699999809,1,,
2366,262,,LP,Y,,5.300000191,1,,
2367,262,,LP,Y,,6,1,,
2368,262,,LP,Y,,5.800000191,1,,
2369,262,,LP,Y,,5.099999905,1,,
2370,262,,LP,Y,,6,1,,
2371,262,,LP,Y,,6,1,,
2372,262,,LP,Y,,5.800000191,1,,
2373,262,,LP,Y,,6.300000191,1,,
2374,,,STB,E,,,4,,
2375,,,PRS,Y,4.900000095,,1,,
2376,287,,PRS,L,4.400000095,,1,,
2377,287,,PRS,L,4.800000191,,1,,
2378,287,,PRS,L,5,,1,,
2379,287,,PRS,L,,,1,ca. 4.7,
2380,287,,PRS,L,5.099999905,,1,,
2381,287,,OE,E,,,24,size ranged 1.6-1.9 mm in diameter (Cyprinid splittail/common carp),
2405,292,,PRS,Y/L,5.5,,1,,
2406,292,,PRS,Y/L,5.800000191,,1,,
2407,292,,PRS,Y/L,5.800000191,,1,,
2408,316,,WHS,J,24,23,1,,
2409,316,,FHM,J,16,14.80000019,1,,
2410,316,,PRS,L,6.099999905,,1,,
2411,316,,PRS,L,8.699999809,,1,,
2412,316,,LP,L,7.800000191,,1,,
2413,316,,LP,L,8.199999809,,1,,
2414,316,,C,E,,,4,1.8 mm in diameter,
2415,323,,TFS,Y/L,5.300000191,,1,,
2416,323,,TFS,Y/L,4.599999905,,1,,
2417,323,,TFS,Y/L,4,,1,ca. 4.0,
2418,323,,TFS,Y/L,5.400000095,,1,,
2419,323,,TFS,Y/L,5.199999809,,1,,
2420,323,,TFS,Y/L,4.599999905,,1,,
2421,323,,TFS,Y/L,7.699999809,,1,,
2422,323,,TFS,Y/L,4,,1,,
2423,323,,TFS,Y/L,5.5,,1,,
2424,323,,TFS,Y/L,5.199999809,,1,,
2425,323,,TFS,Y/L,5.099999905,,1,,
2426,323,,TFS,Y/L,5.300000191,,1,,
2427,323,,TFS,Y/L,8.300000191,,1,,
2428,323,,TFS,Y/L,8.300000191,,1,ca. 8.3,
2429,323,,TFS,Y/L,8.100000381,,1,,
2430,323,,TFS,Y/L,4.800000191,,1,,
2431,323,,TFS,Y/L,5.400000095,,1,,
2432,323,,TFS,Y/L,5.300000191,,1,,
2433,323,,TFS,Y/L,5.300000191,,1,,
2434,323,,TFS,Y/L,4.699999809,,1,,
2435,323,,TFS,Y/L,4.300000191,,1,ca. 4.3,
2436,323,,TFS,Y/L,4.800000191,,1,,
2437,323,,TFS,Y/L,4.300000191,,1,,
2438,323,,TFS,Y/L,4.699999809,,1,,
2439,323,,TFS,Y/L,5.099999905,,1,5 unmeasured,
2440,323,,POM,L,6.300000191,,1,Pomoxis spp.,
2442,357,,SASU,L,,12.5,1,,
2443,357,,SASU,L,,13.80000019,1,,
2444,357,,SASU,L,,11.30000019,1,,
2445,357,,SASU,L,,14,1,,
2446,357,,SASU,L,,14.19999981,1,,
2447,357,,SASU,L,,14.5,1,,
2448,357,,SASU,L,,14.69999981,1,,
2449,357,,SASU,L,,14,1,,
2450,357,,SASU,L,,12.5,1,,
2451,357,,SASU,L,,13.30000019,1,,
2452,357,,SASU,L,,13.30000019,1,,
2453,357,,SASU,L,,13.80000019,1,,
2454,357,,SASU,L,,13.5,1,,
2455,357,,SASU,L,,14,1,,
2456,357,,SASU,L,,13,1,,
2457,357,,LP,Y,,6,1,,
2458,357,,LP,Y,,5.5,1,,
2459,357,,LP,Y,,5.900000095,1,fish parts t 4,
2460,357,,OE,,,,,Amphrapals eggs t 10,
2461,357,,PRS,Y/L,,5,1,,
2462,357,,PRS,Y/L,,6,1,,
2463,357,,PRS,Y/L,,6.199999809,1,,
2464,357,,PRS,Y/L,,5.599999905,1,,
2465,357,,PRS,Y/L,,5.5,1,Fish parts t 1 prickly sculpin,
2468,283,,CHN,J,4.099999905,3.799999952,1,,
2469,283,,CHN,J,36.5,33.5,1,,
2470,283,,CHN,J,39,36.5,1,,
2481,261,,TFS,Y/L,12.5,,1,,
2482,261,,TFS,Y/L,11.19999981,,1,,
2483,261,,TFS,Y/L,22.5,21.5,1,,
2484,261,,TFS,Y/L,14.39999962,13.5,1,,
2485,261,,TFS,Y/L,9.199999809,,1,,
2486,261,,TFS,Y/L,11.19999981,11,1,,
2487,261,,TFS,Y/L,18.29999924,17.20000076,1,,
2488,261,,TFS,Y/L,9,,1,,
2489,261,,TFS,Y/L,,5.099999905,1,,
2490,261,,TFS,Y/L,,11.10000038,1,,
2491,261,,TFS,Y/L,24,21,1,,
2492,261,,SASU,J,15.69999981,15.30000019,1,,
2493,261,,POM,L,9.199999809,,1,,
2494,261,,POM,L,9.699999809,,1,,
2495,261,,POM,L,10.19999981,10,1,,
2496,261,,LP,L,5.300000191,5,1,,
2497,261,,LP,L,9.399999619,,1,,
2499,261,,BGS,L,5.300000191,,1,,
2500,261,,BGS,L,6.099999905,,1,,
2501,261,,BGS,L,6.199999809,,1,,
2502,261,,C,L,9.199999809,,1,,
2503,261,,C,L,6.5,,1,,
2504,261,,GSN,L,5.5,,1,,
2505,258,,SPLT,J,26,25.39999962,1,,
2506,258,,SPLT,J,29.5,27,1,,
2507,258,,TFS,Y/L,19,18.20000076,1,,
2508,258,,TFS,Y/L,20,19,1,,
2509,258,,TFS,Y/L,12,11.80000019,1,,
2510,258,,TFS,Y/L,4.800000191,,1,,
2511,258,,TFS,Y/L,4.300000191,,1,,
2512,258,,TFS,Y/L,4.400000095,,1,,
2513,258,,TFS,Y/L,8,,1,,
2514,258,,TFS,Y/L,7.199999809,,1,,
2515,258,,TFS,Y/L,4.5,,1,,
2516,258,,TFS,Y/L,4.5,,1,,
2517,258,,TFS,Y/L,10.69999981,,1,,
2518,258,,TFS,Y/L,8.399999619,,1,,
2519,258,,TFS,Y/L,8.699999809,,1,,
2520,258,,TFS,Y/L,4.300000191,,1,,
2521,258,,TFS,Y/L,9.399999619,,1,,
2522,258,,TFS,Y/L,5,,1,,
2523,258,,TFS,Y/L,5,,1,,
2524,258,,TFS,Y/L,6.199999809,,1,,
2525,258,,LEP,L,7.5,,1,,
2526,258,,LEP,L,5,,1,,
2527,258,,LEP,L,5.099999905,,1,,
2528,258,,LEP,L,5.300000191,,1,,
2529,258,,LEP,L,9,,1,,
2530,258,,POM,L,10.5,10,1,,
2531,258,,STB,E,,,1,,
2562,,,TFS,Y/L,22.5,20,1,,
2563,,,TFS,Y/L,22.5,20,1,,
2564,,,TFS,Y/L,42,38,1,,
2565,,,TFS,Y/L,19.5,18,1,,
2566,,,TFS,Y/L,20,18.5,1,,
2567,,,TFS,Y/L,23.5,22,1,,
2568,,,TFS,Y/L,26,24,1,,
2569,,,TFS,Y/L,12.30000019,12,1,,
2570,,,TFS,Y/L,19.5,18,1,,
2571,,,TFS,Y/L,19,17.5,1,,
2572,,,TFS,Y/L,17.5,16,1,,
2573,,,TFS,Y/L,24,22.5,1,,
2574,,,TFS,Y/L,24,22,1,,
2575,,,TFS,Y/L,19,17.5,1,,
2576,,,FHM,L,,4.599999905,1,,
2577,,,LEP,L,,5.5,1,,
2578,,,LEP,L,,5.400000095,1,,
2579,,,LEP,L,,5.300000191,1,,
2580,,,LEP,L,,4.599999905,1,,
2581,,,LEP,L,,5,1,,
2582,,,LEP,L,,5.400000095,1,,
2583,,,LEP,L,,5.099999905,1,,
2584,,,LEP,L,,5.199999809,1,,
2585,,,LEP,L,,5.199999809,1,FISH PARTS/2 THREADFIN SHAD,
2586,255,,TFS,L,22.5,20,1,,
2587,255,,TFS,L,22.5,20,1,,
2588,255,,TFS,L,42,38,1,,
2589,255,,TFS,L,19.5,18,1,,
2590,255,,TFS,L,20,18.5,1,,
2591,255,,TFS,L,23.5,22,1,,
2592,255,,TFS,L,26,24,1,,
2593,255,,TFS,L,12.30000019,12,1,,
2594,255,,TFS,L,19.5,17.5,1,,
2595,255,,TFS,L,19,17.5,1,,
2596,255,,TFS,L,17.5,16,1,,
2597,255,,TFS,L,24,22.5,1,,
2598,255,,TFS,L,24,22,1,,
2599,255,,TFS,L,19,17.5,1,,
2600,255,,TFS,L,7.800000191,,1,,
2601,255,,TFS,L,7.5,,1,,
2602,255,,TFS,L,4.800000191,,1,,
2603,255,,TFS,L,5.5,,1,,
2604,255,,TFS,L,4.599999905,,1,,
2605,255,,TFS,L,5,,1,,
2606,255,,TFS,L,6.400000095,,1,,
2607,255,,TFS,L,6.400000095,,1,,
2608,255,,TFS,L,6.5,,1,,
2609,255,,TFS,L,4.300000191,,1,,
2610,255,,TFS,L,6.300000191,,1,,
2611,255,,TFS,L,4.800000191,,1,,
2612,255,,TFS,L,5.300000191,,1,,
2613,255,,TFS,L,4.699999809,,1,,
2614,255,,TFS,L,5.5,,1,,
2616,255,,FHM,L,4.599999905,,1,,
2617,255,,LEP,L,5.5,,1,,
2618,255,,LEP,L,5.400000095,,1,,
2619,255,,LEP,L,5.300000191,,1,,
2620,255,,LEP,L,4.599999905,,1,,
2621,255,,LEP,L,5,,1,,
2622,255,,LEP,L,5.400000095,,1,,
2623,255,,LEP,L,5.099999905,,1,,
2624,255,,LEP,L,5.199999809,,1,,
2625,255,,LEP,L,5.199999809,,1,,
2626,253,,TFS,L,13.5,13,1,,
2627,253,,TFS,L,18,16.5,1,,
2628,253,,TFS,L,15.69999981,15,1,,
2629,253,,TFS,L,16,15.19999981,1,,
2630,253,,TFS,L,16,15,1,,
2631,253,,TFS,L,15.5,14,1,,
2632,253,,TFS,L,18,17,1,,
2633,253,,TFS,L,22.5,21,1,,
2634,253,,TFS,L,18,16.5,1,,
2635,253,,TFS,L,19.5,18.5,1,,
2636,253,,TFS,L,20,18.29999924,1,,
2637,253,,TFS,L,20,18.5,1,,
2638,253,,TFS,L,17,16,1,,
2639,253,,TFS,L,19,18,1,,
2640,253,,TFS,L,21,20,1,,
2641,253,,TFS,L,16,15.19999981,1,,
2642,253,,MSS,J,16.79999924,16,1,,
2643,253,,MSS,L,7.699999809,,1,,
2644,253,,MSS,L,5.199999809,,1,,
2645,253,,MSS,L,4.900000095,,1,,
2646,253,,MSS,L,4.599999905,,1,,
2647,253,,MSS,L,4.199999809,,1,,
2648,,,AMS,,,,,,
2649,13,,SASU,,,,1,,22025
2650,4,,C,Y,6.300000191,,1,,
2651,4,,C,Y,6.199999809,,1,,
2652,4,,C,Y,6.199999809,,1,,
2653,4,,C,Y,6.400000095,,1,,
2654,4,,C,Y,5.900000095,,1,,
2655,4,,C,Y,6.300000191,,1,,
2656,7,,C,Y,7.199999809,,1,,
2657,7,,C,Y,6.699999809,,1,,
2658,8,,C,Y/L,5.699999809,,1,,
2659,8,,C,Y/L,6.300000191,,1,,
2660,8,,C,Y/L,6.400000095,,1,,
2661,8,,C,Y/L,6.099999905,,1,,
2662,8,,C,Y/L,6.199999809,,1,,
2663,8,,C,Y/L,5.5,,1,,
2664,8,,C,Y/L,5.800000191,,1,,
2665,8,,C,Y/L,6,,1,,
2666,8,,C,Y/L,6.300000191,,1,,
2667,8,,C,Y/L,5.199999809,,1,,
2668,8,,C,Y/L,5.800000191,,1,,
2669,8,,C,Y/L,6,,1,,
2670,8,,C,Y/L,6.199999809,,1,,
2671,8,,C,Y/L,5.5,,1,,
2672,8,,C,Y/L,6.300000191,,1,,
2673,8,,C,Y/L,6.199999809,,1,,
2674,8,,C,Y/L,5.699999809,,1,,
2675,8,,C,Y/L,5.699999809,,1,,
2676,8,,C,Y/L,7,,1,,
2677,8,,C,Y/L,6,,1,,
2678,8,,C,Y/L,5.900000095,,1,,
2679,8,,C,Y/L,6.5,,1,,
2680,8,,C,Y/L,5.300000191,,1,,
2681,8,,C,Y/L,5.800000191,,1,,
2682,8,,C,Y/L,5.699999809,,1,,
2683,8,,C,Y/L,5.900000095,,1,,
2684,8,,C,Y/L,5.599999905,,1,,
2685,8,,C,Y/L,6,,1,,
2686,8,,C,Y/L,6.400000095,,1,,
2687,8,,C,Y/L,6.5,,1,,
2688,8,,C,Y/L,5.5,,1,,
2689,8,,C,Y/L,5.800000191,,1,,
2690,8,,C,Y/L,6.199999809,,1,,
2691,8,,C,Y/L,6,,1,,
2692,8,,C,Y/L,6.400000095,,1,,
2693,8,,C,Y/L,6,,1,,
2694,8,,C,Y/L,6,,1,,
2695,8,,C,Y/L,6,,1,,
2696,8,,C,Y/L,5,,1,,
2697,8,,C,Y/L,5.699999809,,1,,
2698,8,,C,Y/L,6.599999905,,1,,
2699,8,,C,Y/L,6.5,,1,,
2700,8,,C,Y/L,6,,1,,
2701,8,,C,Y/L,6.400000095,,1,,
2702,8,,C,Y/L,5.5,,1,,
2703,9,,C,L,7.5,,1,,
2704,9,,C,L,7.099999905,,1,,
2705,16,,SPLT,J,26,23,1,,
2706,16,,SPLT,J,30,26.5,1,,
2707,16,,SPLT,J,27,24,1,,
2708,16,,SPLT,J,31,27,1,,
2709,16,,SPLT,J,31,28,1,,
2710,16,,SPLT,J,27,24,1,,
2711,16,,SPLT,J,25,22,1,,
2712,16,,SPLT,J,25.5,23,1,,
2713,16,,SPLT,J,28.5,26,1,,
2714,16,,SPLT,J,25.5,22.5,1,,
2715,16,,SPLT,J,30,26.5,1,,
2716,16,,SPLT,J,27,24,1,,
2717,16,,SPLT,J,27.5,25,1,,
2718,16,,SPLT,J,25,22,1,,
2719,16,,SPLT,J,24,22,1,,
2720,16,,SPLT,J,28.5,25.5,1,,
2721,16,,SPLT,J,28,25,1,,
2722,16,,SPLT,J,29.5,26.5,1,,
2723,16,,SPLT,J,31.5,28,1,,
2724,21,,WAG,L,12,,1,,
2725,21,,WAG,L,7.300000191,,1,,
2726,208,,None,,,,,,
2727,209,,None,,,,,,
2728,210,,None,,,,,,
2729,211,,None,,,,,,
2730,212,,None,,,,,,
2731,213,,None,,,,,,
2732,214,,None,,,,,,
2733,215,,None,,,,,,
2734,216,,None,,,,,,
2735,217,,None,,,,,,
2737,220,,None,,,,,,
2738,218,,None,,,,,,
2739,223,,None,,,,,,
2740,224,,None,,,,,,
2741,225,,None,,,,,,
2742,226,,PRS,L,4.5,,1,PREFLEX,
2743,226,,PRS,L,5.5,,1,PREFLEX,
2744,226,,PRS,L,5,,1,PREFLEX,
2745,226,,PRS,L,5,,1,PREFLEX,
2747,228,,None,,,,,,
2748,227,,None,,,,,,
2749,230,,None,,,,,,
2750,229,,PRS,Y/L,4.5,,1,,
2751,229,,PRS,Y/L,4.5,,1,,
2752,229,,PRS,Y/L,4.5,,1,,
2753,229,,PRS,Y/L,5.5,,1,,
2754,229,,PRS,Y/L,6,,1,,
2755,229,,PRS,Y/L,5.5,,1,,
2756,229,,PRS,Y/L,5.5,,1,,
2757,229,,PRS,Y/L,4.5,,1,,
2758,229,,PRS,Y/L,5,,1,,
2759,229,,PRS,Y/L,6,,1,,
2760,229,,PRS,Y/L,5,,1,,
2761,229,,PRS,Y/L,5,,1,,
2762,229,,PRS,Y/L,5,,1,,
2763,229,,PRS,Y/L,4.5,,1,,
2764,229,,PRS,Y/L,5,,1,,
2765,229,,PRS,Y/L,5,,1,,
2766,229,,PRS,Y/L,5,,1,,
2767,229,,PRS,Y/L,6,,1,,
2768,229,,PRS,Y/L,4.5,,1,,
2769,229,,PRS,Y/L,5,,1,,
2770,229,,PRS,Y/L,4,,1,,
2771,229,,PRS,Y/L,4.5,,1,,
2772,229,,PRS,Y/L,5,,1,,
2773,229,,PRS,Y/L,5,,1,,
2774,229,,PRS,Y/L,5,,1,,
2775,229,,PRS,Y/L,5.5,,1,,
2776,229,,PRS,Y/L,5,,1,,
2777,229,,PRS,Y/L,6.5,,1,,
2778,231,,C,L,7,,1,,
2779,231,,C,L,7,,1,,
2780,231,,MIN,Y,5,,1,22 pre- 12 post=34 to sac. Pigment similar to two species: Crassitus auratus and Pimephales promelas,
2781,233,,STB,Y,,,16,not measured(embryos),
2782,233,,STB,E,,,7,not measured (eggs); some still inside egg shell. Others coiled around yolk. No shell. Eggs damaged. 1 yolk vialed with eggs,
2783,235,,STB,Y,,,1,not measured(embryo),
2784,235,,STB,E,,,2,not measured(eggs); still coiled; damaged;likely M. saxatilis,
2786,234,,None,,,,,,
2825,238,,STB,E,,,3,not measured (eggs),
2826,237,,AMS,L,10.5,,1,preflex-damaged,
2827,237,,AMS,L,12,,1,flex,
2828,237,,AMS,L,13,,1,flex,
2829,237,,AMS,L,13.5,,1,flex,
2830,237,,AMS,L,16.5,,1,flex,
2831,237,,PRS,L,4.5,,1,preflex; no head,
2832,237,,TFS,L,7.5,,1,preflex,
2833,237,,TFS,L,7.5,,1,preflex,
2834,237,,TFS,L,6,,1,preflex,
2835,237,,TFS,L,6.5,,1,preflex,
2836,237,,TFS,L,6,,1,preflex,
2837,237,,TFS,L,9,,1,preflex,
2838,237,,TFS,L,6.5,,1,preflex,
2839,237,,TFS,L,8,,1,preflex,
2840,237,,TFS,L,8.5,,1,preflex,
2841,237,,TFS,L,7,,1,preflex,
2842,237,,TFS,L,7,,1,preflex,
2843,237,,TFS,L,8,,1,preflex,
2844,237,,TFS,L,6,,1,preflex,
2845,237,,TFS,L,6.5,,1,preflex,
2846,237,,TFS,L,7.5,,1,preflex,
2847,237,,TFS,L,6.5,,1,preflex,
2848,237,,TFS,L,7.5,,1,preflex,
2849,237,,TFS,L,8.5,,1,preflex,
2850,237,,TFS,L,9,,1,preflex,
2851,237,,TFS,L,6,,1,preflex,
2852,237,,TFS,L,6,,1,preflex,
2853,237,,TFS,L,6.5,,1,preflex,
2854,237,,TFS,L,6,,1,preflex,
2855,237,,TFS,L,6.5,,1,preflex,
2856,237,,TFS,L,6.5,,1,preflex,
2857,237,,TFS,L,6.5,,1,preflex,
2858,237,,TFS,L,7,,1,preflex,
2859,237,,TFS,L,6.5,,1,preflex,
2860,237,,TFS,L,6,,1,preflex,
2861,237,,TFS,L,10,,1,preflex,
2862,237,,TFS,L,,,10,preflex; 30 already measured,
2863,237,,UNID,L,5.5,,1,Percidae; 23 pre/15past. Could be Percina macrolepida. But a bit damaged to make proper call. Left at family,
2864,331,,None,,,,,,
2865,332,,None,,,,,,
2866,334,,None,,,,,,
2867,333,,None,,,,,,
2868,335,,None,,,,,,
2869,336,,PRS,Y,5.5,,1,,
2870,336,,PRS,Y,5.5,,1,,
2871,336,,PRS,Y,5.5,,1,,
2872,336,,PRS,Y,5.5,,1,,
2873,336,,PRS,Y,6,,1,,
2874,336,,PRS,Y,5.5,,1,,
2875,336,,PRS,Y,5.5,,1,,
2876,336,,PRS,Y,5.5,,1,,
2877,336,,PRS,Y,5.5,,1,,
2878,336,,PRS,Y,5.5,,1,,
2879,336,,PRS,Y,5.5,,1,,
2880,336,,PRS,Y,5.5,,1,,
2881,336,,PRS,Y,5.5,,1,,
2882,336,,PRS,Y,5.5,,1,,
2883,336,,PRS,Y,5.5,,1,,
2884,336,,PRS,L,6,,1,preflex,
2885,336,,PRS,L,6,,1,preflex,
2886,336,,PRS,L,6,,1,preflex,
2887,336,,PRS,L,6,,1,preflex,
2888,336,,PRS,L,6,,1,preflex,
2889,336,,PRS,L,5.5,,1,preflex,
2890,336,,PRS,L,5.5,,1,preflex,
2891,336,,PRS,L,6,,1,preflex,
2892,336,,PRS,L,6,,1,preflex,
2893,336,,PRS,L,6,,1,preflex,
2894,336,,PRS,L,6,,1,preflex,
2895,336,,PRS,L,5.5,,1,preflex,
2896,336,,PRS,L,5.5,,1,preflex,
2897,336,,PRS,L,6,,1,preflex,
2898,336,,PRS,L,6,,1,preflex,
2899,336,,PRS,Y/L,,,20,preflex; 30 already measured,
2900,338,,PRS,Y/L,5,,1,preflex,
2901,338,,PRS,Y/L,5.5,,1,preflex,
2902,338,,PRS,Y/L,6,,1,preflex,
2903,338,,PRS,Y/L,6,,1,preflex,
2904,338,,PRS,Y/L,5.5,,1,preflex,
2905,338,,PRS,Y/L,6,,1,preflex,
2906,338,,PRS,Y/L,6,,1,preflex,
2907,338,,PRS,Y/L,6,,1,preflex,
2908,338,,PRS,Y/L,5.5,,1,preflex,
2909,338,,PRS,Y/L,6,,1,preflex,
2910,338,,PRS,Y/L,6,,1,preflex,
2911,338,,PRS,Y/L,5.5,,1,preflex,
2912,338,,PRS,Y/L,5.5,,1,preflex,
2913,338,,PRS,Y/L,5.5,,1,preflex,
2914,338,,PRS,Y/L,6.5,,1,preflex,
2915,338,,PRS,Y/L,6,,1,preflex,
2916,338,,PRS,Y/L,6,,1,preflex,
2917,338,,PRS,Y/L,5.5,,1,preflex,
2918,338,,PRS,Y/L,6,,1,preflex,
2919,338,,PRS,Y/L,6,,1,preflex,
2920,338,,PRS,Y/L,5.5,,1,preflex,
2921,338,,PRS,Y/L,6,,1,preflex,
2922,338,,PRS,Y/L,7,,1,preflex,
2923,338,,PRS,Y/L,6,,1,preflex,
2924,338,,PRS,Y/L,6,,1,preflex,
2925,338,,PRS,Y/L,6,,1,preflex,
2926,338,,PRS,Y/L,5.5,,1,preflex,
2927,338,,PRS,Y/L,5.5,,1,preflex,
2928,338,,PRS,Y/L,6,,1,preflex,
2929,338,,PRS,Y/L,5.5,,1,preflex,
2930,338,,PRS,Y/L,,,75,30 already measured; preflex,
2931,337,,None,,,,,,
2932,339,,None,,,,,,
2933,340,,None,,,,,,
2934,341,,PRS,L,6,,1,preflex,
2935,341,,PRS,L,6,,1,preflex,
2936,341,,PRS,L,6,,1,preflex,
2937,342,,PRS,L,6,,1,preflex,
2938,343,,None,,,,,,
2939,344,,None,,,,,,
2940,345,,C,Y,7,,1,,
2941,345,,C,Y,7,,1,,
2942,345,,C,Y,6.5,,1,,
2943,345,,C,Y,6.5,,1,,
2944,345,,C,Y,7,,1,,
2945,345,,C,Y,7,,1,,
2946,346,,PRS,L,5,,1,preflex,
2948,346,,PRS,L,5.5,,1,preflex,
2949,346,,PRS,L,5.5,,1,preflex,
