PhysicalDataID,Station Code,Recorder,Field Check,Crew,Date,YSI #,Time,WeatherCode,Tide,MicrocystisVisualRank,WaterTemperature,SecchiDiskDepth,EC,SpCnd,pH,DO,Turbidity,LightData,DriftData,LarvalData,ZoopsData,50_ZoopsData,ChlData,PhytoData,NutrData,EnteredBy,QA/QC'dBy,StartMeter,EndMeter,MeterSetTime,Comments,DataCorrectionComments
1534,RD22,,FALSE,"JF, MF",9/13/2016,,11:08,CLR,,,19.2,0.22,647,727,7.57,5.56,41.00,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,jfrantzich,,,,,,
1533,STTD,,FALSE,"NI, SF, AN",11/15/2017,,9:07,RAN,,1,14.4,0.9,144,181,7.78,9.22,7.50,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,jjenkins,sfogg,,,,,
1532,LIS,,FALSE,"SF, AN, NI",11/15/2017,,11:21,RAN,,,14.3,0.3,192,241,7.54,6.25,25.90,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,jjenkins,sfogg,,,,,
1531,SHR,,FALSE,"JJ, AN, NI",11/14/2017,,9:20,CLR,,,13.8,1,132,168,7.11,9.28,9.20,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,jjenkins,sfogg,,,,,
1530,STTD,,FALSE,"NI, AN, JJ",11/2/2017,,9:27,CLD,,,15.7,0.43,132,161,7.22,8.63,15.20,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,jjenkins,sfogg,,,,,
1529,LIS,,FALSE,"NI, AN, JJ",11/2/2017,,11:36,CLD,,,15.9,0.24,168,204,7.72,7.46,38.90,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,jjenkins,sfogg,,,,,
1528,SHR,,FALSE,NI AS AN,11/1/2017,,9:37,CLR,,,15.1,1.5,98,121,7.64,9.48,3.63,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,SF,jjenkins,,,,,
1527,LIS,,FALSE,"AS, NI",10/19/2017,,10:23,CLD,,,15.5,0.33,154,189,7.43,7.62,35.10,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,jjenkins,SF,,,,,
1526,STTD,,FALSE,"JF, AN, SF",10/19/2017,,10:14,CLD,,1,15.9,0.62,131,159,7.82,9.59,9.10,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,jjenkins,SF,,,,,
1525,LIS,,FALSE,"NI, AS, SF",10/16/2017,,11:10,CLR,,,15.4,0.33,148,182,7.45,7.08,22.10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,aneely,jjenkins,,,,"Sample fo Steve, just water quality",Vial Turbidity: 35.2  (vial #23)
1524,SHR,,FALSE,"AS, NI",10/19/2017,,11:25,CLD,,,15.0,,89,110,7.53,9.96,4.20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,aneely,jjenkins,,,,USGS contaminants collection day only,
1523,SHR,,FALSE,"NI, AS, AN",10/17/2017,,9:50,CLD,,,14.8,1.5,90,112,7.17,9.88,0.60,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,aneely,jjenkins,,,,,
1522,STTD,,FALSE,"JJ, NI, SF",10/4/2017,,10:05,CLR,,,16.9,0.39,144,171,7.73,8.61,11.90,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,aneely,jjenkins,,,,Vial Turbidity: (18.7)  --vial #22,
1521,LIS,,FALSE,"SR, NI, JJ",10/4/2017,,12:31,CLR,,,18.8,0.24,174,198,7.74,7.74,29.50,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,aneely,jjenkins,,,,turbidity vial 25: NTU 41.4,DO and PH same?
1520,SHR,,FALSE,"AS, MI, SF",10/3/2017,,9:48,CLR,,,16.0,1.01,81,98,7.81,9.64,1.20,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,aneely,jjenkins,,,,Turb vial 25: 8.97 NTU,
1519,LIS,,FALSE,"JF, JJ, AN, SF",9/20/2017,,12:41,CLD,,1,23.1,0.22,607,643,8.11,8.29,38.20,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,aneely,jjenkins,,,,,
1518,SHR,,FALSE,"SF, NI, AS",9/19/2017,,9:35,CLR,,,18.9,0.95,101,116,7.55,9.14,3.50,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,aneely,jjenkins,,,,,
1517,STTD,,FALSE,"JF, SF, JJ, AN",9/20/2017,,10:20,CLR,,,20.4,0.35,170.4,186.8,7.72,7.97,14.70,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,aneely,jjenkins,,,,,
1516,SDI,,FALSE,"BM, AP, LT",7/19/2017,,14:05,CLR,,1,24.0,0.9,128,131,7.84,8.33,7.50,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,,,
1515,RVB,,FALSE,"BM, LN, AP",7/19/2017,,13:29,CLR,,1,23.6,1.2,125,128,7.64,7.93,5.20,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,,,
1514,RYI,,FALSE,"BM, LT, AP",7/19/2017,,12:43,CLR,,1,23.2,1.4,122,127,7.7,8.03,4.90,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,,,
1513,LIB,,FALSE,"BM, LN, AP",7/19/2017,,12:05,CLR,,1,22.9,1.2,138,144,7.74,7.73,6.30,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,,,
1512,BL5,,FALSE,"BM, LT, AP",7/19/2017,,11:31,CLR,,1,22.5,,182,191,8.61,7.59,13.40,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,,,
1511,STTD,,FALSE,"BM, AP, LT",7/19/2017,,10:10,CLR,,1,25.2,0.25,234.9,234.2,8.14,6.94,30.50,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,,,
1510,LIS,,FALSE,"JF, AS, PR",7/19/2017,,8:34,CLR,,1,24.4,0.14,413,418,8.02,5.49,84.40,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,apluton,jfrantzich,,,,,
1509,I80,,FALSE,"JF, JJ",7/20/2017,,13:26,CLR,,1,25.4,,782,777,8.19,6.4,76.90,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,,,
1508,DWT,,FALSE,"JF, JJ",7/20/2017,,13:06,CLR,,1,26.6,,965,936,8.07,8.51,74.50,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,apluton,jfrantzich,,,,,
1507,RD22,,FALSE,"JF, JJ",7/20/2017,,11:51,CLR,,1,24.9,,723,725,8.12,7.79,46.40,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,,,
1506,WWT,,FALSE,"JF, JJ",7/20/2017,,11:28,CLR,,1,26.5,,1117,1085,7.84,6.68,33.50,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,apluton,jfrantzich,,,,,
1505,RCS,,FALSE,"JF, JJ",7/20/2017,,9:17,CLR,,1,26.2,,680,665,7.83,4.02,43.70,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,,,
1504,SDI,,FALSE,"AP, BM, LT",8/2/2017,,9:29,CLR,,1,23.3,1.2,117,121,7.17,8.18,3.30,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,,,
1503,RVB,,FALSE,"BM, LT, AP",8/2/2017,,13:45,CLR,,1,23.4,1.6,118,122,7.66,7.99,2.90,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,,,
1502,RYI,,FALSE,"AP, BM, LT",8/2/2017,,13:09,CLR,,1,23.3,1.8,120,124,7.57,7.98,3.40,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,,,
1501,LIB,,FALSE,"AP, LT, BM",8/2/2017,,12:25,CLR,,1,23.2,1.6,132,137,87.92,7.78,4.00,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,,,
1500,BL5,,FALSE,"LT, BM, AP",8/2/2017,,11:39,CLR,,1,23.5,,164,168,8.62,7.51,9.40,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,,,
1499,STTD,,FALSE,"BM, LT, AP",8/2/2017,,10:32,CLR,,1,24.9,0.2,202,202,7.89,7.09,23.30,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,apluton,jfrantzich,,,,,
1498,LIS,,FALSE,"JF, JB",8/2/2017,,8:51,CLR,,1,24.9,0.18,314,315,7.94,5.78,56.20,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,apluton,jfrantzich,,,,,
1497,I80,,FALSE,"JF, AP",8/3/2017,,11:33,CLR,,1,25.8,0.15,847,834,8.13,5.77,85.90,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,,,
1496,RD22,,FALSE,"JF, AP",8/3/2017,,10:00,CLR,,1,26.6,0.26,723,702,7.97,7.14,33.80,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,,,
1495,RCS,,FALSE,"JF, AP",8/3/2017,,8:50,CLR,,1,27.2,0.26,623,599,7.8,4.28,37.00,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,,,
1494,SDI,,FALSE,"BM, AS, JJ",8/16/2017,,9:30,CLR,,1,21.9,1.2,118,125,7.49,8.2,3.50,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,,,
1493,RVB,,FALSE,"BM, AS, JJ",8/16/2017,,13:26,CLR,,1,22.2,1.5,119,126,7.81,8.24,1.80,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,,,
1492,RYI,,FALSE,"BM, AS, JJ",8/16/2017,,12:46,CLR,,1,21.7,1.2,121,130,7.8,8.16,2.50,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,,,
1491,LIB,,FALSE,"BM, AS, JJ",8/16/2017,,12:28,CLR,,1,21.4,1.4,122,131,7.8,8.12,3.30,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,,,
1490,BL5,,FALSE,"BM, AS, JJ",8/16/2017,,12:00,CLR,,1,20.5,0.6,137,150,8.35,8.26,10.20,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,,,
1489,STTD,,FALSE,"BM, AS, JJ",8/16/2017,,10:55,CLR,,1,22.6,0.3,185,194,8.05,7.34,29.10,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,apluton,jfrantzich,,,,,
1488,LIS,,FALSE,"JF, AP",8/16/2017,,8:35,CLR,,,22.4,0.18,317,333,8.28,7.54,45.10,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,apluton,jfrantzich,,,,,
1487,I80,,FALSE,"AS, JJ",8/17/2017,,11:54,CLR,,1,23.0,0.13,620,644,8.19,5.74,92.00,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,,,
1486,DWT,,FALSE,"AS, JJ",8/17/2017,,11:30,CLR,,1,23.3,0,605,625,8.12,6.6,78.40,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,,,
1485,RD22,,FALSE,"AS, JJ",8/17/2017,,10:20,CLR,,1,23.3,0.23,716,740,8.1,6.07,38.20,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,,,
1484,WWT,,FALSE,"AS, JJ",8/17/2017,,10:01,CLR,,,24.9,0.32,1052,1054,7.93,6.31,16.70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,apluton,jfrantzich,,,,,
1483,RCS,,FALSE,"AS, JJ",8/17/2017,,8:44,CLR,,1,24.1,0.26,543,553,7.87,5.27,28.20,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,,,
1482,SDI,,FALSE,"JJ, AP, LT",8/30/2017,,9:50,CLR,,1,22.3,,129,136,7.48,8.07,2.70,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,,,
1481,RVB,,FALSE,"LT, JJ, AP",8/30/2017,,14:22,CLR,,1,22.8,1.8,132,138,7.71,8.19,1.40,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,,,
1480,RYI,,FALSE,"AP, JJ, LT",8/30/2017,,13:46,CLR,,1,22.6,2,133,139,7.67,8,1.30,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,,,
1479,LIB,,FALSE,"AP, JJ, LT",8/30/2017,,13:21,CLR,,1,22.4,1.4,133,140,7.65,7.92,2.30,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,,,
1478,BL5,,FALSE,"AP, JJ, LT",8/30/2017,,12:27,CLR,,1,23.1,1.1,148,153,8.41,7.8,4.00,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,,,
1477,STTD,,FALSE,"LT, AP, JJ",8/30/2017,,10:59,CLR,,1,24.8,0.21,185,185,7.78,7.13,19.90,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,,,
1476,LIS,,FALSE,"JF, SF, AN",8/30/2017,,8:59,CLR,,1,24.7,0.18,327,329,8.09,6.7,54.20,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,,,
1475,DWT,,FALSE,"JJ, AS, AP",8/31/2017,,10:57,CLR,,1,23.3,,511,528,7.83,5.91,71.40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,apluton,jfrantzich,,,,,
1474,WWT,,FALSE,"JJ, AS, AP",8/31/2017,,9:31,CLR,,1,24.4,,1066,1078,7.71,4.83,9.80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,apluton,jfrantzich,,,,,
1473,I80,,FALSE,"JJ, AS, AP",8/31/2017,,11:22,CLR,,1,23.5,0.12,641,659,8.16,5.57,83.60,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,,,
1472,RD22,,FALSE,"JJ, AS, AP",8/31/2017,,9:52,CLR,,1,24.0,0.23,634,646,7.66,4.72,29.00,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,,,
1471,RCS,,FALSE,"JJ, AS, AP",8/31/2017,,8:15,CLR,,1,24.2,0.27,500,507,7.71,4.76,28.50,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,,,
1470,SDI,,FALSE,"NI, JJ, AP, SS",9/13/2017,,9:35,CLD,,1,21.6,0.7,137,147,7.39,8.1,9.00,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,,,
1469,RVB,,FALSE,"JJ, AP, NI, SS (USGS)",9/13/2017,,13:45,CLR,,1,21.7,1.2,137,146,7.57,8.1,5.60,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,,,
1468,SHR,,FALSE,"AS, JJ, NI",9/12/2017,,10:15,CLR,,1,20.4,,117,127,7.54,8.79,4.20,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,,,
1467,RYI,,FALSE,"JJ, AP, NI, SS (USGS)",9/13/2017,,13:07,CLR,,1,21.5,,136,145,7.61,8.24,4.70,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,,,
1466,LIB,,FALSE,"JJ, AP, NI, SS (USGS)",9/13/2017,,12:43,CLR,,1,21.9,1,140,149,7.62,8.24,4.00,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,,,
1465,BL5,,FALSE,"JJ, AP, NI, SS (USGS)",9/13/2017,,12:09,CLD,,1,22.4,0.8,151,159,7.88,7.95,9.00,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,,,
1464,STTD,,FALSE,"JJ, AP, NI, SS (USGS)",9/13/2017,,10:55,CLR,,1,24.1,0.2,188,191,7.78,6.95,20.50,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,,,
1463,LIS,,FALSE,"JF, AN, SF",9/13/2017,,13:06,CLR,,1,25.1,0.17,690,688,8.25,6.11,30.20,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,,,
1462,I80,,FALSE,"SF, JF, AN",9/13/2017,,11:52,CLR,,1,24.7,0.2,728,732,8,5.25,47.20,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,,,
1461,DWT,,FALSE,"JF, SF, AN",9/13/2017,,11:27,CLR,,1,,,613,619,7.97,5.09,50.40,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,apluton,jfrantzich,,,,,
1460,RD22,,FALSE,"SF, JF, AN",9/13/2017,,10:13,CLR,,1,24.3,0.26,699,708,7.99,4.66,28.80,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,,High flow coming from Conaway,
1459,WWT,,FALSE,"JF, SF, AN",9/13/2017,,9:49,CLR,,1,25.0,,1139,1140,7.86,5.14,11.40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,apluton,jfrantzich,,,,,
1458,RCS,,FALSE,"AN, JF, SF",9/13/2017,,8:24,CLR,,1,24.0,0.27,528,531,7.61,5.26,25.40,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,,,
1457,YTR2,,FALSE,"JF, HF, LT",3/27/2017,,10:52,CLR,,,15.0,0.6,,529,8.44,10.51,29.00,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,SFOGG,jjenkins,,,,"CH2 18.2, DEPTH 3 FT",
1456,YTR3,,FALSE,"JF, LT, HG",3/27/2017,,11:40,CLR,,,13.2,0.4,,141,7.88,9.99,47.20,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,SFOGG,jjenkins,,,,"CH2 3.6, DEPTH 6 FT",
1455,YTR4,,FALSE,"JF, LT, HG",3/27/2017,,12:13,CLR,,,14.0,0.62,,174,7.88,10.04,25.70,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,SFOGG,jjenkins,,,,"CH2 5.2, DEPTH 7 FT",
1454,YTR2,,FALSE,"JF, LT, LC",3/7/2017,,11:13,CLD,,,10.3,0.2,,413,8.32,10.94,54.20,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,SFOGG,jjenkins,,,,"CH2 19.3, DEPTH 3 FT",
1453,YTR3,,FALSE,"JF, LT, LC",3/7/2017,,12:00,CLD,,,9.6,0.24,,133,8.1,10.44,48.90,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,SFOGG,jjenkins,,,,"CH2 1.8, DEPTH 6 FT",
1452,YTR4,,FALSE,"JF, LC, LT",3/7/2017,,12:35,CLD,,,10.0,0.25,,137,7.78,10.31,52.90,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,SFOGG,jjenkins,,,,DEPTH 7 FT,
1451,YTR1,,FALSE,"JF, LT, KM",2/24/2017,,10:40,CLR,,,10.44,0.14,,389,8.2,10.54,98.70,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,SFOGG,jjenkins,,,,"CH2 9.2, DEPTH 6 FT",
1450,YTR2,,FALSE,"JF, LT, KM",2/24/2017,,11:18,CLR,,,10.43,0.13,,141,7.94,10.1,97.10,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,SFOGG,jjenkins,,,,,"Secchi entered as 0.3, datasheet shows 0.13. Corrected database. JJ"
1449,YTR3,,FALSE,"JF, LT, KM",2/24/2017,,12:00,CLR,,,10.64,0.13,,124,7.05,9.78,119.80,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,SFOGG,jjenkins,,,,"CH2 4.8, DEPTH 12 FT",
1448,YTR4,,FALSE,"JF, KM, LT",2/24/2017,,12:30,CLD,,,9.37,0.3,,80,7.7,11.18,36.80,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,SFOGG,jjenkins,,,,"CH2 2.5, DEPTH 13 FT","Sp Cond entered as 180, datasheet shows 80. corrected database. JJ"
1447,YTR1,,FALSE,"JF, AT, LT",2/15/2017,,10:30,CLD,,,11.67,0.14,,236,7.73,9.02,104.00,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,SFOGG,jjenkins,,,,"CH2, DEPTH 7 FT",
1446,YTR2,,FALSE,"JF, LT, AT",2/15/2017,,10:55,CLD,,,10.6,0.11,,139,7.69,9.73,134.40,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,SFOGG,jjenkins,,,,"CH2 4.1, DEPTH 10 FT",
1445,YTR3,,FALSE,"JF, AT, LT",2/15/2017,,11:20,CLD,,,11.9,0.15,,110,7.48,8.61,116.00,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,SFOGG,jjenkins,,,,"CH2 5.4, DEPTH 11 FT",
1444,YTR4,,FALSE,"JF, AT, LT",2/15/2017,,11:53,CLD,,,9.34,0.2,,78,7.55,11.16,50.20,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,SFOGG,jjenkins,,,,"CH2 2.8, DEPTH 13 FT",
1443,YTR1,,FALSE,JF,2/10/2017,,12:28,CLD,,,13.51,0.12,,323,7.84,8.95,154.20,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,SFOGG,jjenkins,,,,"CH2 8.5, DEPTH 6 FT",
1442,YTR2,,FALSE,"JF, LT, ZB",2/10/2017,,13:11,CLD,,,12.17,0.14,,140,7.7,9.6,107.50,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,SFOGG,jjenkins,,,,CH2 4.5 DEPTH 10 FT,
1441,YTR3,,FALSE,"JF, LT, ZB",2/10/2017,,13:49,CLR,,,10.86,0.2,,59,7.75,10.61,74.10,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,SFOGG,jjenkins,,,,"CH2 3.7, DEPTH 11 FT",
1440,YTR4,,FALSE,"JF, LT, ZB",2/10/2017,,14:27,CLR,,,10.98,0.2,,68,7.4,10.65,71.60,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,SFOGG,jjenkins,,,,"CH3 3.0, DEPTH 13 FT",
1439,YTR2,,FALSE,"JF, MC, LT",1/31/2017,,10:35,FOG,,,9.8,0.31,,446,8.27,11.31,36.00,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,SFOGG,jjenkins,,,,"WY # 45, DEPTH 2-3 FT",
1438,YTR3,,FALSE,"JF, LT",1/31/2017,,11:32,CLD,,,9.9,0.15,,223,7.95,8.41,72.10,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,SFOGG,jjenkins,,,,"WY #40, DEPTH 3-4 FT",incorrect station code (YTR4) used.  Changed to match data sheet. JJ
1437,YTR4,,FALSE,"JF, LT, MC",1/31/2017,,12:15,CLD,,,9.59,0.3,,155,7.93,9.83,31.50,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,SFOGG,jjenkins,,,,CH2 1.3,
1436,LIS,,FALSE,"JF, LT, MC",1/31/2017,,12:49,CLD,,,9.2,0.3,,116,7.77,10.38,33.40,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,SFOGG,jjenkins,,,,,
1435,YTR4,,FALSE,"JF, CG, LT",1/25/2017,,12:53,CLD,,,9.0,0.2,,122,7.82,10.06,72.40,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,SFOGG,jjenkins,,,,"WY #41, 10 FT DEPTH","turbidity entered as ""172.4"" data sheet shows ""72.4"". Made database change. JJ"
1434,YTR1,,FALSE,"JF, CG, LT",1/25/2017,,11:30,CLD,,,9.1,0.07,,176,7.57,7.62,337.10,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,SFOGG,jjenkins,,,,"WY #44, DEPTH 3 FT",
1433,YTR2,,FALSE,"CG, LT, JF",1/25/2017,,11:53,CLD,,,9.1,0.09,,258,7.73,10.5,158.50,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,SFOGG,jjenkins,,,,"WY #39, DEPTH 6 FT",
1432,YTR3,,FALSE,"JF, LT, CG",1/25/2017,,12:23,CLD,,,9.0,0.18,,139,7.81,10.01,98.60,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,SFOGG,jjenkins,,,,,
1431,YTR1,,FALSE,"JF, BS, LT",1/17/2017,,12:56,FOG,,,8.3,0.12,,372,7.87,8.46,75.50,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,SFOGG,jjenkins,,,,"CH2 6.6, WY #38 GPS DEPTH 3 FT",
1430,YTR2,,FALSE,"BS, JF, LT",1/17/2017,,13:43,FOG,,,8.3,0.13,,143,7.76,9.82,82.00,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,SFOGG,jjenkins,,,,"CH2 3.60, DEPTH 6 FT",
1429,YTR3,,FALSE,"BS, JF, LT",1/17/2017,,14:20,FOG,,,8.3,0.1,,141,7.66,9.79,80.10,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,SFOGG,jjenkins,,,,"WY #40, CH2 3.61, DEPTH 8 FT",
1428,YTR4,,FALSE,"BS, LT, JF",1/17/2017,,15:00,FOG,,,8.3,0.2,,105,7.55,10.26,44.40,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,SFOGG,jjenkins,,,,"CH2 3.5, DPTH 12 FT",
