"PhysicalDataID","Station","Date","YSI","Time","WeatherCode","Tide","MicrocystisVisualRank","WaterTemperature","Secchi","Conductivity","SpCnd","pH","DO","Turbidity","Datetime","FlowDirection","VegetationRank","FieldComments_WQ","DataCorrectionComments","ConditionCode","SamplingAltered","MeterSetTime","FlowMeterStart","FlowMeterEnd","FlowMeterSpeed","FieldComments","MeshSize","Year","Month","MonthAbb","Flag_PQC","Comment_PQC"
694,"SHR",2013-04-03,NA,"07:45:00","CLD",NA,NA,16.4,0.83,116,NA,7.78,13.09,19.8,2013-04-03 07:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","4","Apr","",""
692,"SHR",2013-03-20,NA,"08:56:00","CLD",NA,NA,14,1.17,115,NA,7.25,11.71,11.9,2013-03-20 08:56:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","3","Mar","",""
691,"STTD",2013-03-20,NA,"10:46:00","CLD",NA,NA,16.8,0.33,792,NA,8.26,9.55,44.3,2013-03-20 10:46:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","3","Mar","",""
690,"SHR",2013-03-13,NA,"08:24:00","CLD",NA,NA,13.2,0.79,119,NA,6.02,12.08,9.2,2013-03-13 08:24:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","3","Mar","",""
689,"STTD",2013-03-13,NA,"10:10:00","CLR",NA,NA,15.2,0.27,739,NA,8.21,10.24,45.1,2013-03-13 10:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","3","Mar","",""
688,"SHR",2001-04-04,NA,"14:20:00","CLR",NA,NA,16.7,0.7,NA,NA,NA,NA,NA,2001-04-04 14:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","4","Apr","3","WTEMP"
687,"STTD",2013-03-06,NA,"10:35:00","CLD",NA,NA,13.8,0.24,815,NA,8.31,9.99,48,2013-03-06 10:35:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","3","Mar","",""
686,"SHR",2013-03-06,NA,"08:45:00","CLD",NA,NA,12.5,1.1,118,NA,7.59,11.64,6.8,2013-03-06 08:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","3","Mar","",""
685,"STTD",2013-02-27,NA,"10:32:00","CLD",NA,NA,10.7,0.23,764,NA,8.25,11.37,40.9,2013-02-27 10:32:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","2","Feb","",""
684,"SHR",2013-02-27,NA,"08:20:00","CLD",NA,NA,9.9,1.23,108,NA,6.75,12.18,7.1,2013-02-27 08:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","2","Feb","",""
683,"STTD",2013-02-22,NA,"10:37:00","CLR",NA,NA,10.5,0.31,721,NA,7.95,9.94,37.3,2013-02-22 10:37:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","2","Feb","",""
682,"SHR",2013-02-22,NA,"08:16:00","CLR",NA,NA,9.6,0.87,148,NA,7.39,12.02,10.7,2013-02-22 08:16:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","2","Feb","",""
681,"STTD",2013-02-13,NA,"09:55:00","CLR",NA,NA,10.2,0.24,621,NA,8.09,10.08,49,2013-02-13 09:55:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","2","Feb","",""
680,"SHR",2013-02-13,NA,"08:12:00","CLR",NA,NA,9.4,0.66,124,NA,7.44,11.89,15.4,2013-02-13 08:12:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","2","Feb","3","TURB"
679,"STTD",2013-02-08,NA,"11:00:00","CLR",NA,NA,10.7,0.24,627,NA,7.62,9.24,91,2013-02-08 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","2","Feb","",""
678,"SHR",2013-02-08,NA,"08:26:00","CLR",NA,NA,9.6,0.58,136,NA,7.24,11.47,17.8,2013-02-08 08:26:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","2","Feb","",""
677,"STTD",2013-01-30,NA,"10:13:00","CLR",NA,NA,10.4,0.16,790,NA,7.91,9.43,62,2013-01-30 10:13:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","1","Jan","",""
676,"SHR",2013-01-30,NA,"08:25:00","CLR",NA,NA,9.2,0.39,171,NA,7.65,11.97,49.7,2013-01-30 08:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","1","Jan","",""
674,"STTD",2013-01-24,NA,"10:15:00","CLD",NA,NA,8.3,0.29,540,NA,7.92,11,34.9,2013-01-24 10:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","1","Jan","",""
673,"SHR",2013-01-24,NA,"08:25:00","CLD",NA,NA,8.2,0.81,119,NA,7.88,12.32,14.7,2013-01-24 08:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","1","Jan","",""
672,"SHR",2013-01-18,NA,"08:30:00","CLR",NA,NA,6.5,0.57,118,NA,7.98,13.55,21.5,2013-01-18 08:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","1","Jan","",""
671,"STTD",2013-01-18,NA,"11:30:00","CLR",NA,NA,5.4,0.22,427,NA,7.89,12.46,39,2013-01-18 11:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","1","Jan","",""
670,"STTD",2013-01-08,NA,"10:15:00","CLR",NA,NA,7.3,0.17,304,NA,7.54,9.12,72.5,2013-01-08 10:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","1","Jan","",""
669,"SHR",2013-01-08,NA,"08:20:00","CLR",NA,NA,7.9,0.47,131,NA,7.35,12.05,24.8,2013-01-08 08:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","1","Jan","",""
668,"STTD",2012-12-27,NA,"11:02:00","CLR",NA,NA,8,0.08,217,NA,7.31,9.14,267,2012-12-27 11:02:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","12","Dec","2","TURB"
667,"SHR",2012-12-27,NA,"08:42:00","FOG",NA,NA,8.2,0.2,74,NA,7.09,11.26,74.2,2012-12-27 08:42:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","12","Dec","",""
666,"STTD",2013-01-03,NA,"10:10:00","CLR",NA,NA,6.1,0.23,368,NA,7.8,10.67,61.7,2013-01-03 10:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","1","Jan","",""
665,"SHR",2013-01-03,NA,"08:25:00","CLR",NA,NA,7.3,0.34,115,NA,7.3,10.71,56,2013-01-03 08:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","1","Jan","",""
664,"SHR",2012-12-12,NA,"08:32:00","CLR",NA,NA,10.7,NA,117,NA,7.33,9.95,58.5,2012-12-12 08:32:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","12","Dec","",""
663,"STTD",2012-12-12,NA,"10:50:00","CLR",NA,NA,11,0.19,313,NA,7.39,7.03,60.3,2012-12-12 10:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","12","Dec","",""
662,"STTD",2012-11-29,NA,"10:15:00","CLD",NA,NA,12.3,0.3,430,NA,7.09,7.17,57.7,2012-11-29 10:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","11","Nov","",""
661,"SHR",2012-11-29,NA,"08:24:00","CLD",NA,NA,11.9,0.87,134,NA,6.54,9.84,56.7,2012-11-29 08:24:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","11","Nov","",""
660,"SHR",2012-11-13,NA,"11:30:00","CLR",NA,NA,12,1.48,117,NA,7.9,10.83,5.3,2012-11-13 11:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","11","Nov","",""
659,"STTD",2012-11-13,NA,"09:05:00","CLR",NA,NA,13,0.21,539,NA,7.86,7.71,71,2012-11-13 09:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","11","Nov","",""
658,"SHR",2012-10-30,NA,"08:40:00","FOG",NA,NA,15.3,1.86,106,NA,7.59,9.89,16.8,2012-10-30 08:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","10","Oct","",""
657,"STTD",2012-10-30,NA,"10:41:00","CLR",NA,NA,16.7,0.21,557,NA,7.84,7.26,42,2012-10-30 10:41:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","10","Oct","",""
656,"STTD",2012-10-19,NA,"10:05:00","CLR",NA,NA,19.3,0.19,219,NA,8.01,8.99,94.2,2012-10-19 10:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","10","Oct","3","TURB"
655,"SHR",2012-10-19,NA,"08:27:00","CLR",NA,NA,17.4,1.4,107,NA,7.38,9.95,33.2,2012-10-19 08:27:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","10","Oct","",""
654,"STTD",2012-10-03,NA,"10:42:00","CLR",NA,NA,22.7,0.21,378,NA,8.15,8.16,80.5,2012-10-03 10:42:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","10","Oct","",""
653,"SHR",2012-10-03,NA,"08:16:00","CLR",NA,NA,19.3,1.2,132,NA,7.69,9.36,20.6,2012-10-03 08:16:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","10","Oct","",""
652,"SHR",2012-09-21,NA,"07:13:00","CLR",NA,NA,18.9,0.98,143,NA,7.76,9.54,17.8,2012-09-21 07:13:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","9","Sep","",""
651,"STTD",2012-09-21,NA,"09:10:00","CLR",NA,NA,19.9,0.25,574,NA,8.05,7.88,54.9,2012-09-21 09:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","9","Sep","",""
649,"STTD",2012-09-05,NA,"09:45:00","CLD",NA,NA,21.8,0.31,560,NA,7.88,5.93,43.2,2012-09-05 09:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","9","Sep","",""
648,"SHR",2012-09-05,NA,"07:46:00","CLR",NA,NA,19.5,0.92,143,NA,7.72,9.45,11.5,2012-09-05 07:46:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","9","Sep","",""
647,"STTD",2012-08-21,NA,"08:59:00","CLR",NA,NA,21.8,0.16,177,NA,8.08,8.75,84.4,2012-08-21 08:59:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","8","Aug","",""
646,"SHR",2012-08-21,NA,"06:59:00","CLR",NA,NA,20.9,1,129,NA,7.37,9.37,9.8,2012-08-21 06:59:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","8","Aug","",""
644,"STTD",2003-02-11,NA,"11:00:00","CLD",NA,NA,19.7,0.19,687,NA,NA,NA,NA,2003-02-11 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","2","Feb","",""
642,"SHR",2003-06-18,NA,"08:55:00","CLR",NA,NA,20.6,0.6,132,NA,NA,NA,NA,2003-06-18 08:55:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","6","Jun","",""
641,"STTD",2003-06-18,NA,"09:45:00","CLD",NA,NA,21.9,0.1,201,NA,NA,NA,NA,2003-06-18 09:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","6","Jun","",""
640,"SHR",2003-06-04,NA,"08:53:00","CLR",NA,NA,19.3,0.6,121,NA,NA,NA,NA,2003-06-04 08:53:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","6","Jun","",""
639,"STTD",2003-06-04,NA,"10:00:00","CLR",NA,NA,23.2,0.14,480,NA,NA,NA,NA,2003-06-04 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","6","Jun","",""
638,"SHR",2003-05-23,NA,"13:00:00","CLR",NA,NA,18.8,0.49,122,NA,NA,NA,NA,2003-05-23 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","5","May","",""
637,"STTD",2003-05-23,NA,"09:40:00","CLR",NA,NA,23.7,0.25,595,NA,NA,NA,NA,2003-05-23 09:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","5","May","",""
636,"STTD",2003-05-16,NA,"10:05:00","CLR",NA,NA,19.9,0.23,508,NA,NA,NA,NA,2003-05-16 10:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","5","May","",""
635,"SHR",2003-05-16,NA,"12:56:00","CLR",NA,NA,17.5,0.42,123,NA,NA,NA,NA,2003-05-16 12:56:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","5","May","",""
634,"SHR",2003-05-12,NA,"08:48:00","CLR",NA,NA,15.3,0.48,117,NA,NA,NA,NA,2003-05-12 08:48:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","5","May","",""
633,"STTD",2003-05-12,NA,"10:50:00","CLR",NA,NA,18.7,0.23,429,NA,NA,NA,NA,2003-05-12 10:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","5","May","",""
632,"SHR",2003-05-09,NA,"16:15:00","CLR",NA,NA,14.3,0.36,117,NA,NA,NA,NA,2003-05-09 16:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","5","May","",""
631,"STTD",2003-05-09,NA,"14:00:00","CLR",NA,NA,16.7,0.35,372,NA,NA,NA,NA,2003-05-09 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","5","May","",""
630,"SHR",2003-05-07,NA,"09:00:00","CLR",NA,NA,14.6,0.29,115,NA,NA,NA,NA,2003-05-07 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","5","May","",""
629,"STTD",2003-05-07,NA,"10:30:00","CLR",NA,NA,16.4,0.29,366,NA,NA,NA,NA,2003-05-07 10:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","5","May","",""
628,"SHR",2003-03-12,NA,"08:45:00","CLD",NA,NA,14.2,0.5,207,NA,NA,NA,NA,2003-03-12 08:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","3","Mar","",""
627,"STTD",2003-03-12,NA,"09:53:00","CLD",NA,NA,17,0.32,914,NA,NA,NA,NA,2003-03-12 09:53:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","3","Mar","",""
626,"SHR",2003-02-18,NA,"09:02:00","CLR",NA,NA,11.4,0.28,133,NA,NA,NA,NA,2003-02-18 09:02:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","2","Feb","",""
625,"STTD",2003-02-18,NA,"10:15:00","CLR",NA,NA,13,0.12,580,NA,NA,NA,NA,2003-02-18 10:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","2","Feb","",""
624,"STTD",2003-02-14,NA,"09:45:00","FOG",NA,NA,11.7,0.19,718,NA,NA,NA,NA,2003-02-14 09:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","2","Feb","",""
623,"SHR",2003-02-14,NA,"08:30:00","FOG",NA,NA,10.9,0.55,143,NA,NA,NA,NA,2003-02-14 08:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","2","Feb","",""
622,"STTD",2003-02-07,NA,"10:43:00","CLR",NA,NA,9.3,0.2,631,NA,NA,NA,NA,2003-02-07 10:43:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","2","Feb","",""
621,"SHR",2003-02-07,NA,"08:46:00","CLR",NA,NA,9.2,0.3,166,NA,NA,NA,NA,2003-02-07 08:46:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","2","Feb","",""
620,"SHR",2003-02-04,NA,"11:23:00","CLR",NA,NA,10.8,0.37,168,NA,NA,NA,NA,2003-02-04 11:23:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","2","Feb","",""
619,"STTD",2003-02-04,NA,"15:28:00","CLR",NA,NA,11.4,0.22,585,NA,NA,NA,NA,2003-02-04 15:28:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","2","Feb","",""
618,"STTD",2004-06-18,NA,"11:55:00","CLR",NA,NA,22.8,0.58,273,NA,NA,NA,NA,2004-06-18 11:55:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004","6","Jun","",""
617,"SHR",2004-06-18,NA,"15:00:00","CLR",NA,NA,21.9,0.62,118,NA,NA,NA,NA,2004-06-18 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004","6","Jun","",""
616,"STTD",2004-05-21,NA,"13:40:00","CLR",NA,NA,21,0.16,444,NA,NA,NA,NA,2004-05-21 13:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004","5","May","",""
615,"SHR",2004-05-21,NA,"10:20:00","CLR",NA,NA,19.5,1,167,NA,NA,NA,NA,2004-05-21 10:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004","5","May","",""
614,"STTD",2004-05-12,NA,"13:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-05-12 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004","5","May","",""
613,"SHR",2004-05-12,NA,"09:45:00","CLR",NA,NA,18.6,0.71,152,NA,NA,NA,NA,2004-05-12 09:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004","5","May","",""
612,"STTD",2004-04-26,NA,"10:40:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-04-26 10:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004","4","Apr","",""
611,"SHR",2004-04-26,NA,"09:15:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-04-26 09:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004","4","Apr","",""
610,"SHR",2004-04-23,NA,"09:15:00","CLR",NA,NA,14.6,0.78,141,NA,NA,NA,NA,2004-04-23 09:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004","4","Apr","",""
609,"STTD",2004-04-23,NA,"12:35:00","CLR",NA,NA,16.9,0.25,585,NA,NA,NA,NA,2004-04-23 12:35:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004","4","Apr","",""
608,"STTD",2004-04-09,NA,"14:55:00","CLR",NA,NA,20,0.21,720,NA,NA,NA,NA,2004-04-09 14:55:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004","4","Apr","",""
607,"STTD",2004-03-23,NA,"12:28:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-03-23 12:28:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004","3","Mar","",""
606,"STTD",2004-03-10,NA,"18:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-03-10 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004","3","Mar","",""
605,"STTD",2004-01-26,NA,"11:15:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-01-26 11:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004","1","Jan","",""
603,"SHR",2012-08-07,NA,"07:48:00","CLR",NA,NA,20.3,0.91,109,NA,7.33,9.83,8.5,2012-08-07 07:48:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","8","Aug","",""
602,"STTD",2012-08-07,NA,"10:07:00","CLR",NA,NA,22,0.14,189,NA,7.85,8.44,103,2012-08-07 10:07:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","8","Aug","2",""
601,"STTD",2012-07-25,NA,"10:11:00","CLR",NA,NA,22.6,0.14,189,NA,7.97,7.81,129,2012-07-25 10:11:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","7","Jul","",""
600,"SHR",2012-07-25,NA,"08:08:00","CLR",NA,NA,21.1,0.96,101,NA,7.32,9.16,10.6,2012-07-25 08:08:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","7","Jul","",""
599,"SHR",2012-07-10,NA,"07:50:00","CLR",NA,NA,21.1,0.91,102,NA,7.03,9.45,9.58,2012-07-10 07:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","7","Jul","",""
598,"STTD",2012-07-10,NA,"10:00:00","CLR",NA,NA,23.8,0.15,221,NA,7.8,7.71,162,2012-07-10 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","7","Jul","",""
597,"SHR",2012-06-25,NA,"08:34:00","CLR",NA,NA,18.3,0.84,103,NA,7.3,10.42,36.5,2012-06-25 08:34:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","6","Jun","",""
596,"STTD",2012-06-25,NA,"10:43:00","CLR",NA,NA,20.3,0.14,217,NA,7.89,9.01,NA,2012-06-25 10:43:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","6","Jun","",""
595,"SHR",2012-06-13,NA,"10:25:00","CLR",NA,NA,20.4,0.85,114,NA,7.85,9.23,18.6,2012-06-13 10:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","6","Jun","",""
594,"STTD",2012-06-13,NA,"08:07:00","CLR",NA,NA,23,0.16,288,NA,7.66,7.35,154,2012-06-13 08:07:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","6","Jun","",""
593,"STTD",2012-05-31,NA,"08:28:00","CLR",NA,NA,21.3,0.15,389,NA,7.92,7.22,127,2012-05-31 08:28:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","5","May","",""
592,"SHR",2012-05-31,NA,"11:54:00","CLR",NA,NA,20.2,0.87,142,NA,8.14,9.42,13.3,2012-05-31 11:54:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","5","May","",""
591,"STTD",2012-05-17,NA,"10:20:00","CLD",NA,NA,20.5,0.19,634,NA,8.02,6.99,90.4,2012-05-17 10:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","5","May","",""
590,"SHR",2012-05-17,NA,"08:44:00","CLD",NA,NA,18.9,1.05,102,NA,7.78,9.79,33.1,2012-05-17 08:44:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","5","May","",""
589,"SHR",2012-04-16,NA,"08:00:00","CLR",NA,NA,13.2,0.22,99,NA,7.74,10.19,60.1,2012-04-16 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","4","Apr","",""
587,"STTD",2012-04-16,NA,"10:00:00","CLR",NA,NA,16.7,0.18,673,NA,8.06,8.17,83.6,2012-04-16 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","4","Apr","",""
586,"SHR",2012-04-04,NA,"10:25:00","CLR",NA,NA,12.5,0.22,88,NA,8.29,10.85,59.3,2012-04-04 10:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","4","Apr","",""
585,"STTD",2012-04-04,NA,"08:30:00","CLR",NA,NA,15,0.17,618,NA,8.14,8.19,121,2012-04-04 08:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","4","Apr","",""
584,"SHR",2012-05-02,NA,"08:20:00","CLR",NA,NA,15.8,0.81,87,NA,7.85,9.77,NA,2012-05-02 08:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","5","May","",""
583,"STTD",2012-05-02,NA,"10:00:00","CLR",NA,NA,20.3,0.24,843,NA,8.07,6.91,80.1,2012-05-02 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","5","May","",""
582,"STTD",2012-03-22,NA,"10:04:00","CLD",NA,NA,14.3,0.25,616,NA,7.95,8.28,70.1,2012-03-22 10:04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","3","Mar","",""
581,"SHR",2012-03-22,NA,"07:54:00","CLD",NA,NA,12.1,0.4,86,NA,7.85,10.45,37.4,2012-03-22 07:54:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","3","Mar","",""
580,"STTD",2012-03-07,NA,"08:58:00","CLR",NA,NA,11.5,0.24,707,NA,8.31,9.86,56.3,2012-03-07 08:58:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","3","Mar","",""
579,"SHR",2012-03-07,NA,"10:42:00","CLR",NA,NA,11.6,0.68,174,NA,8.38,10.72,13.1,2012-03-07 10:42:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","3","Mar","",""
578,"STTD",2012-02-23,NA,"09:03:00","CLR",NA,NA,11.9,0.23,708,NA,8.23,8.95,51.5,2012-02-23 09:03:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","2","Feb","",""
577,"SHR",2012-02-23,NA,"11:20:00","CLR",NA,NA,11.5,0.58,127,NA,8.35,11.46,17.5,2012-02-23 11:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","2","Feb","",""
575,"STTD",2012-02-08,NA,"08:40:00","CLR",NA,NA,10.7,0.17,517,NA,8.15,8.94,NA,2012-02-08 08:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","2","Feb","",""
574,"SHR",2012-02-08,NA,"10:52:00","CLR",NA,NA,10.2,0.52,156,NA,8.2,11.25,NA,2012-02-08 10:52:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","2","Feb","",""
573,"SHR",2012-01-24,NA,"08:36:00","FOG",NA,NA,8.5,0.17,112,NA,8.19,10.82,NA,2012-01-24 08:36:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","1","Jan","",""
572,"STTD",2012-01-24,NA,"10:55:00","CLD",NA,NA,8.4,0.21,415,NA,8.05,10.01,NA,2012-01-24 10:55:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","1","Jan","",""
