,event_id,Datetime,Date,Time,PhysicalDataID,Station,YSI,WeatherCode,Tide,FlowDirection,ConditionCode,VegetationRank,MicrocystisVisualRank,WaterTemperature,Secchi,Conductivity,SpCnd,pH,DO,Turbidity,MeterSetTime,FlowMeterSpeed,FlowMeterStart,FlowMeterEnd,TowLocation,SampleVolume,FieldComments_WQ,DataCorrectionComments,SamplingAltered,MeshSize,Year,Month,MonthAbb,Flag_PQC,Comment_PQC,LarvalDataID,FieldComments,LarvalCatchID,SpeciesCode,Stage,TL,FL,Count,LabComments,CommonName,ScientificName,TotalCountSpecies,LifeStage,LarvalLifeStage,CountIndividual,Flag_SAMP,Comment_SAMP,Flag_LAB,Comment_LAB
287,SHR_2004-06-18 15:00:00,6/18/2004 15:00,6/18/2004,15:00:00,617,SHR,NA,CLR,NA,NA,NA,NA,NA,21.9,0.62,118,NA,NA,NA,NA,10,Regular,234522,235042,Center,NA,NA,NA,NA,NA,2004,6,Jun,NA,NA,447,Very low flow,4007,TFS,L,4.599999905,NA,1,NA,Threadfin Shad,Dorosoma petenense,NA,NA,NA,NA,2,SAMP,,
288,STTD_2005-01-26 13:40:00,1/26/2005 13:40,1/26/2005,13:40:00,389,STTD,NA,RAN,NA,NA,1,NA,NA,9.7,0.16,549,NA,NA,NA,NA,10,Regular,117373,125650,Center,NA,NA,NA,NA,NA,2005,1,Jan,NA,NA,292,NA,1178,PRS,Y,5.5,NA,1,"ca. 5.5, >50% Fragment",Prickly Sculpin,Cottus asper,NA,NA,NA,NA,,,1,LAB
289,STTD_2005-01-26 13:40:00,1/26/2005 13:40,1/26/2005,13:40:00,389,STTD,NA,RAN,NA,NA,1,NA,NA,9.7,0.16,549,NA,NA,NA,NA,10,Regular,117373,125650,Center,NA,NA,NA,NA,NA,2005,1,Jan,NA,NA,292,NA,1179,PRS,Y,6,NA,1,>50% Fragment,Prickly Sculpin,Cottus asper,NA,NA,NA,NA,,,1,LAB
290,STTD_2005-02-09 13:15:00,2/9/2005 13:15,2/9/2005,13:15:00,384,STTD,NA,CLR,NA,NA,1,NA,NA,12.4,NA,660,NA,NA,NA,NA,10,Regular,129352,132043,Center,NA,NA,NA,NA,NA,2005,2,Feb,NA,NA,290,Very low flow,1149,PRS,Y/L,5.5,NA,1,"26 total count, >50% Fragment",Prickly Sculpin,Cottus asper,NA,NA,NA,NA,2,SAMP,1,LAB
291,STTD_2005-02-09 13:15:00,2/9/2005 13:15,2/9/2005,13:15:00,384,STTD,NA,CLR,NA,NA,1,NA,NA,12.4,NA,660,NA,NA,NA,NA,10,Regular,129352,132043,Center,NA,NA,NA,NA,NA,2005,2,Feb,NA,NA,290,Very low flow,1150,PRS,Y/L,5.300000191,NA,1,>50% Fragment,Prickly Sculpin,Cottus asper,NA,NA,NA,NA,2,SAMP,1,LAB
292,STTD_2005-02-09 13:15:00,2/9/2005 13:15,2/9/2005,13:15:00,384,STTD,NA,CLR,NA,NA,1,NA,NA,12.4,NA,660,NA,NA,NA,NA,10,Regular,129352,132043,Center,NA,NA,NA,NA,NA,2005,2,Feb,NA,NA,290,Very low flow,1151,PRS,Y/L,5,NA,1,"ca. 5.0, >50% Fragment",Prickly Sculpin,Cottus asper,NA,NA,NA,NA,2,SAMP,1,LAB
293,STTD_2005-02-09 13:15:00,2/9/2005 13:15,2/9/2005,13:15:00,384,STTD,NA,CLR,NA,NA,1,NA,NA,12.4,NA,660,NA,NA,NA,NA,10,Regular,129352,132043,Center,NA,NA,NA,NA,NA,2005,2,Feb,NA,NA,290,Very low flow,1152,PRS,Y/L,5.800000191,NA,1,>50% Fragment,Prickly Sculpin,Cottus asper,NA,NA,NA,NA,2,SAMP,1,LAB
294,STTD_2005-02-09 13:15:00,2/9/2005 13:15,2/9/2005,13:15:00,384,STTD,NA,CLR,NA,NA,1,NA,NA,12.4,NA,660,NA,NA,NA,NA,10,Regular,129352,132043,Center,NA,NA,NA,NA,NA,2005,2,Feb,NA,NA,290,Very low flow,1153,PRS,Y/L,5.699999809,NA,1,>50% Fragment,Prickly Sculpin,Cottus asper,NA,NA,NA,NA,2,SAMP,1,LAB
295,STTD_2005-02-09 13:15:00,2/9/2005 13:15,2/9/2005,13:15:00,384,STTD,NA,CLR,NA,NA,1,NA,NA,12.4,NA,660,NA,NA,NA,NA,10,Regular,129352,132043,Center,NA,NA,NA,NA,NA,2005,2,Feb,NA,NA,290,Very low flow,1154,PRS,Y/L,5.099999905,NA,1,>50% Fragment,Prickly Sculpin,Cottus asper,NA,NA,NA,NA,2,SAMP,1,LAB
296,STTD_2005-02-09 13:15:00,2/9/2005 13:15,2/9/2005,13:15:00,384,STTD,NA,CLR,NA,NA,1,NA,NA,12.4,NA,660,NA,NA,NA,NA,10,Regular,129352,132043,Center,NA,NA,NA,NA,NA,2005,2,Feb,NA,NA,290,Very low flow,1155,PRS,Y/L,5.5,NA,1,"ca. 5.5, >50% Fragment",Prickly Sculpin,Cottus asper,NA,NA,NA,NA,2,SAMP,1,LAB
297,STTD_2005-02-09 13:15:00,2/9/2005 13:15,2/9/2005,13:15:00,384,STTD,NA,CLR,NA,NA,1,NA,NA,12.4,NA,660,NA,NA,NA,NA,10,Regular,129352,132043,Center,NA,NA,NA,NA,NA,2005,2,Feb,NA,NA,290,Very low flow,1156,PRS,Y/L,6,NA,1,>50% Fragment,Prickly Sculpin,Cottus asper,NA,NA,NA,NA,2,SAMP,1,LAB
298,STTD_2005-02-09 13:15:00,2/9/2005 13:15,2/9/2005,13:15:00,384,STTD,NA,CLR,NA,NA,1,NA,NA,12.4,NA,660,NA,NA,NA,NA,10,Regular,129352,132043,Center,NA,NA,NA,NA,NA,2005,2,Feb,NA,NA,290,Very low flow,1157,PRS,Y/L,6,NA,1,"ca. 6.0, >50% Fragment",Prickly Sculpin,Cottus asper,NA,NA,NA,NA,2,SAMP,1,LAB
299,STTD_2005-02-09 13:15:00,2/9/2005 13:15,2/9/2005,13:15:00,384,STTD,NA,CLR,NA,NA,1,NA,NA,12.4,NA,660,NA,NA,NA,NA,10,Regular,129352,132043,Center,NA,NA,NA,NA,NA,2005,2,Feb,NA,NA,290,Very low flow,1158,PRS,Y/L,5.699999809,NA,1,>50% Fragment,Prickly Sculpin,Cottus asper,NA,NA,NA,NA,2,SAMP,1,LAB
300,STTD_2005-02-09 13:15:00,2/9/2005 13:15,2/9/2005,13:15:00,384,STTD,NA,CLR,NA,NA,1,NA,NA,12.4,NA,660,NA,NA,NA,NA,10,Regular,129352,132043,Center,NA,NA,NA,NA,NA,2005,2,Feb,NA,NA,290,Very low flow,1159,PRS,Y/L,7,NA,1,>50% Fragment,Prickly Sculpin,Cottus asper,NA,NA,NA,NA,2,SAMP,1,LAB
301,STTD_2005-02-09 13:15:00,2/9/2005 13:15,2/9/2005,13:15:00,384,STTD,NA,CLR,NA,NA,1,NA,NA,12.4,NA,660,NA,NA,NA,NA,10,Regular,129352,132043,Center,NA,NA,NA,NA,NA,2005,2,Feb,NA,NA,290,Very low flow,1160,PRS,Y/L,5.699999809,NA,1,>50% Fragment,Prickly Sculpin,Cottus asper,NA,NA,NA,NA,2,SAMP,1,LAB
302,STTD_2005-02-09 13:15:00,2/9/2005 13:15,2/9/2005,13:15:00,384,STTD,NA,CLR,NA,NA,1,NA,NA,12.4,NA,660,NA,NA,NA,NA,10,Regular,129352,132043,Center,NA,NA,NA,NA,NA,2005,2,Feb,NA,NA,290,Very low flow,1161,PRS,Y/L,5.699999809,NA,1,>50% Fragment,Prickly Sculpin,Cottus asper,NA,NA,NA,NA,2,SAMP,1,LAB
303,STTD_2005-02-09 13:15:00,2/9/2005 13:15,2/9/2005,13:15:00,384,STTD,NA,CLR,NA,NA,1,NA,NA,12.4,NA,660,NA,NA,NA,NA,10,Regular,129352,132043,Center,NA,NA,NA,NA,NA,2005,2,Feb,NA,NA,290,Very low flow,1162,PRS,Y/L,5.699999809,NA,1,>50% Fragment,Prickly Sculpin,Cottus asper,NA,NA,NA,NA,2,SAMP,1,LAB
304,STTD_2005-02-09 13:15:00,2/9/2005 13:15,2/9/2005,13:15:00,384,STTD,NA,CLR,NA,NA,1,NA,NA,12.4,NA,660,NA,NA,NA,NA,10,Regular,129352,132043,Center,NA,NA,NA,NA,NA,2005,2,Feb,NA,NA,290,Very low flow,1163,PRS,Y/L,5.400000095,NA,1,>50% Fragment,Prickly Sculpin,Cottus asper,NA,NA,NA,NA,2,SAMP,1,LAB
305,STTD_2005-02-09 13:15:00,2/9/2005 13:15,2/9/2005,13:15:00,384,STTD,NA,CLR,NA,NA,1,NA,NA,12.4,NA,660,NA,NA,NA,NA,10,Regular,129352,132043,Center,NA,NA,NA,NA,NA,2005,2,Feb,NA,NA,290,Very low flow,1164,PRS,Y/L,6,NA,1,>50% Fragment,Prickly Sculpin,Cottus asper,NA,NA,NA,NA,2,SAMP,1,LAB
306,STTD_2005-02-09 13:15:00,2/9/2005 13:15,2/9/2005,13:15:00,384,STTD,NA,CLR,NA,NA,1,NA,NA,12.4,NA,660,NA,NA,NA,NA,10,Regular,129352,132043,Center,NA,NA,NA,NA,NA,2005,2,Feb,NA,NA,290,Very low flow,1165,PRS,Y/L,5.900000095,NA,1,>50% Fragment,Prickly Sculpin,Cottus asper,NA,NA,NA,NA,2,SAMP,1,LAB
307,STTD_2005-02-09 13:15:00,2/9/2005 13:15,2/9/2005,13:15:00,384,STTD,NA,CLR,NA,NA,1,NA,NA,12.4,NA,660,NA,NA,NA,NA,10,Regular,129352,132043,Center,NA,NA,NA,NA,NA,2005,2,Feb,NA,NA,290,Very low flow,1166,PRS,Y/L,6,NA,1,>50% Fragment,Prickly Sculpin,Cottus asper,NA,NA,NA,NA,2,SAMP,1,LAB
308,STTD_2005-02-09 13:15:00,2/9/2005 13:15,2/9/2005,13:15:00,384,STTD,NA,CLR,NA,NA,1,NA,NA,12.4,NA,660,NA,NA,NA,NA,10,Regular,129352,132043,Center,NA,NA,NA,NA,NA,2005,2,Feb,NA,NA,290,Very low flow,1167,PRS,Y/L,5.5,NA,1,>50% Fragment,Prickly Sculpin,Cottus asper,NA,NA,NA,NA,2,SAMP,1,LAB
309,STTD_2005-02-09 13:15:00,2/9/2005 13:15,2/9/2005,13:15:00,384,STTD,NA,CLR,NA,NA,1,NA,NA,12.4,NA,660,NA,NA,NA,NA,10,Regular,129352,132043,Center,NA,NA,NA,NA,NA,2005,2,Feb,NA,NA,290,Very low flow,1168,PRS,Y/L,6,NA,1,>50% Fragment,Prickly Sculpin,Cottus asper,NA,NA,NA,NA,2,SAMP,1,LAB
310,STTD_2005-02-09 13:15:00,2/9/2005 13:15,2/9/2005,13:15:00,384,STTD,NA,CLR,NA,NA,1,NA,NA,12.4,NA,660,NA,NA,NA,NA,10,Regular,129352,132043,Center,NA,NA,NA,NA,NA,2005,2,Feb,NA,NA,290,Very low flow,1169,PRS,Y/L,6.300000191,NA,1,>50% Fragment,Prickly Sculpin,Cottus asper,NA,NA,NA,NA,2,SAMP,1,LAB
311,STTD_2005-02-09 13:15:00,2/9/2005 13:15,2/9/2005,13:15:00,384,STTD,NA,CLR,NA,NA,1,NA,NA,12.4,NA,660,NA,NA,NA,NA,10,Regular,129352,132043,Center,NA,NA,NA,NA,NA,2005,2,Feb,NA,NA,290,Very low flow,1170,PRS,Y/L,5.300000191,NA,1,"ca. 5.3, >50% Fragment",Prickly Sculpin,Cottus asper,NA,NA,NA,NA,2,SAMP,1,LAB
312,STTD_2005-02-09 13:15:00,2/9/2005 13:15,2/9/2005,13:15:00,384,STTD,NA,CLR,NA,NA,1,NA,NA,12.4,NA,660,NA,NA,NA,NA,10,Regular,129352,132043,Center,NA,NA,NA,NA,NA,2005,2,Feb,NA,NA,290,Very low flow,1171,PRS,Y/L,4.800000191,NA,1,"ca. 4.8, >50% Fragment",Prickly Sculpin,Cottus asper,NA,NA,NA,NA,2,SAMP,1,LAB
313,STTD_2005-02-09 13:15:00,2/9/2005 13:15,2/9/2005,13:15:00,384,STTD,NA,CLR,NA,NA,1,NA,NA,12.4,NA,660,NA,NA,NA,NA,10,Regular,129352,132043,Center,NA,NA,NA,NA,NA,2005,2,Feb,NA,NA,290,Very low flow,1172,PRS,Y/L,5.599999905,NA,1,>50% Fragment,Prickly Sculpin,Cottus asper,NA,NA,NA,NA,2,SAMP,1,LAB
314,STTD_2005-02-09 13:15:00,2/9/2005 13:15,2/9/2005,13:15:00,384,STTD,NA,CLR,NA,NA,1,NA,NA,12.4,NA,660,NA,NA,NA,NA,10,Regular,129352,132043,Center,NA,NA,NA,NA,NA,2005,2,Feb,NA,NA,290,Very low flow,1173,PRS,Y/L,6,NA,1,>50% Fragment,Prickly Sculpin,Cottus asper,NA,NA,NA,NA,2,SAMP,1,LAB
315,STTD_2005-02-09 13:15:00,2/9/2005 13:15,2/9/2005,13:15:00,384,STTD,NA,CLR,NA,NA,1,NA,NA,12.4,NA,660,NA,NA,NA,NA,10,Regular,129352,132043,Center,NA,NA,NA,NA,NA,2005,2,Feb,NA,NA,290,Very low flow,1174,PRS,Y/L,6,NA,1,>50% Fragment,Prickly Sculpin,Cottus asper,NA,NA,NA,NA,2,SAMP,1,LAB
316,STTD_2005-02-25 14:20:00,2/25/2005 14:20,2/25/2005,14:20:00,380,STTD,NA,CLD,NA,NA,1,NA,NA,13.8,0.11,465,NA,NA,NA,NA,10,Regular,152977,171118,Center,NA,NA,NA,NA,NA,2005,2,Feb,NA,NA,286,NA,1184,PRS,E,NA,NA,2,ca. 1.8 mm in diameter (1 egg and 1 chorion),Prickly Sculpin,Cottus asper,NA,NA,NA,NA,,,1,LAB
317,STTD_2005-02-25 14:20:00,2/25/2005 14:20,2/25/2005,14:20:00,380,STTD,NA,CLD,NA,NA,1,NA,NA,13.8,0.11,465,NA,NA,NA,NA,10,Regular,152977,171118,Center,NA,NA,NA,NA,NA,2005,2,Feb,NA,NA,286,NA,1185,PRS,Y/L,5,NA,1,22 total count,Prickly Sculpin,Cottus asper,NA,NA,NA,NA,,,1,LAB
318,STTD_2005-02-25 14:20:00,2/25/2005 14:20,2/25/2005,14:20:00,380,STTD,NA,CLD,NA,NA,1,NA,NA,13.8,0.11,465,NA,NA,NA,NA,10,Regular,152977,171118,Center,NA,NA,NA,NA,NA,2005,2,Feb,NA,NA,286,NA,1294,OE,E,NA,NA,5,invert eggs,Other Eggs,NA,NA,NA,NA,NA,,,1,LAB
319,STTD_2005-02-25 14:20:00,2/25/2005 14:20,2/25/2005,14:20:00,380,STTD,NA,CLD,NA,NA,1,NA,NA,13.8,0.11,465,NA,NA,NA,NA,10,Regular,152977,171118,Center,NA,NA,NA,NA,NA,2005,2,Feb,NA,NA,286,NA,4071,OE,E,NA,NA,4,Prickly sculpin & others,Other Eggs,NA,NA,NA,NA,NA,,,1,LAB
320,SHR_2005-03-03 14:23:00,3/3/2005 14:23,3/3/2005,14:23:00,408,SHR,NA,CLR,NA,NA,1,NA,NA,13.3,0.26,189,NA,NA,NA,NA,10,Regular,178770,185958,Center,NA,NA,NA,NA,NA,2005,3,Mar,NA,NA,296,NA,1207,PRS,E,NA,NA,2,"ca. 1.4 mm (1 egg, 1 chorion), dead",Prickly Sculpin,Cottus asper,NA,NA,NA,NA,,,1,LAB
321,STTD_2005-03-04 13:41:00,3/4/2005 13:41,3/4/2005,13:41:00,409,STTD,NA,RAN,NA,NA,1,NA,NA,14.4,0.15,557,NA,NA,NA,NA,10,Regular,185962,200452,Center,NA,NA,NA,NA,NA,2005,3,Mar,NA,NA,297,NA,1301,PRS,Y/L,9.699999809,NA,1,30 total count,Prickly Sculpin,Cottus asper,NA,NA,NA,NA,,,1,LAB
322,SHR_2005-03-22 10:50:00,3/22/2005 10:50,3/22/2005,10:50:00,414,SHR,NA,RAN,NA,NA,NA,NA,NA,12.6,0.8,170,NA,NA,NA,NA,10,Low,485229,488294,Center,NA,NA,NA,NA,NA,2005,3,Mar,NA,NA,301,No flow meter,4074,DSM,L,4.5,NA,1,NA,Delta Smelt,Hypomesus transpacificus,NA,NA,NA,NA,3,FM,,
323,SHR_2005-03-22 10:50:00,3/22/2005 10:50,3/22/2005,10:50:00,414,SHR,NA,RAN,NA,NA,NA,NA,NA,12.6,0.8,170,NA,NA,NA,NA,10,Low,485229,488294,Center,NA,NA,NA,NA,NA,2005,3,Mar,NA,NA,301,No flow meter,4075,PRS,Y,5,NA,1,NA,Prickly Sculpin,Cottus asper,NA,NA,NA,NA,3,FM,,
324,SHR_2005-03-22 10:50:00,3/22/2005 10:50,3/22/2005,10:50:00,414,SHR,NA,RAN,NA,NA,NA,NA,NA,12.6,0.8,170,NA,NA,NA,NA,10,Low,485229,488294,Center,NA,NA,NA,NA,NA,2005,3,Mar,NA,NA,301,No flow meter,4076,PRS,Y,5.099999905,NA,1,NA,Prickly Sculpin,Cottus asper,NA,NA,NA,NA,3,FM,,
325,STTD_2005-03-23 15:00:00,3/23/2005 15:00,3/23/2005,15:00:00,415,STTD,NA,CLD,NA,NA,1,NA,NA,13,0.09,492,NA,NA,NA,NA,10,Regular,16416,26208,Center,NA,NA,NA,NA,NA,2005,3,Mar,NA,NA,302,Flowmeter leaking water,1268,SASU,L,14,NA,1,19 total count,Sacramento Sucker,Catostomus occidentalis,NA,NA,NA,NA,3,FM,1,LAB
326,STTD_2005-03-23 15:00:00,3/23/2005 15:00,3/23/2005,15:00:00,415,STTD,NA,CLD,NA,NA,1,NA,NA,13,0.09,492,NA,NA,NA,NA,10,Regular,16416,26208,Center,NA,NA,NA,NA,NA,2005,3,Mar,NA,NA,302,Flowmeter leaking water,1269,SASU,L,12.80000019,NA,1,NA,Sacramento Sucker,Catostomus occidentalis,NA,NA,NA,NA,3,FM,,
327,STTD_2005-03-23 15:00:00,3/23/2005 15:00,3/23/2005,15:00:00,415,STTD,NA,CLD,NA,NA,1,NA,NA,13,0.09,492,NA,NA,NA,NA,10,Regular,16416,26208,Center,NA,NA,NA,NA,NA,2005,3,Mar,NA,NA,302,Flowmeter leaking water,1270,SASU,L,13.39999962,NA,1,NA,Sacramento Sucker,Catostomus occidentalis,NA,NA,NA,NA,3,FM,,
328,STTD_2005-03-23 15:00:00,3/23/2005 15:00,3/23/2005,15:00:00,415,STTD,NA,CLD,NA,NA,1,NA,NA,13,0.09,492,NA,NA,NA,NA,10,Regular,16416,26208,Center,NA,NA,NA,NA,NA,2005,3,Mar,NA,NA,302,Flowmeter leaking water,1271,SASU,L,13.60000038,NA,1,NA,Sacramento Sucker,Catostomus occidentalis,NA,NA,NA,NA,3,FM,,
329,STTD_2005-03-23 15:00:00,3/23/2005 15:00,3/23/2005,15:00:00,415,STTD,NA,CLD,NA,NA,1,NA,NA,13,0.09,492,NA,NA,NA,NA,10,Regular,16416,26208,Center,NA,NA,NA,NA,NA,2005,3,Mar,NA,NA,302,Flowmeter leaking water,1272,SASU,L,12.39999962,NA,1,NA,Sacramento Sucker,Catostomus occidentalis,NA,NA,NA,NA,3,FM,,
330,STTD_2005-03-23 15:00:00,3/23/2005 15:00,3/23/2005,15:00:00,415,STTD,NA,CLD,NA,NA,1,NA,NA,13,0.09,492,NA,NA,NA,NA,10,Regular,16416,26208,Center,NA,NA,NA,NA,NA,2005,3,Mar,NA,NA,302,Flowmeter leaking water,1273,SASU,L,13.80000019,NA,1,NA,Sacramento Sucker,Catostomus occidentalis,NA,NA,NA,NA,3,FM,,
331,STTD_2005-03-23 15:00:00,3/23/2005 15:00,3/23/2005,15:00:00,415,STTD,NA,CLD,NA,NA,1,NA,NA,13,0.09,492,NA,NA,NA,NA,10,Regular,16416,26208,Center,NA,NA,NA,NA,NA,2005,3,Mar,NA,NA,302,Flowmeter leaking water,1274,SASU,L,13.60000038,NA,1,NA,Sacramento Sucker,Catostomus occidentalis,NA,NA,NA,NA,3,FM,,
332,STTD_2005-03-23 15:00:00,3/23/2005 15:00,3/23/2005,15:00:00,415,STTD,NA,CLD,NA,NA,1,NA,NA,13,0.09,492,NA,NA,NA,NA,10,Regular,16416,26208,Center,NA,NA,NA,NA,NA,2005,3,Mar,NA,NA,302,Flowmeter leaking water,1275,SASU,L,12.60000038,NA,1,NA,Sacramento Sucker,Catostomus occidentalis,NA,NA,NA,NA,3,FM,,
333,STTD_2005-03-23 15:00:00,3/23/2005 15:00,3/23/2005,15:00:00,415,STTD,NA,CLD,NA,NA,1,NA,NA,13,0.09,492,NA,NA,NA,NA,10,Regular,16416,26208,Center,NA,NA,NA,NA,NA,2005,3,Mar,NA,NA,302,Flowmeter leaking water,1276,SASU,L,12.5,NA,1,NA,Sacramento Sucker,Catostomus occidentalis,NA,NA,NA,NA,3,FM,,
334,STTD_2005-03-23 15:00:00,3/23/2005 15:00,3/23/2005,15:00:00,415,STTD,NA,CLD,NA,NA,1,NA,NA,13,0.09,492,NA,NA,NA,NA,10,Regular,16416,26208,Center,NA,NA,NA,NA,NA,2005,3,Mar,NA,NA,302,Flowmeter leaking water,1277,SASU,L,12.30000019,NA,1,NA,Sacramento Sucker,Catostomus occidentalis,NA,NA,NA,NA,3,FM,,
335,STTD_2005-03-23 15:00:00,3/23/2005 15:00,3/23/2005,15:00:00,415,STTD,NA,CLD,NA,NA,1,NA,NA,13,0.09,492,NA,NA,NA,NA,10,Regular,16416,26208,Center,NA,NA,NA,NA,NA,2005,3,Mar,NA,NA,302,Flowmeter leaking water,1278,SASU,L,13.5,NA,1,NA,Sacramento Sucker,Catostomus occidentalis,NA,NA,NA,NA,3,FM,,
336,STTD_2005-03-23 15:00:00,3/23/2005 15:00,3/23/2005,15:00:00,415,STTD,NA,CLD,NA,NA,1,NA,NA,13,0.09,492,NA,NA,NA,NA,10,Regular,16416,26208,Center,NA,NA,NA,NA,NA,2005,3,Mar,NA,NA,302,Flowmeter leaking water,1279,SASU,L,13.69999981,NA,1,NA,Sacramento Sucker,Catostomus occidentalis,NA,NA,NA,NA,3,FM,,
337,STTD_2005-03-23 15:00:00,3/23/2005 15:00,3/23/2005,15:00:00,415,STTD,NA,CLD,NA,NA,1,NA,NA,13,0.09,492,NA,NA,NA,NA,10,Regular,16416,26208,Center,NA,NA,NA,NA,NA,2005,3,Mar,NA,NA,302,Flowmeter leaking water,1280,SASU,L,13,NA,1,NA,Sacramento Sucker,Catostomus occidentalis,NA,NA,NA,NA,3,FM,,
338,STTD_2005-03-23 15:00:00,3/23/2005 15:00,3/23/2005,15:00:00,415,STTD,NA,CLD,NA,NA,1,NA,NA,13,0.09,492,NA,NA,NA,NA,10,Regular,16416,26208,Center,NA,NA,NA,NA,NA,2005,3,Mar,NA,NA,302,Flowmeter leaking water,1281,SASU,L,13.10000038,NA,1,NA,Sacramento Sucker,Catostomus occidentalis,NA,NA,NA,NA,3,FM,,
339,STTD_2005-03-23 15:00:00,3/23/2005 15:00,3/23/2005,15:00:00,415,STTD,NA,CLD,NA,NA,1,NA,NA,13,0.09,492,NA,NA,NA,NA,10,Regular,16416,26208,Center,NA,NA,NA,NA,NA,2005,3,Mar,NA,NA,302,Flowmeter leaking water,1282,SASU,L,13.80000019,NA,1,NA,Sacramento Sucker,Catostomus occidentalis,NA,NA,NA,NA,3,FM,,
340,STTD_2005-03-23 15:00:00,3/23/2005 15:00,3/23/2005,15:00:00,415,STTD,NA,CLD,NA,NA,1,NA,NA,13,0.09,492,NA,NA,NA,NA,10,Regular,16416,26208,Center,NA,NA,NA,NA,NA,2005,3,Mar,NA,NA,302,Flowmeter leaking water,1283,SASU,L,12.80000019,NA,1,NA,Sacramento Sucker,Catostomus occidentalis,NA,NA,NA,NA,3,FM,,
341,STTD_2005-03-23 15:00:00,3/23/2005 15:00,3/23/2005,15:00:00,415,STTD,NA,CLD,NA,NA,1,NA,NA,13,0.09,492,NA,NA,NA,NA,10,Regular,16416,26208,Center,NA,NA,NA,NA,NA,2005,3,Mar,NA,NA,302,Flowmeter leaking water,1284,SASU,L,13.19999981,NA,1,NA,Sacramento Sucker,Catostomus occidentalis,NA,NA,NA,NA,3,FM,,
342,STTD_2005-03-23 15:00:00,3/23/2005 15:00,3/23/2005,15:00:00,415,STTD,NA,CLD,NA,NA,1,NA,NA,13,0.09,492,NA,NA,NA,NA,10,Regular,16416,26208,Center,NA,NA,NA,NA,NA,2005,3,Mar,NA,NA,302,Flowmeter leaking water,1285,SASU,L,12.69999981,NA,1,NA,Sacramento Sucker,Catostomus occidentalis,NA,NA,NA,NA,3,FM,,
343,STTD_2005-03-23 15:00:00,3/23/2005 15:00,3/23/2005,15:00:00,415,STTD,NA,CLD,NA,NA,1,NA,NA,13,0.09,492,NA,NA,NA,NA,10,Regular,16416,26208,Center,NA,NA,NA,NA,NA,2005,3,Mar,NA,NA,302,Flowmeter leaking water,1286,SASU,L,13.30000019,NA,1,NA,Sacramento Sucker,Catostomus occidentalis,NA,NA,NA,NA,3,FM,,
344,STTD_2005-03-23 15:00:00,3/23/2005 15:00,3/23/2005,15:00:00,415,STTD,NA,CLD,NA,NA,1,NA,NA,13,0.09,492,NA,NA,NA,NA,10,Regular,16416,26208,Center,NA,NA,NA,NA,NA,2005,3,Mar,NA,NA,302,Flowmeter leaking water,1287,PRS,Y/L,5,NA,1,NA,Prickly Sculpin,Cottus asper,NA,NA,NA,NA,3,FM,,
345,STTD_2005-03-23 15:00:00,3/23/2005 15:00,3/23/2005,15:00:00,415,STTD,NA,CLD,NA,NA,1,NA,NA,13,0.09,492,NA,NA,NA,NA,10,Regular,16416,26208,Center,NA,NA,NA,NA,NA,2005,3,Mar,NA,NA,302,Flowmeter leaking water,1288,PRS,Y/L,5.300000191,NA,1,NA,Prickly Sculpin,Cottus asper,NA,NA,NA,NA,3,FM,,
346,STTD_2005-03-23 15:00:00,3/23/2005 15:00,3/23/2005,15:00:00,415,STTD,NA,CLD,NA,NA,1,NA,NA,13,0.09,492,NA,NA,NA,NA,10,Regular,16416,26208,Center,NA,NA,NA,NA,NA,2005,3,Mar,NA,NA,302,Flowmeter leaking water,1289,PRS,Y/L,5.099999905,NA,1,NA,Prickly Sculpin,Cottus asper,NA,NA,NA,NA,3,FM,,
347,STTD_2005-03-23 15:00:00,3/23/2005 15:00,3/23/2005,15:00:00,415,STTD,NA,CLD,NA,NA,1,NA,NA,13,0.09,492,NA,NA,NA,NA,10,Regular,16416,26208,Center,NA,NA,NA,NA,NA,2005,3,Mar,NA,NA,302,Flowmeter leaking water,1290,PRS,Y/L,6,NA,1,NA,Prickly Sculpin,Cottus asper,NA,NA,NA,NA,3,FM,,
348,STTD_2005-03-23 15:00:00,3/23/2005 15:00,3/23/2005,15:00:00,415,STTD,NA,CLD,NA,NA,1,NA,NA,13,0.09,492,NA,NA,NA,NA,10,Regular,16416,26208,Center,NA,NA,NA,NA,NA,2005,3,Mar,NA,NA,302,Flowmeter leaking water,1291,PRS,Y/L,4.900000095,NA,1,NA,Prickly Sculpin,Cottus asper,NA,NA,NA,NA,3,FM,,
349,STTD_2005-03-23 15:00:00,3/23/2005 15:00,3/23/2005,15:00:00,415,STTD,NA,CLD,NA,NA,1,NA,NA,13,0.09,492,NA,NA,NA,NA,10,Regular,16416,26208,Center,NA,NA,NA,NA,NA,2005,3,Mar,NA,NA,302,Flowmeter leaking water,1292,BKS,L,4.900000095,NA,1,NA,Black Crappie,Pomoxis nigromaculatus,NA,NA,NA,NA,3,FM,,
350,SHR_2005-04-04 10:22:00,4/4/2005 10:22,4/4/2005,10:22:00,420,SHR,NA,CLR,NA,NA,1,NA,NA,13.6,0.42,139,NA,NA,NA,NA,10,Regular,540000,541995,Center,NA,NA,NA,NA,NA,2005,4,Apr,NA,NA,307,Drift flowmeter used,1223,SBE,E,NA,NA,4,"early embryo stage, 1 empty chiron",Striped Bass Eggs,Morone saxitalis,NA,NA,NA,NA,2,FM,1,LAB
